matrix=data/matrices/nos2.mtx n=957 seed=15
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.3314959181e+10 9.3314763785e+10 9.3314763785e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3310573907e+10 9.3013563369e+10 9.3314959181e+10 9.3314959181e+10 9.3314443457e+00 9.3314526323e+00 9.3314526323e+00 9.3314635349e+00 9.3308892873e+00 1.0284724430e+14 1.6777216000e+07 1.6777216000e+07 1.4073748836e+14 8.7960930222e+12 1.0284728687e+14 1.0285050810e+14 1.0284724430e+14 1.0284724430e+14 5.2802195820e+13 5.2802327937e+13 5.2800717324e+13 0 0 0 0 0 0 0 0
1 5.3417816069e+10 5.3419638446e+10 5.3419641080e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3428771700e+10 5.3147508750e+10 5.3417816069e+10 5.3417816069e+10 8.8544067454e+00 8.8543966111e+00 8.8543966046e+00 8.8543799872e+00 8.8550864965e+00 2.2534184077e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.2534317670e+11 2.2530700083e+11 2.2534184077e+11 2.2534184077e+11 2.6647122149e+11 2.6647304602e+11 2.6643005440e+11 0 0 0 0 0 0 0 0
2 4.6013423399e+10 4.6013561900e+10 4.6013574134e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6008302321e+10 4.5970698471e+10 4.6013423399e+10 4.6013423399e+10 5.9361572253e+00 5.9361588466e+00 5.9361585852e+00 5.9361547654e+00 5.9361320902e+00 1.0654215240e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 8.5899345920e+10 1.0654344806e+11 1.0652745728e+11 1.0654215240e+11 1.0654215240e+11 1.6999571879e+11 1.6999776256e+11 1.6997836390e+11 0 0 0 0 0 0 0 0
3 2.0936542911e+10 2.0936516164e+10 2.0936518685e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0937965568e+10 2.0889729282e+10 2.0936542911e+10 2.0936542911e+10 5.1603705472e+00 5.1603739147e+00 5.1603737507e+00 5.1603647492e+00 5.1602217298e+00 3.8407615886e+10 1.6777216000e+07 1.0000000000e+00 4.8103633715e+11 1.2025908429e+11 3.8408093696e+10 3.8405996544e+10 3.8407615886e+10 3.8407615886e+10 4.6728875773e+10 4.6729396224e+10 4.6726643712e+10 0 1 0 0 0 0 0 0
4 1.9649543073e+10 1.9649891224e+10 1.9649893910e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9652702207e+10 1.9623347893e+10 1.9649543073e+10 1.9649543073e+10 4.8193466070e+00 4.8193464326e+00 4.8193461653e+00 4.8193467640e+00 4.8194315889e+00 1.2865925687e+10 1.0000000000e+00 1.0000000000e+00 1.2025908429e+11 2.0615843021e+11 1.2866060288e+10 1.2865191936e+10 1.2865925687e+10 1.2865925687e+10 1.9801081378e+10 1.9801276416e+10 1.9799736320e+10 1 1 0 0 0 0 0 0
5 1.7694948184e+10 1.7695043331e+10 1.7695048302e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7692320043e+10 1.7676021265e+10 1.7694948184e+10 1.7694948184e+10 4.1192273114e+00 4.1192275737e+00 4.1192274702e+00 4.1192391941e+00 4.1192548045e+00 8.0864565962e+09 1.6777216000e+07 1.0000000000e+00 1.0307921510e+11 1.7179869184e+11 8.0865361920e+09 8.0858562560e+09 8.0864565962e+09 8.0864565962e+09 1.5065966816e+10 1.5066087424e+10 1.5064711168e+10 0 1 0 0 0 0 0 0
6 9.3505378733e+09 9.3505707546e+09 9.3505575848e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3510368604e+09 9.3356124592e+09 9.3505378733e+09 9.3505378733e+09 3.8008005600e+00 3.8008006567e+00 3.8008011017e+00 3.8008138073e+00 3.8007659161e+00 4.4854908300e+09 1.6777216000e+07 1.0000000000e+00 8.5899345920e+10 1.3743895347e+11 4.4855296000e+09 4.4851773440e+09 4.4854908300e+09 4.4854908300e+09 6.0008322149e+09 6.0008693760e+09 6.0003287040e+09 0 1 0 0 0 0 0 0
7 4.1351238916e+09 4.1352983269e+09 4.1352930092e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1355071738e+09 4.1199595866e+09 4.1351238916e+09 4.1351238916e+09 3.4118134323e+00 3.4118121995e+00 3.4118124011e+00 3.4118359854e+00 3.4118455424e+00 2.1710195102e+09 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 6.8719476736e+10 2.1710213120e+09 2.1707919360e+09 2.1710195102e+09 2.1710195102e+09 5.2774088962e+09 5.2774092800e+09 5.2768276480e+09 1 1 0 0 0 0 0 0
8 9.6358622780e+09 9.6359148115e+09 9.6359120730e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.6356738175e+09 9.6263215162e+09 9.6358622780e+09 9.6358622780e+09 3.2930325933e+00 3.2930316984e+00 3.2930316800e+00 3.2930602256e+00 3.2930802239e+00 1.5920217211e+09 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 6.8719476736e+10 1.5920209920e+09 1.5918766080e+09 1.5920217211e+09 1.5920217211e+09 1.9821918935e+09 1.9821824000e+09 1.9819673600e+09 1 1 0 0 0 0 0 0
9 6.7445126011e+09 6.7445174533e+09 6.7445220179e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7443573627e+09 6.7336647562e+09 6.7445126011e+09 6.7445126011e+09 2.9920008601e+00 2.9920001460e+00 2.9919997635e+00 2.9920396236e+00 2.9920555880e+00 5.6093311656e+08 1.6777216000e+07 1.0000000000e+00 2.3622320128e+10 3.8654705664e+10 5.6092774400e+08 5.6084633600e+08 5.6093311656e+08 5.6093311656e+08 1.6866674677e+09 1.6866437120e+09 1.6863948800e+09 0 1 0 0 0 0 0 0
10 3.3927825796e+09 3.3929117965e+09 3.3929066115e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3928160350e+09 3.3818473138e+09 3.3927825796e+09 3.3927825796e+09 2.9033956625e+00 2.9033945965e+00 2.9033941073e+00 2.9034383729e+00 2.9034692225e+00 7.4992794449e+08 1.6777216000e+07 1.0000000000e+00 3.0870077440e+09 3.4359738368e+10 7.4991616000e+08 7.4983577600e+08 7.4992794449e+08 7.4992794449e+08 1.0059162815e+09 1.0058946560e+09 1.0057584640e+09 0 1 0 0 0 0 0 0
11 4.3707637797e+09 4.3708287858e+09 4.3708343201e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3708431245e+09 4.3667196867e+09 4.3707637797e+09 4.3707637798e+09 2.6713717006e+00 2.6713701363e+00 2.6713695892e+00 2.6714253439e+00 2.6714669723e+00 3.2841947383e+08 1.0000000000e+00 1.0000000000e+00 1.2884901888e+10 2.1474836480e+10 3.2840832000e+08 3.2834278400e+08 3.2841947383e+08 3.2841947383e+08 1.0076583714e+09 1.0076267520e+09 1.0074444800e+09 1 1 0 0 0 0 0 0
