matrix=data/matrices/bcsstk14.mtx n=1806 seed=7
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.8284520147e+10 1.8284513986e+10 1.8284513986e+10 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.8285164378e+10 1.8222003000e+10 1.8284520147e+10 1.8284520147e+10 7.6221033023e+00 7.6221009570e+00 7.6220970839e+00 7.6214413841e+00 2.1270071827e+12 1.6777216000e+07 0.0000000000e+00 2.1990232556e+12 4.8103633715e+11 2.1270070559e+12 2.1269147812e+12 2.1270071827e+12 2.1270071827e+12 0 1 0 0 0 0 0 0
1 8.2721976056e+09 8.2721888826e+09 8.2721894143e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.2726476981e+09 8.2421051182e+09 8.2721976056e+09 8.2721976056e+09 5.5326720561e+00 5.5326734662e+00 5.5326734530e+00 5.5329050043e+00 3.0648977682e+11 1.6777216000e+07 nan 4.1231686042e+11 8.5899345920e+10 3.0648932762e+11 3.0644633600e+11 3.0648977682e+11 3.0648977682e+11 0 0 0 0 0 0 0 0
2 3.2765693477e+09 3.2765677951e+09 3.2765671240e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.2766723229e+09 3.2701372013e+09 3.2765693477e+09 3.2765693477e+09 3.3315765590e+00 3.3315782339e+00 3.3315794604e+00 3.3318072446e+00 4.5513403650e+10 -1.6777216000e+07 nan 6.4424509440e+10 1.7179869184e+10 4.5513441280e+10 4.5497122816e+10 4.5513403650e+10 4.5513403650e+10 1 0 0 0 0 0 0 0
3 1.7164807802e+09 1.7164794378e+09 1.7164792777e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7165314026e+09 1.7120982470e+09 1.7164807802e+09 1.7164807802e+09 2.6388081633e+00 2.6388085397e+00 2.6388122527e+00 2.6389785657e+00 1.5410317193e+10 1.6777216000e+07 nan 1.9327352832e+10 1.9327352832e+10 1.5410348032e+10 1.5404793856e+10 1.5410317193e+10 1.5410317193e+10 0 0 0 0 0 0 0 0
4 1.0726971461e+09 1.0726958746e+09 1.0726955863e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0726927355e+09 1.0714456088e+09 1.0726971461e+09 1.0726971461e+09 2.0795169055e+00 2.0795166764e+00 2.0795215087e+00 2.0796326205e+00 5.2450829902e+09 1.6777216000e+07 nan 5.9055800320e+09 2.5769803776e+10 5.2450836480e+09 5.2430438400e+09 5.2450829902e+09 5.2450829902e+09 0 0 0 0 0 0 0 0
5 7.7351101312e+08 7.7350992260e+08 7.7351005586e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.7352791271e+08 7.7302740932e+08 7.7351101312e+08 7.7351101312e+08 1.4289569075e+00 1.4289565277e+00 1.4289609367e+00 1.4290466583e+00 1.6934173555e+09 -1.6777216000e+07 nan 2.0803747840e+09 6.8719476736e+10 1.6934236160e+09 1.6927590400e+09 1.6934173555e+09 1.6934173555e+09 1 0 0 0 0 0 0 0
6 4.8826117238e+08 4.8826167289e+08 4.8826167289e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.8827175351e+08 4.8771297656e+08 4.8826117238e+08 4.8826117238e+08 9.8578337140e-01 9.8578160972e-01 9.8578647139e-01 9.8582576644e-01 5.9311864397e+08 -1.6777216000e+07 nan 7.7175193600e+08 3.4359738368e+10 5.9312281600e+08 5.9287808000e+08 5.9311864397e+08 5.9311864397e+08 1 0 0 0 0 0 0 0
7 2.5901011246e+08 2.5901047680e+08 2.5901053484e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.5900888490e+08 2.5889848948e+08 2.5901011246e+08 2.5901011246e+08 7.9542767662e-01 7.9542594840e-01 7.9543079840e-01 7.9544926649e-01 2.9494914761e+08 1.6777216000e+07 nan 3.8587596800e+08 3.4359738368e+10 2.9495116800e+08 2.9483596800e+08 2.9494914761e+08 2.9494914761e+08 0 0 0 0 0 0 0 0
8 1.7007524871e+08 1.7007528924e+08 1.7007549758e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7007631200e+08 1.6990814371e+08 1.7007524871e+08 1.7007524871e+08 6.9474058739e-01 6.9473959726e-01 6.9474315340e-01 6.9475381354e-01 1.2556911595e+08 -1.6777216000e+07 nan 1.8035507200e+08 4.2949672960e+10 1.2556979200e+08 1.2552182400e+08 1.2556911595e+08 1.2556911595e+08 1 0 0 0 0 0 0 0
9 1.1580049245e+08 1.1580069334e+08 1.1580075825e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1580001646e+08 1.1571453065e+08 1.1580049245e+08 1.1580049245e+08 6.3375512446e-01 6.3375471260e-01 6.3375758556e-01 6.3376312054e-01 4.7842894796e+07 -1.6777216000e+07 nan 9.0177536000e+07 3.8654705664e+10 4.7842960000e+07 4.7824432000e+07 4.7842894796e+07 4.7842894796e+07 1 0 0 0 0 0 0 0
10 9.5234145273e+07 9.5234181337e+07 9.5234265898e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.5232986206e+07 9.5166576475e+07 9.5234145273e+07 9.5234145273e+07 5.9255879761e-01 5.9255868285e-01 5.9256178230e-01 5.9256604278e-01 2.4649010162e+07 1.6777216000e+07 nan 7.3400320000e+07 2.3622320128e+10 2.4648864000e+07 2.4639536000e+07 2.4649010162e+07 2.4649010162e+07 0 0 0 0 0 0 0 0
11 7.4689984084e+07 7.4690036065e+07 7.4690097163e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.4686661230e+07 7.4640641864e+07 7.4689984084e+07 7.4689984084e+07 5.5574408211e-01 5.5574408543e-01 5.5574825209e-01 5.5575091269e-01 1.4057872079e+07 1.6777216000e+07 nan 7.7594624000e+07 1.9327352832e+10 1.4057612000e+07 1.4052368000e+07 1.4057872079e+07 1.4057872079e+07 0 0 0 0 0 0 0 0
12 6.1101729120e+07 6.1101825432e+07 6.1101783697e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.1098113025e+07 6.1072801138e+07 6.1101729120e+07 6.1101729120e+07 5.2459091664e-01 5.2459094457e-01 5.2459684712e-01 5.2459826651e-01 8.3726690888e+06 1.6777216000e+07 nan 8.8080384000e+07 1.7179869184e+10 8.3723600000e+06 8.3693040000e+06 8.3726690888e+06 8.3726690888e+06 0 0 0 0 0 0 0 0
13 4.6941024031e+07 4.6941257972e+07 4.6941133594e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.6936588552e+07 4.6928901441e+07 4.6941024031e+07 4.6941024031e+07 4.9509390389e-01 4.9509384997e-01 4.9510216629e-01 4.9510267222e-01 4.8224690130e+06 -1.6777216000e+07 nan 8.5983232000e+07 8.5899345920e+09 4.8221620000e+06 4.8204720000e+06 4.8224690130e+06 4.8224690130e+06 1 0 0 0 0 0 0 0
14 4.0565269717e+07 4.0565482060e+07 4.0565298428e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.0559530983e+07 4.0542584575e+07 4.0565269717e+07 4.0565269717e+07 4.7115968016e-01 4.7115953134e-01 4.7117061427e-01 4.7116986897e-01 3.3237152450e+06 1.6777216000e+07 nan 9.6468992000e+07 6.9793218560e+09 3.3233655000e+06 3.3222500000e+06 3.3237152450e+06 3.3237152450e+06 0 0 0 0 0 0 0 0
15 3.3151676596e+07 3.3151826655e+07 3.3151611067e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.3144633577e+07 3.3129598587e+07 3.3151676596e+07 3.3151676596e+07 4.4730176839e-01 4.4730148686e-01 4.4731613795e-01 4.4731464904e-01 2.1418433395e+06 1.6777216000e+07 nan 1.0485760000e+08 6.4424509440e+09 2.1414825000e+06 2.1408240000e+06 2.1418433395e+06 2.1418433395e+06 0 0 0 0 0 0 0 0
16 2.8229604273e+07 2.8229824557e+07 2.8229560682e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.8220991755e+07 2.8211249880e+07 2.8229604273e+07 2.8229604273e+07 4.2367745723e-01 4.2367698502e-01 4.2369654500e-01 4.2369372318e-01 1.3784917033e+06 -1.6777216000e+07 nan 1.0276044800e+08 6.9793218560e+09 1.3781337500e+06 1.3777572500e+06 1.3784917033e+06 1.3784917033e+06 1 0 0 0 0 0 0 0
17 2.6957648690e+07 2.6957921631e+07 2.6957593029e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.6947013393e+07 2.6941912569e+07 2.6957648690e+07 2.6957648690e+07 4.0002309590e-01 4.0002244663e-01 4.0004800396e-01 4.0004309407e-01 1.0589252581e+06 -1.6777216000e+07 nan 1.2373196800e+08 7.5161927680e+09 1.0585122500e+06 1.0582872500e+06 1.0589252581e+06 1.0589252581e+06 1 0 0 0 0 0 0 0
18 2.4653455527e+07 2.4653763775e+07 2.4653373157e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.4641536000e+07 2.4636306509e+07 2.4653455527e+07 2.4653455527e+07 3.7487786030e-01 3.7487697600e-01 3.7491055421e-01 3.7490309011e-01 8.9546766582e+05 1.6777216000e+07 nan 1.3841203200e+08 4.2949672960e+09 8.9497650000e+05 8.9483787500e+05 8.9546766582e+05 8.9546766582e+05 0 0 0 0 0 0 0 0
