iter rel_error rel_residual
0 3.0429817668e+00 5.9353298726e-02
1 3.1364908704e+00 3.3014290773e-02
2 2.5455296261e+00 3.5668080301e-02
3 2.2197037268e+00 1.3151624190e-02
4 2.0953788126e+00 1.6679786588e-02
5 1.8886881632e+00 1.3278353129e-02
6 1.8464959184e+00 5.9880748415e-03
7 1.7190702990e+00 4.1828055995e-03
8 1.6617345570e+00 7.7643947599e-03
9 1.5619659814e+00 6.6399247751e-03
10 1.5439314271e+00 3.1164795423e-03
11 1.4632595782e+00 4.8557208171e-03
12 1.4266657382e+00 4.3679651634e-03
13 1.3934678837e+00 2.4126159408e-03
14 1.3631376074e+00 3.4149343906e-03
15 1.3505968961e+00 3.2668087669e-03
16 1.3100752121e+00 1.9599685501e-03
17 1.2928031587e+00 2.3962526352e-03
18 1.2796694159e+00 2.5297591496e-03
19 1.2541708984e+00 1.3061769882e-03
20 1.2470076778e+00 1.8554688922e-03
21 1.2348570358e+00 2.1118175206e-03
22 1.2169070369e+00 1.0482678125e-03
23 1.2106414355e+00 1.4777277069e-03
24 1.2005033553e+00 1.7376652237e-03
25 1.1868380916e+00 8.5090165742e-04
26 1.1833636133e+00 1.2065512112e-03
27 1.1745229882e+00 1.3331592537e-03
28 1.1657222157e+00 6.9868622034e-04
29 1.1615221500e+00 9.3728704377e-04
30 1.1548091028e+00 1.1593301079e-03
31 1.1467240372e+00 6.0802644217e-04
32 1.1415763749e+00 8.5563365008e-04
33 1.1335246899e+00 1.0679321652e-03
34 1.1266975685e+00 5.7162114856e-04
35 1.1200159358e+00 8.0494356697e-04
36 1.1128113084e+00 1.0120325899e-03
37 1.1047770734e+00 5.8346077165e-04
38 1.0979851627e+00 7.6835862437e-04
39 1.0900380915e+00 9.9495372120e-04
40 1.0828612413e+00 5.5630781848e-04
41 1.0753190643e+00 7.4041565248e-04
42 1.0681096015e+00 8.6477648324e-04
43 1.0625449007e+00 4.8511836868e-04
44 1.0565651100e+00 6.8432090539e-04
45 1.0495956773e+00 8.9307511433e-04
46 1.0426273038e+00 4.9388789624e-04
47 1.0352678650e+00 6.9738117512e-04
48 1.0291488888e+00 8.3516526259e-04
49 1.0237356864e+00 4.5028072248e-04
50 1.0186980079e+00 6.0188971719e-04
51 1.0141895172e+00 6.5234127818e-04
52 1.0108292576e+00 3.9037427611e-04
53 1.0068814135e+00 5.0269447609e-04
54 1.0035577558e+00 5.9735567226e-04
55 9.9993562344e-01 3.8394337576e-04
56 9.9627003449e-01 4.6126320301e-04
57 9.9307219113e-01 5.3585115060e-04
58 9.8998967631e-01 3.3279958013e-04
59 9.8584231030e-01 4.5675935227e-04
60 9.8236200016e-01 5.3387563260e-04
61 9.7827017037e-01 3.5279489783e-04
62 9.7444693284e-01 4.3350703937e-04
63 9.7115650598e-01 5.3287811860e-04
64 9.6748121715e-01 3.1853571415e-04
65 9.6347126094e-01 4.0733483466e-04
66 9.6029567949e-01 5.1497368712e-04
67 9.5678263457e-01 3.1636226540e-04
68 9.5328628019e-01 3.7511342979e-04
69 9.5057503970e-01 4.7386715292e-04
70 9.4727803630e-01 2.7834178733e-04
71 9.4413983139e-01 3.7601662922e-04
72 9.4131489347e-01 4.3865653867e-04
73 9.3849990022e-01 2.6465448475e-04
74 9.3612315993e-01 3.4091297689e-04
75 9.3408119119e-01 3.5826765614e-04
76 9.3189594282e-01 2.3043108973e-04
77 9.2954355976e-01 3.1944266493e-04
78 9.2743402547e-01 3.5953984690e-04
79 9.2488386763e-01 2.3515766119e-04
80 9.2266004362e-01 2.9546908418e-04
81 9.2056918141e-01 3.5104206904e-04
82 9.1765846483e-01 2.4216238629e-04
83 9.1543508680e-01 2.8913652769e-04
84 9.1303590631e-01 3.5652159951e-04
85 9.1045170054e-01 2.1971445800e-04
86 9.0861546480e-01 2.6767341522e-04
87 9.0630388322e-01 3.2760222741e-04
88 9.0394864011e-01 2.1061586451e-04
89 9.0203574743e-01 2.5181179154e-04
90 9.0003477135e-01 2.8895236171e-04
91 8.9789219191e-01 2.0710189856e-04
92 8.9582501462e-01 2.3715203964e-04
93 8.9355328664e-01 3.1195902060e-04
94 8.9097583289e-01 2.0994871179e-04
95 8.8873767168e-01 2.6302176291e-04
96 8.8586989942e-01 3.2901784562e-04
97 8.8293823534e-01 2.0964337403e-04
98 8.8044720652e-01 2.6150462708e-04
99 8.7758916822e-01 3.1396231413e-04
100 8.7507254289e-01 2.0181070217e-04
101 8.7301134980e-01 2.4116909822e-04
102 8.7099712238e-01 2.6636953397e-04
103 8.6897348082e-01 1.8814212767e-04
104 8.6691718788e-01 2.5012887610e-04
105 8.6460925495e-01 2.6799485870e-04
106 8.6241987306e-01 2.0085353118e-04
107 8.6028142085e-01 2.3306546028e-04
108 8.5822770217e-01 2.5945134424e-04
109 8.5618901878e-01 1.7862406652e-04
110 8.5469727470e-01 1.9683434809e-04
111 8.5297640822e-01 2.5446191611e-04
112 8.5112086771e-01 1.6449069815e-04
113 8.4920489266e-01 1.9735959425e-04
114 8.4744966592e-01 2.2658839101e-04
115 8.4583455534e-01 1.5986882700e-04
116 8.4448379203e-01 1.7125890488e-04
117 8.4313757471e-01 1.9874051963e-04
118 8.4170124493e-01 1.4591621683e-04
119 8.4035982047e-01 1.5820334363e-04
120 8.3906436780e-01 1.8180663129e-04
121 8.3767333014e-01 1.3840198720e-04
122 8.3652012015e-01 1.5573583075e-04
123 8.3508241132e-01 1.9829770576e-04
124 8.3335624377e-01 1.4828180005e-04
125 8.3131082140e-01 1.8549027577e-04
126 8.2901245138e-01 2.3102018210e-04
127 8.2679767888e-01 1.5244752203e-04
128 8.2520162815e-01 1.7191678878e-04
129 8.2353512421e-01 2.0522140279e-04
130 8.2197232232e-01 1.3850310022e-04
131 8.2034334099e-01 1.6893005549e-04
132 8.1867569337e-01 1.9070619464e-04
133 8.1722737537e-01 1.3151029749e-04
134 8.1590521313e-01 1.5748188649e-04
135 8.1445582930e-01 1.7830297527e-04
136 8.1332494604e-01 1.1557347464e-04
137 8.1238590262e-01 1.3086964800e-04
138 8.1129308553e-01 1.5524300484e-04
139 8.1028954354e-01 1.1062482730e-04
140 8.0928773086e-01 1.2955116024e-04
141 8.0834548102e-01 1.4344524778e-04
142 8.0740563509e-01 1.0053616729e-04
143 8.0649095859e-01 1.2175806087e-04
144 8.0542897637e-01 1.4508865218e-04
145 8.0435611337e-01 9.9876429948e-05
146 8.0343897428e-01 1.2100753310e-04
147 8.0246965616e-01 1.2831574863e-04
148 8.0163373444e-01 8.9795205550e-05
149 8.0072363408e-01 1.1568989931e-04
150 7.9975442252e-01 1.2509351834e-04
151 7.9878355282e-01 9.1109523305e-05
152 7.9789322071e-01 1.1162819160e-04
153 7.9684283312e-01 1.2031308049e-04
154 7.9594497431e-01 8.8842524778e-05
155 7.9501423587e-01 1.0286919750e-04
156 7.9401676986e-01 1.1132712840e-04
157 7.9328259287e-01 8.2804097653e-05
158 7.9241491112e-01 9.1320487694e-05
159 7.9155827462e-01 1.0847720082e-04
160 7.9070112614e-01 7.9194391982e-05
161 7.8976376070e-01 9.8381913602e-05
162 7.8880107763e-01 1.0450860037e-04
163 7.8785525241e-01 7.9253802014e-05
164 7.8693801871e-01 9.0954713345e-05
165 7.8583430877e-01 1.1345128307e-04
166 7.8469561565e-01 8.8755054909e-05
167 7.8324211163e-01 1.0439061705e-04
168 7.8181413378e-01 1.2166082730e-04
169 7.8055553101e-01 8.0894779218e-05
