iter rel_error rel_residual
0 2.7765226120e+01 3.8536630090e-01
1 2.5239022959e+01 1.8177150811e-01
2 2.3885586298e+01 1.0941538754e-01
3 2.2727452777e+01 8.1544780927e-02
4 2.0667522464e+01 5.4047566706e-02
5 1.8826139348e+01 4.3834069448e-02
6 1.7157632658e+01 3.3776001546e-02
7 1.5881280509e+01 2.6629554599e-02
8 1.4893002923e+01 2.1862953885e-02
9 1.4089291636e+01 1.7414674971e-02
10 1.3313286226e+01 1.5529859912e-02
11 1.2416077563e+01 1.2005067365e-02
12 1.1524608199e+01 1.0852288901e-02
13 1.0660129532e+01 8.7456670668e-03
14 9.8678297637e+00 8.2161704630e-03
15 9.0424208006e+00 6.8886653208e-03
16 8.3526286691e+00 6.2005307352e-03
17 7.7153734242e+00 5.4430795292e-03
18 7.1074836594e+00 4.9002824724e-03
19 6.5091293322e+00 4.5451046522e-03
20 6.0102937360e+00 4.1103011867e-03
21 5.6105809670e+00 3.7689213761e-03
22 5.2778112362e+00 3.4580213339e-03
23 5.0196528176e+00 3.1905434313e-03
24 4.8299240618e+00 2.9017016197e-03
25 4.6817069297e+00 2.6139916836e-03
26 4.5612587897e+00 2.4452175508e-03
27 4.4784638419e+00 2.2671961843e-03
28 4.4294593514e+00 2.0784807839e-03
29 4.3896388930e+00 1.9347003559e-03
30 4.3486151606e+00 1.8362577715e-03
31 4.3052639255e+00 1.7402082386e-03
32 4.2594340969e+00 1.6800000901e-03
33 4.2088910613e+00 1.5394608553e-03
34 4.1554111106e+00 1.4780760030e-03
35 4.0992904564e+00 1.3198504749e-03
36 4.0425176005e+00 1.3046400010e-03
37 3.9776960282e+00 1.2017174227e-03
38 3.9128819169e+00 1.1722258788e-03
39 3.8467497813e+00 1.1055234320e-03
40 3.7886858751e+00 1.0344099197e-03
41 3.7369898126e+00 1.0057593828e-03
42 3.6833308103e+00 9.6294946035e-04
43 3.6374806049e+00 9.0895385300e-04
44 3.6009298742e+00 8.6924510547e-04
45 3.5675238320e+00 8.4262921966e-04
46 3.5397469676e+00 7.7270967664e-04
47 3.5156157008e+00 7.4906716039e-04
48 3.4920928879e+00 7.4239025933e-04
49 3.4691698154e+00 7.1536598539e-04
50 3.4467530449e+00 6.9062675000e-04
51 3.4269038168e+00 6.5760258080e-04
52 3.4072434248e+00 6.2668681267e-04
53 3.3876964916e+00 6.1523343757e-04
54 3.3675216046e+00 5.8583294006e-04
55 3.3444797240e+00 5.9028466980e-04
56 3.3227531830e+00 5.4598545720e-04
57 3.3007233778e+00 5.6542018033e-04
58 3.2779370347e+00 5.1307031343e-04
59 3.2572386519e+00 5.1954184715e-04
60 3.2369354024e+00 4.8959471404e-04
61 3.2177735880e+00 4.7018084576e-04
62 3.1995663128e+00 4.6775464675e-04
63 3.1830357280e+00 4.3915767378e-04
64 3.1668881975e+00 4.4236975010e-04
65 3.1507275042e+00 4.1101062290e-04
66 3.1368694930e+00 4.0871476090e-04
67 3.1217836191e+00 4.0591245966e-04
68 3.1075028436e+00 3.8361034179e-04
69 3.0953567723e+00 3.8236283617e-04
70 3.0822309183e+00 3.6572436821e-04
71 3.0703034259e+00 3.6229108469e-04
72 3.0592368452e+00 3.4833505618e-04
73 3.0487631392e+00 3.3692929818e-04
74 3.0379670762e+00 3.2650235138e-04
75 3.0272811859e+00 3.1606794043e-04
76 3.0165786370e+00 3.1381051166e-04
