iter rel_error rel_residual
0 8.7926463815e+01 1.4499727477e-01
1 4.0131694436e+01 4.1316218726e-02
2 4.6464628947e+01 1.8023418817e-02
3 2.1560165732e+01 7.7172497571e-03
4 2.8891063817e+01 1.9253361905e-03
5 2.2865583347e+01 1.6229216579e-03
6 1.9680956366e+01 8.7454461701e-04
7 1.9414683941e+01 3.7984284169e-04
8 1.4211033332e+01 1.1927409848e-04
9 1.8441771521e+01 8.6787783628e-05
10 7.8621026095e+00 8.4933613117e-05
11 1.4130217967e+01 8.0795070360e-05
12 8.3008234801e+00 4.9675103332e-05
13 7.0970478167e+00 2.1453024343e-05
14 7.8518668426e+00 1.2504239814e-05
15 6.5876696765e+00 4.9414660240e-06
16 6.4794640167e+00 2.9207107517e-06
17 6.0614227360e+00 1.4500774585e-06
18 5.6693901558e+00 1.0245481293e-06
19 4.9763371586e+00 7.9900819433e-07
20 3.4327781937e+00 1.2142315556e-06
21 1.6399347592e+00 1.1761760750e-06
22 3.2653237076e-01 3.7704789469e-07
23 8.1386693107e-02 2.0165874145e-07
24 1.8216509355e-02 1.0697910588e-07
25 3.9207514227e-03 4.8953821594e-08
26 1.0277189966e-03 1.7476154656e-08
27 3.7035824639e-04 6.9881645171e-09
28 2.7196409687e-04 4.3231620923e-09
29 2.1004749600e-04 2.3339611303e-09
30 1.7618359631e-04 1.1566621224e-09
31 1.3167703438e-04 1.1402545393e-09
32 7.5249830115e-05 9.0667340783e-10
33 3.2677260436e-05 5.7432481330e-10
34 1.2589836422e-05 3.5916960703e-10
35 5.9084634738e-06 1.9098393134e-10
36 2.2630778381e-06 7.2900927511e-11
