iter rel_error rel_residual
0 8.3610224802e+01 1.2643764914e-01
1 4.1511007284e+01 4.9799170778e-02
2 4.2985088180e+01 2.3255466874e-02
3 2.0027091612e+01 8.1811963964e-03
4 2.8119049279e+01 2.1778176561e-03
5 2.0728474842e+01 2.3360208853e-03
6 1.7812475184e+01 1.0960789341e-03
7 1.7195709290e+01 4.5158716483e-04
8 1.3304332928e+01 1.3513497127e-04
9 1.5881890957e+01 1.0231483523e-04
10 7.4402787520e+00 8.0878486034e-05
11 1.3405692035e+01 9.9862232177e-05
12 6.9336923344e+00 5.1222684072e-05
13 5.7781500620e+00 2.7660338161e-05
14 6.8935085318e+00 1.2937848923e-05
15 5.3697495104e+00 7.1718611272e-06
16 5.4795322044e+00 4.4264217173e-06
17 5.1065659513e+00 1.4570771108e-06
18 4.8051382864e+00 1.0862081446e-06
19 4.3577233370e+00 5.7935342072e-07
20 3.4751733081e+00 7.9537530535e-07
21 2.1902125026e+00 1.0776918192e-06
22 5.9235751546e-01 5.1318689852e-07
23 1.6419172205e-01 2.7968454539e-07
24 3.5696652889e-02 1.2188620018e-07
25 7.7469877895e-03 6.7782352155e-08
26 1.6348733351e-03 2.4611596706e-08
27 5.0017907626e-04 8.2346901456e-09
28 3.0110375292e-04 4.9971731168e-09
29 2.3656658211e-04 2.8852937881e-09
30 1.9582351720e-04 1.4163673188e-09
31 1.4778112377e-04 1.3069815241e-09
32 8.3314292666e-05 1.1888829160e-09
33 3.2655726906e-05 6.7778616541e-10
34 1.0830467912e-05 4.4830673448e-10
35 4.0318235596e-06 2.5455196967e-10
36 1.7519901450e-06 7.9705610285e-11
