iter rel_error rel_residual
0 8.9325344071e+01 1.4936178258e-01
1 4.0107397251e+01 5.1248435215e-02
2 5.2902123905e+01 2.4267237552e-02
3 2.2237819849e+01 7.9885635656e-03
4 3.1643779997e+01 1.9481497672e-03
5 2.5166129589e+01 1.4231600855e-03
6 2.1411727483e+01 7.4466824345e-04
7 2.0310578556e+01 3.7974905965e-04
8 1.4747765695e+01 1.2279311609e-04
9 1.8744900530e+01 1.0112030351e-04
10 6.8511745641e+00 1.0935907945e-04
11 1.3574446413e+01 1.0883480336e-04
12 7.4552762124e+00 4.5054538296e-05
13 6.2303743618e+00 1.8751476131e-05
14 7.3881685877e+00 1.1765849017e-05
15 5.9648044988e+00 5.5105836304e-06
16 5.9567110475e+00 3.1580096003e-06
17 5.6045819098e+00 9.9375309090e-07
18 5.2568294548e+00 7.4763630507e-07
19 4.6137587172e+00 6.9147710046e-07
20 3.3014300449e+00 6.6609503133e-07
21 1.7890049510e+00 9.3601885590e-07
22 3.5510670242e-01 3.2819941734e-07
23 8.9187152229e-02 1.6854635173e-07
24 2.0573654065e-02 6.4616661346e-08
25 4.7351171127e-03 4.0457903627e-08
26 1.2879448628e-03 1.6314640581e-08
27 5.0151618979e-04 5.5210782162e-09
28 3.8454550353e-04 3.2266967308e-09
29 2.9440465200e-04 1.9569838840e-09
30 2.3939107385e-04 1.2811346140e-09
31 1.6036834274e-04 1.2825422489e-09
32 8.3486902473e-05 9.7460075103e-10
33 3.2484819701e-05 5.0886214136e-10
34 1.2602354104e-05 2.8952228747e-10
35 5.9119064981e-06 1.5660610179e-10
36 1.9849119861e-06 5.6409143421e-11
