iter rel_error rel_residual
0 2.9313383603e+00 4.9579552366e-01
1 3.8873999276e+00 1.8200237595e-01
2 2.5023367313e+00 6.4360779847e-02
3 1.8386970921e+00 5.0584224350e-02
4 1.5846534937e+00 3.5762700151e-02
5 1.5992197105e+00 2.7107312894e-02
6 1.6732159589e+00 2.5463795532e-02
7 1.5851874153e+00 1.8295716923e-02
8 1.5224047100e+00 1.4096814881e-02
9 1.4685008010e+00 1.2720161160e-02
10 1.4562696650e+00 1.2671241939e-02
11 1.3866050579e+00 1.3086519951e-02
12 1.3384231973e+00 9.6294608424e-03
13 1.2766097749e+00 7.1125788824e-03
14 1.2067306525e+00 8.0215063823e-03
15 1.1581253936e+00 8.9890693954e-03
16 1.1028408930e+00 6.2644685357e-03
17 1.0365487803e+00 6.9640138182e-03
18 9.8562170070e-01 6.9944977692e-03
19 9.4307501634e-01 5.2035266599e-03
20 9.1782994743e-01 3.0674375099e-03
21 8.8918599178e-01 3.1763122775e-03
22 8.7124019083e-01 3.9802167056e-03
23 8.4154379106e-01 3.4353030676e-03
24 8.2153054614e-01 3.1976298689e-03
25 8.0675572372e-01 3.0099554929e-03
26 7.8892799933e-01 3.4515512551e-03
27 7.7153512128e-01 4.4708715249e-03
28 7.4519674456e-01 3.6202517665e-03
29 7.0962085492e-01 3.3233107563e-03
30 6.8632300668e-01 2.8003239424e-03
31 6.5656901204e-01 2.1524992598e-03
32 6.4073383896e-01 3.0556039389e-03
33 6.3932171096e-01 2.1905396008e-03
34 6.3296730437e-01 2.2020802831e-03
35 6.2399608236e-01 2.0431567718e-03
36 6.0266455144e-01 2.6610664552e-03
37 5.7653489172e-01 1.9579482227e-03
38 5.5180560599e-01 1.6934992689e-03
39 5.1486611127e-01 1.5349555784e-03
40 4.8552752805e-01 1.2161708013e-03
41 4.6858427026e-01 2.0094347546e-03
42 4.5939433927e-01 1.4464912470e-03
43 4.5591484323e-01 1.4485206542e-03
44 4.5194124142e-01 1.3386420404e-03
45 4.4131864101e-01 1.8746675662e-03
46 4.1931765293e-01 1.1761067275e-03
47 3.9596940830e-01 1.1583592653e-03
48 3.7935607774e-01 1.1084835600e-03
49 3.6520722404e-01 1.1253608492e-03
50 3.5917254325e-01 1.0185464772e-03
51 3.6663906627e-01 1.0170448960e-03
52 3.7372647633e-01 8.6975050419e-04
53 3.6367495876e-01 9.9173424095e-04
54 3.4794481537e-01 9.9762022142e-04
55 3.3401960594e-01 8.3521369386e-04
56 3.2416130823e-01 7.0388125526e-04
57 3.2245938221e-01 7.8646598973e-04
58 3.3080988370e-01 8.2941716037e-04
59 3.3809632906e-01 6.2549074632e-04
60 3.3630582453e-01 5.8747038636e-04
61 3.2874404681e-01 6.8227621311e-04
62 3.1845341565e-01 7.2024902987e-04
63 3.1173079809e-01 5.7101295351e-04
64 3.0785907858e-01 5.8095196921e-04
65 3.0788559309e-01 6.2877062238e-04
66 3.0726670358e-01 6.0448774345e-04
67 3.0429161189e-01 3.6311511097e-04
68 2.9929137326e-01 3.9737295664e-04
69 2.9649223602e-01 4.0702981175e-04
70 2.9498425758e-01 4.4211001683e-04
71 2.9387754883e-01 3.8833240153e-04
72 2.9143743737e-01 3.0021804742e-04
73 2.9061379596e-01 2.8582835010e-04
74 2.9041030288e-01 3.0197870522e-04
75 2.8924295559e-01 2.7748744679e-04
76 2.8828591404e-01 3.0649404651e-04
77 2.8767528812e-01 2.5515955749e-04
78 2.8590203410e-01 2.4802035796e-04
79 2.8250734046e-01 2.6627625201e-04
80 2.7824427893e-01 2.5781412679e-04
81 2.7511609281e-01 3.2449381339e-04
82 2.7407570794e-01 2.5948052566e-04
83 2.7430485700e-01 3.3565152384e-04
84 2.7442843240e-01 2.0217829264e-04
85 2.7120934754e-01 1.7615229382e-04
86 2.6617537605e-01 2.3283524357e-04
87 2.6175024526e-01 1.9885240100e-04
88 2.5805193949e-01 2.3229253633e-04
89 2.5503895600e-01 2.0208900954e-04
90 2.5282524842e-01 2.1212944414e-04
91 2.5161242341e-01 2.8336677045e-04
92 2.5027155718e-01 2.6985565002e-04
93 2.4763138721e-01 2.4607085107e-04
94 2.4359163047e-01 1.5760526129e-04
95 2.3792281755e-01 1.8157028387e-04
96 2.3311959949e-01 2.2069175036e-04
97 2.2968845143e-01 2.0238260730e-04
98 2.2660619882e-01 1.9924151544e-04
99 2.2312513534e-01 1.6234244214e-04
100 2.1854328795e-01 1.4311966740e-04
101 2.1390630322e-01 1.6957231880e-04
102 2.0946227591e-01 2.1963308849e-04
103 2.0544753201e-01 1.7696488585e-04
104 2.0135594552e-01 1.6959732853e-04
105 1.9753825390e-01 1.7543617020e-04
106 1.9324469511e-01 1.6034862961e-04
107 1.8918920682e-01 1.8080571443e-04
108 1.8556697745e-01 1.8257629075e-04
109 1.8206526699e-01 1.6024675565e-04
110 1.7854786919e-01 1.3389923088e-04
111 1.7441791349e-01 1.3518067125e-04
112 1.7012595128e-01 1.9168397132e-04
113 1.6568419711e-01 1.8051297330e-04
114 1.6044456971e-01 1.5542249120e-04
115 1.5505395578e-01 1.1859131457e-04
116 1.4963927995e-01 1.5390660725e-04
117 1.4532875261e-01 1.4376589712e-04
118 1.4080430414e-01 1.5232372421e-04
119 1.3711729589e-01 1.3707048867e-04
120 1.3312807257e-01 1.2240641017e-04
121 1.2877408599e-01 1.1539406563e-04
122 1.2488348513e-01 1.0871362605e-04
123 1.2151555074e-01 1.2373617850e-04
124 1.1882583288e-01 1.1447540258e-04
125 1.1628357129e-01 1.3464302768e-04
126 1.1339778965e-01 9.9019207129e-05
127 1.0997672143e-01 7.8785668814e-05
128 1.0686914862e-01 9.2238721739e-05
129 1.0397713685e-01 8.8229606625e-05
130 1.0109912096e-01 1.1824002488e-04
131 9.8164044367e-02 1.4772087992e-04
132 9.5468155192e-02 1.3679250211e-04
133 9.2697236285e-02 1.1825383609e-04
134 9.0099347609e-02 8.4632708821e-05
135 8.7522427863e-02 7.8242024324e-05
136 8.4923023999e-02 1.0973858393e-04
137 8.2194149605e-02 1.1370820432e-04
138 7.9294314475e-02 8.8260407323e-05
139 7.5908070020e-02 7.1321481232e-05
140 7.2854260084e-02 7.8922881426e-05
141 7.0586811481e-02 8.2391356523e-05
142 6.8764815172e-02 4.8555950921e-05
143 6.6659894186e-02 5.1882071303e-05
144 6.4738322115e-02 4.4525339257e-05
145 6.3289987172e-02 4.9554214242e-05
146 6.2290041196e-02 6.0906209578e-05
147 6.1061860806e-02 8.9852330724e-05
148 5.9665210772e-02 7.8288137436e-05
149 5.8031218263e-02 5.7921979245e-05
150 5.6290127294e-02 6.6578800090e-05
151 5.4613880487e-02 8.9048737042e-05
152 5.2966158258e-02 4.9578883183e-05
153 5.1236138029e-02 5.4201954086e-05
154 4.9325549665e-02 5.3885678075e-05
155 4.7202045600e-02 5.0783058713e-05
156 4.5498224655e-02 6.3436552142e-05
157 4.4027551084e-02 4.8005878024e-05
158 4.2745421798e-02 4.0939625227e-05
159 4.1479512096e-02 4.8747824172e-05
160 3.9830285709e-02 3.7775597775e-05
161 3.8194086420e-02 4.6508450371e-05
162 3.6544380332e-02 5.3670237428e-05
163 3.5332558023e-02 5.4401043742e-05
164 3.4234863721e-02 4.6954670361e-05
165 3.3421485964e-02 6.0853808684e-05
166 3.2743756194e-02 5.6672165275e-05
167 3.1692213534e-02 4.3694080481e-05
168 3.0242766220e-02 2.8831419409e-05
169 2.8718523824e-02 4.3490575705e-05
170 2.7499830386e-02 3.7159243972e-05
171 2.6424099352e-02 3.5115198555e-05
172 2.5157863820e-02 4.3489197949e-05
173 2.4051521650e-02 4.1560370324e-05
174 2.2815813059e-02 3.9484778343e-05
175 2.1587736490e-02 3.3788363879e-05
176 2.0285461113e-02 3.6256692179e-05
177 1.8847630514e-02 3.4091491581e-05
178 1.7434041177e-02 3.5519089406e-05
179 1.6337790177e-02 3.7867730185e-05
180 1.5567965842e-02 3.3386394744e-05
181 1.4915354904e-02 2.1105028347e-05
182 1.4402588171e-02 2.4385037323e-05
183 1.3904874452e-02 1.7008809260e-05
184 1.3134847755e-02 1.5071182505e-05
185 1.2316043063e-02 1.6975494264e-05
186 1.1579085070e-02 2.3869990383e-05
187 1.1132113787e-02 1.9722813112e-05
188 1.0834117009e-02 1.2786844235e-05
189 1.0784682906e-02 1.3462452935e-05
190 1.0601487327e-02 1.1573669856e-05
191 1.0261133152e-02 1.6315265136e-05
192 9.8079542474e-03 1.4693027683e-05
193 9.2553291788e-03 1.3532931658e-05
194 8.7041434601e-03 1.1881385028e-05
195 8.0140415327e-03 1.1329919152e-05
196 7.4239753166e-03 1.0815982600e-05
197 7.0650543883e-03 9.8830735706e-06
198 6.9646586192e-03 1.5996527208e-05
199 6.9822849875e-03 1.6348607151e-05
200 6.8761065947e-03 1.0299830242e-05
201 6.5600975338e-03 8.9706532720e-06
202 6.0415347690e-03 1.3548512225e-05
203 5.5574405536e-03 1.3753080386e-05
204 5.0637074386e-03 1.0297011780e-05
205 4.7160193276e-03 7.7573596768e-06
206 4.5809130679e-03 7.6081803946e-06
207 4.5947177092e-03 9.2330271127e-06
208 4.5794253143e-03 9.2408640319e-06
209 4.3806954979e-03 7.5147988894e-06
210 4.1235074216e-03 9.1889219978e-06
211 3.7695032837e-03 5.7961294448e-06
212 3.4300771709e-03 7.5272807076e-06
213 3.1780880175e-03 5.3063901579e-06
214 3.0835151334e-03 5.8005548526e-06
215 3.0722374449e-03 6.4908970277e-06
216 3.0802524289e-03 7.4549412075e-06
217 3.0315617257e-03 4.7969980335e-06
218 2.8652508807e-03 5.3600592309e-06
219 2.6556839347e-03 5.1197233590e-06
220 2.3145103070e-03 4.4831365763e-06
221 2.0709404919e-03 4.5662346227e-06
222 1.9994756643e-03 3.4822674239e-06
223 2.0200596206e-03 3.8013159657e-06
224 2.0412454489e-03 5.0521250145e-06
225 2.0165477373e-03 3.6795734035e-06
226 1.9144015213e-03 2.8385346491e-06
227 1.7427606024e-03 2.0982546336e-06
228 1.5855789503e-03 1.9308256694e-06
229 1.4995411934e-03 1.9431466537e-06
230 1.4860860650e-03 2.0726578507e-06
231 1.5046497849e-03 1.7548657565e-06
232 1.4915404008e-03 1.7195984256e-06
233 1.4218238870e-03 2.2481528799e-06
234 1.3193688270e-03 2.0389446170e-06
235 1.2045930549e-03 3.1786216662e-06
236 1.1210017999e-03 3.0689359169e-06
237 1.0616222295e-03 2.0244898320e-06
238 1.0161529759e-03 1.5716001417e-06
239 9.6861224101e-04 1.7382358134e-06
240 9.2717690257e-04 1.6705558576e-06
241 8.9552269823e-04 1.0273941506e-06
242 8.6162401466e-04 9.6243812477e-07
243 8.2683251603e-04 7.2449004188e-07
244 7.8242377565e-04 8.2186486122e-07
245 7.4536900225e-04 7.2814962219e-07
246 7.1967209769e-04 7.4804660166e-07
247 7.0173846355e-04 9.8508622539e-07
248 6.8471264327e-04 1.1637748425e-06
249 6.6403413833e-04 6.9553144157e-07
250 6.3713953956e-04 7.6622881303e-07
251 6.0621417596e-04 7.1756678953e-07
252 5.7874087531e-04 7.1417153715e-07
253 5.5195933965e-04 7.4315959873e-07
254 5.3244709485e-04 7.7026846134e-07
255 5.1640682621e-04 5.1948178955e-07
256 5.0254841811e-04 6.0661332584e-07
257 4.9015244026e-04 5.6191221230e-07
258 4.7807420183e-04 4.8667824680e-07
259 4.6152068541e-04 5.9114866256e-07
260 4.4653002800e-04 6.0223440732e-07
261 4.3041412193e-04 7.2388485926e-07
262 4.1237637726e-04 5.0071576622e-07
263 3.9514320434e-04 5.0252742359e-07
264 3.7847816332e-04 6.6651751852e-07
265 3.6836021320e-04 5.7583531521e-07
266 3.5616426895e-04 6.0508376417e-07
267 3.3706908555e-04 4.8335474208e-07
268 3.1546685759e-04 5.0926945719e-07
269 3.0022333423e-04 4.2190501738e-07
270 2.8748782509e-04 4.7806754096e-07
271 2.7947207357e-04 4.6126972018e-07
272 2.7278361985e-04 4.5208062880e-07
273 2.6716239760e-04 3.4495017629e-07
274 2.5611048278e-04 3.0057000458e-07
275 2.4136456892e-04 4.0818233830e-07
276 2.2939102056e-04 4.0873359648e-07
277 2.1946547699e-04 3.0544862667e-07
278 2.0707181842e-04 2.2247435200e-07
279 1.9227131749e-04 2.4352047563e-07
280 1.8036679602e-04 3.2720230800e-07
281 1.7111070900e-04 2.9057650117e-07
282 1.6175168991e-04 2.5488006431e-07
283 1.5230519307e-04 2.3676776264e-07
284 1.4028719030e-04 2.2725785092e-07
285 1.2887612567e-04 2.2985257960e-07
286 1.1817250129e-04 2.4018709643e-07
287 1.1117746837e-04 2.3188155601e-07
288 1.0770851149e-04 2.1381513710e-07
289 1.0473684544e-04 2.2389750367e-07
290 1.0063751386e-04 1.8104530321e-07
291 9.6033238047e-05 2.2441569139e-07
292 9.2042043383e-05 1.9477821522e-07
293 8.7815830038e-05 1.3365627049e-07
294 8.2999644770e-05 1.6327219010e-07
295 7.9791254484e-05 1.2585163419e-07
296 7.5562946834e-05 1.8247812526e-07
297 7.2420349251e-05 1.7727790269e-07
298 6.9125865934e-05 1.3926535264e-07
299 6.6117232670e-05 1.6654304486e-07
300 6.4053408899e-05 1.6698217728e-07
301 6.0963222100e-05 1.0312847522e-07
302 5.5698596253e-05 1.0372013414e-07
303 5.2172366771e-05 1.2326189892e-07
304 4.9341655838e-05 1.1940779639e-07
305 4.6979947062e-05 9.9178358496e-08
306 4.5126328147e-05 9.3852231495e-08
307 4.2651743444e-05 1.0507674406e-07
308 4.0746349038e-05 9.5332821835e-08
309 3.8243954922e-05 6.7258987910e-08
310 3.5495892595e-05 8.4717817688e-08
311 3.3404582733e-05 1.1037462269e-07
312 3.1782780855e-05 7.4680699531e-08
313 2.9983229728e-05 5.8041225276e-08
314 2.8328583745e-05 6.3692735956e-08
315 2.7457409740e-05 4.0963824432e-08
316 2.6301324751e-05 5.4605279651e-08
317 2.4958362355e-05 6.4737953583e-08
318 2.3434102425e-05 5.5533813422e-08
319 2.1595277054e-05 4.1502738177e-08
320 2.0118937434e-05 3.3861087475e-08
321 1.9127109966e-05 2.5441309852e-08
322 1.9095450010e-05 3.5333348692e-08
323 1.9270165613e-05 3.1724878645e-08
324 1.9079620097e-05 2.9792751046e-08
325 1.8596432976e-05 3.5933400885e-08
326 1.7820121889e-05 2.1069804623e-08
327 1.6956624001e-05 2.5649757862e-08
328 1.6290385314e-05 2.9653575650e-08
329 1.5856278351e-05 2.4329206857e-08
330 1.5453316598e-05 2.2243517978e-08
331 1.5021835007e-05 2.1113049120e-08
332 1.4142509621e-05 2.0508959193e-08
333 1.3027134916e-05 2.3076506578e-08
334 1.1823019023e-05 1.7725926229e-08
335 1.0819880659e-05 1.9006199123e-08
336 1.0210607059e-05 2.1511092154e-08
337 9.8756258978e-06 2.2103026919e-08
338 9.6289730457e-06 1.7938738576e-08
339 9.2930387465e-06 1.5598609045e-08
340 8.7147036095e-06 1.5941076808e-08
341 7.9517629691e-06 1.6641286324e-08
342 7.5391397902e-06 1.8889027374e-08
343 7.1881014775e-06 2.0924734201e-08
344 7.0334129634e-06 1.4360061901e-08
345 6.7839096532e-06 1.2632588138e-08
346 6.6057693815e-06 1.8605372468e-08
347 6.5194680134e-06 1.6110995886e-08
348 6.2808425041e-06 9.0938077349e-09
349 5.9333223185e-06 7.2458978543e-09
350 5.5914444301e-06 7.2356777519e-09
351 5.2957496769e-06 7.9835530468e-09
352 5.0457564049e-06 6.4024891200e-09
353 4.7860952725e-06 5.6929304852e-09
354 4.6919718572e-06 7.1823367290e-09
355 4.5996518889e-06 5.6147764069e-09
356 4.4056782212e-06 5.0133163398e-09
357 4.0855595882e-06 6.1362849823e-09
358 3.7943743310e-06 6.8050068397e-09
359 3.5113480837e-06 8.7141931920e-09
360 3.2987746572e-06 5.8520053894e-09
361 2.9641428296e-06 4.5241117530e-09
362 2.6530478876e-06 4.2718623678e-09
363 2.4747973650e-06 5.0413865086e-09
364 2.3074142726e-06 5.9059849616e-09
365 2.1459305041e-06 4.9391068924e-09
366 2.0194459461e-06 3.8373781598e-09
367 1.9401783909e-06 2.9845794742e-09
368 1.7845076925e-06 3.7750693427e-09
369 1.7496063602e-06 6.1128633407e-09
370 1.7468646221e-06 5.7766409885e-09
371 1.7420208334e-06 3.9018238102e-09
372 1.7366814956e-06 2.8027819406e-09
373 1.7346957477e-06 3.8593453277e-09
374 1.6744725390e-06 4.4682212298e-09
375 1.5560267777e-06 2.9521706507e-09
376 1.4673361802e-06 2.3457513295e-09
377 1.4317735017e-06 1.9400404747e-09
378 1.3957601663e-06 1.8190714582e-09
379 1.3506067727e-06 1.8068140701e-09
380 1.2823886005e-06 1.4947752545e-09
381 1.2279090717e-06 1.5301798704e-09
382 1.1728960332e-06 1.9703160469e-09
383 1.0981929635e-06 1.7256168131e-09
384 1.0132483674e-06 1.2036585185e-09
385 9.3796940677e-07 9.1278915674e-10
386 8.6805472060e-07 1.1896839313e-09
387 8.1443401595e-07 1.5177483521e-09
388 7.5723644751e-07 9.9834165273e-10
389 6.9600894396e-07 5.9481049593e-10
390 6.3970339140e-07 8.6024088983e-10
391 5.8499030536e-07 1.0075274033e-09
392 5.2357596275e-07 8.0175062955e-10
393 4.7360553235e-07 9.0188928720e-10
394 4.3416645235e-07 7.5663862443e-10
395 3.8846194138e-07 5.4820562430e-10
396 3.3697012109e-07 4.3782320156e-10
397 2.8944769978e-07 3.8744308460e-10
398 2.4469119744e-07 3.8440488629e-10
399 2.1778361666e-07 4.5707160872e-10
400 2.0529034132e-07 4.1505095585e-10
401 2.0194355455e-07 5.1689208813e-10
402 2.0028559167e-07 4.7867302460e-10
403 2.0193961038e-07 3.6569573406e-10
404 2.1179331324e-07 3.5227770114e-10
405 2.1325001459e-07 4.4035966128e-10
406 2.1267949590e-07 3.8144943915e-10
407 2.1153215107e-07 3.6729322775e-10
408 2.0800044326e-07 3.0083203495e-10
409 2.0802141086e-07 2.5633102271e-10
410 2.0521563233e-07 3.8492049134e-10
411 2.0440891131e-07 4.5475516029e-10
412 2.0175187409e-07 3.5679182597e-10
413 1.9170536827e-07 3.5966912063e-10
414 1.7670464905e-07 2.9810984169e-10
415 1.6304686531e-07 2.7921255563e-10
416 1.5090910278e-07 2.5508730227e-10
417 1.3950856439e-07 2.3709674973e-10
418 1.2858937212e-07 2.1555067640e-10
419 1.1741913388e-07 2.2349940218e-10
420 1.0925304552e-07 1.8247344364e-10
421 1.0189512855e-07 1.8533460399e-10
422 9.3065273603e-08 2.3925688242e-10
423 8.3607772467e-08 1.0691114007e-10
424 7.3579190024e-08 1.1122850671e-10
425 6.4039917565e-08 1.5924068782e-10
426 5.4916589279e-08 1.5977289310e-10
427 5.1624949154e-08 1.4414519519e-10
428 5.1231055443e-08 1.2573542123e-10
429 5.1806634682e-08 9.3443334430e-11
