iter rel_error rel_residual
0 1.6704808060e-01 4.2831212919e-02
1 1.0644092804e-01 1.6992159217e-02
2 7.4698773044e-02 9.0786609098e-03
3 5.8997078067e-02 5.2514674006e-03
4 5.0222146215e-02 3.4973031312e-03
5 4.4178267179e-02 2.5188689591e-03
6 3.9239550810e-02 1.8918298601e-03
7 3.5316526191e-02 1.5002144893e-03
8 3.2151166115e-02 1.1819898152e-03
9 2.9557318771e-02 9.7313326753e-04
10 2.7313659763e-02 7.9902179164e-04
11 2.5235956085e-02 6.8100532115e-04
12 2.3288434743e-02 5.8660557762e-04
13 2.1450958941e-02 5.2371594780e-04
14 1.9726664671e-02 4.5988443781e-04
15 1.8112512223e-02 4.0806278280e-04
16 1.6491979350e-02 3.7346990371e-04
17 1.4834567400e-02 3.4558926008e-04
18 1.3233951680e-02 3.2447638717e-04
19 1.1786418674e-02 2.9015833197e-04
20 1.0533449222e-02 2.5025905471e-04
21 9.4709374494e-03 2.1481758699e-04
22 8.5472140432e-03 1.8793385403e-04
23 7.7076274230e-03 1.7243569238e-04
24 6.9694034453e-03 1.5334953901e-04
25 6.3288611578e-03 1.3399720034e-04
26 5.7680583023e-03 1.1953750383e-04
27 5.2609543654e-03 1.1021038426e-04
28 4.7855362683e-03 1.0458115200e-04
29 4.3474458977e-03 9.6237817633e-05
30 3.9429737478e-03 8.8699117179e-05
31 3.5564357959e-03 8.1771840376e-05
32 3.2173936965e-03 7.3129717583e-05
33 2.9210533490e-03 6.6750721484e-05
34 2.6518520910e-03 6.0663544672e-05
35 2.4115725125e-03 5.4633435900e-05
36 2.1932223862e-03 4.9399704543e-05
37 1.9931864778e-03 4.4587649620e-05
38 1.8158580823e-03 4.0071083855e-05
39 1.6551993378e-03 3.6157413945e-05
40 1.5029776274e-03 3.2767092655e-05
41 1.3647252091e-03 2.9291042680e-05
42 1.2410282904e-03 2.6734264579e-05
43 1.1275779284e-03 2.4705988585e-05
44 1.0258239110e-03 2.2395034526e-05
45 9.3997557280e-04 2.0025380784e-05
46 8.6368492815e-04 1.8064282070e-05
47 7.9283415803e-04 1.6450553785e-05
48 7.2593132034e-04 1.5403654617e-05
49 6.6188339140e-04 1.4294645172e-05
50 6.0127638572e-04 1.3120977983e-05
51 5.4589292313e-04 1.1803378123e-05
52 4.9576367307e-04 1.0723004562e-05
53 4.4896904875e-04 9.9752957266e-06
54 4.0472770757e-04 9.2169433216e-06
55 3.6591403186e-04 8.3244185881e-06
56 3.3183380059e-04 7.6016001623e-06
57 3.0107526315e-04 7.0872142087e-06
58 2.7261266312e-04 6.6091730010e-06
59 2.4641869852e-04 6.2039090569e-06
60 2.2328172716e-04 5.6575296791e-06
61 2.0276917670e-04 5.1003980167e-06
62 1.8496764256e-04 4.5917623743e-06
63 1.6919850289e-04 4.1537885455e-06
64 1.5536763527e-04 3.7951240219e-06
65 1.4225838181e-04 3.5267690621e-06
66 1.2989682942e-04 3.2744679263e-06
67 1.1836280289e-04 3.0100804703e-06
68 1.0739948043e-04 2.7921806422e-06
69 9.7285466335e-05 2.5892816757e-06
70 8.8401693848e-05 2.3154908902e-06
71 8.0487408124e-05 2.1229260710e-06
72 7.3411275994e-05 1.9074123422e-06
73 6.7089870230e-05 1.7198089254e-06
74 6.1340870383e-05 1.5518032173e-06
75 5.6062175314e-05 1.4177142748e-06
76 5.1175225542e-05 1.2613368269e-06
77 4.6611139798e-05 1.1390846178e-06
78 4.2258322828e-05 1.0549351304e-06
79 3.8152122101e-05 9.6466355692e-07
80 3.4432852954e-05 8.7796321297e-07
81 3.1102866006e-05 7.7651497101e-07
82 2.8156432535e-05 7.0978628564e-07
83 2.5600891165e-05 6.3985568819e-07
84 2.3401757499e-05 5.7528407262e-07
85 2.1402964039e-05 5.2812761814e-07
86 1.9515756753e-05 4.8034208867e-07
87 1.7739458460e-05 4.4554032110e-07
88 1.6072070468e-05 4.0348561328e-07
89 1.4641610289e-05 3.5763421113e-07
90 1.3358380016e-05 3.2857715903e-07
91 1.2160814169e-05 3.0084991970e-07
92 1.1047602303e-05 2.7306103438e-07
93 1.0017002525e-05 2.4611042413e-07
94 9.1133200302e-06 2.2259580217e-07
95 8.2774570928e-06 2.0052383913e-07
96 7.5222033455e-06 1.8028204768e-07
97 6.8380653380e-06 1.6204943697e-07
98 6.2275986396e-06 1.4599682268e-07
99 5.6737380661e-06 1.3162833579e-07
100 5.1670873868e-06 1.2097443564e-07
101 4.6964024676e-06 1.1015433415e-07
102 4.2683879690e-06 9.8659186021e-08
103 3.8782177670e-06 9.1418990537e-08
104 3.5246885557e-06 8.4195286948e-08
105 3.2096436363e-06 7.5591690834e-08
106 2.9281891809e-06 6.6959769394e-08
107 2.6753892942e-06 5.9803441074e-08
108 2.4415026458e-06 5.3930483752e-08
109 2.2247574040e-06 4.9693243592e-08
110 2.0200278920e-06 4.6121130409e-08
111 1.8262721864e-06 4.2384670357e-08
112 1.6488920476e-06 3.8376553661e-08
113 1.4871633068e-06 3.4972871073e-08
114 1.3428426572e-06 3.1749314487e-08
115 1.2169544265e-06 2.8798682623e-08
116 1.1036711174e-06 2.6508734790e-08
117 9.9842660553e-07 2.3673325075e-08
118 9.0708667854e-07 2.1370256850e-08
119 8.2341763075e-07 1.9428766357e-08
120 7.4565611333e-07 1.7887036312e-08
121 6.7374421732e-07 1.6317948254e-08
122 6.0590746742e-07 1.4875933854e-08
123 5.4522124438e-07 1.3372618882e-08
124 4.9134764567e-07 1.2134808252e-08
125 4.4156129687e-07 1.1147270941e-08
126 3.9681275048e-07 1.0006208565e-08
127 3.5775711746e-07 8.8812585152e-09
128 3.2445719173e-07 7.8089428524e-09
129 2.9518966179e-07 7.0294566893e-09
130 2.6947316597e-07 6.2580941179e-09
131 2.4603376619e-07 5.6631058723e-09
132 2.2454072896e-07 5.1823539348e-09
133 2.0457700664e-07 4.7444928030e-09
134 1.8553483199e-07 4.3451050272e-09
135 1.6759543090e-07 3.8941115733e-09
136 1.5124654239e-07 3.5925538670e-09
137 1.3625977719e-07 3.3395094248e-09
138 1.2321580540e-07 3.0210103526e-09
139 1.1180506801e-07 2.7197998609e-09
140 1.0180902841e-07 2.3898029756e-09
141 9.2731769378e-08 2.1812259346e-09
142 8.4372621932e-08 2.0236683446e-09
143 7.6742507533e-08 1.8192786128e-09
144 6.9879818817e-08 1.6403785550e-09
145 6.3528305961e-08 1.4608724174e-09
146 5.7738519757e-08 1.3289844967e-09
147 5.2398570422e-08 1.2341835886e-09
148 4.7451306066e-08 1.1373603515e-09
149 4.2821578969e-08 1.0491906883e-09
150 3.8722189467e-08 9.4568673640e-10
151 3.5139664166e-08 8.5209137733e-10
152 3.1912582945e-08 7.8578411104e-10
153 2.9118093340e-08 7.0779725782e-10
