iter rel_error rel_residual
0 1.1187449307e+01 4.2450750934e-01
1 1.2865222480e+01 1.8882739899e-01
2 1.5851492578e+01 1.1538006195e-01
3 1.8787552600e+01 8.2448396119e-02
4 1.9047400042e+01 5.8323866175e-02
5 1.7419021612e+01 4.8665886682e-02
6 1.5470960440e+01 4.0850404099e-02
7 1.4399936945e+01 3.4865771713e-02
8 1.4001080752e+01 3.0504043478e-02
9 1.3789492079e+01 2.6828218730e-02
10 1.3613155338e+01 2.4394045256e-02
11 1.3432045170e+01 2.2316123538e-02
12 1.3172088592e+01 2.0176178831e-02
13 1.2829469389e+01 1.8298316488e-02
14 1.2523360107e+01 1.6690987556e-02
15 1.2316771711e+01 1.5503970831e-02
16 1.2179237496e+01 1.4564936356e-02
17 1.2054244058e+01 1.3414322717e-02
18 1.1915156960e+01 1.2391748913e-02
19 1.1766081688e+01 1.1767566718e-02
20 1.1624065075e+01 1.1196042695e-02
21 1.1516831451e+01 1.0621582558e-02
22 1.1434163437e+01 1.0058841000e-02
23 1.1356979492e+01 9.7209039283e-03
24 1.1294018343e+01 9.3490223537e-03
25 1.1239530017e+01 9.1382328829e-03
26 1.1199452678e+01 8.7560256724e-03
27 1.1180643420e+01 8.4292720239e-03
28 1.1187422964e+01 8.0495823701e-03
29 1.1208982607e+01 7.8661975249e-03
30 1.1240900251e+01 7.5966673536e-03
31 1.1284604543e+01 7.2144686323e-03
32 1.1337265942e+01 6.9089843284e-03
33 1.1399248594e+01 6.7254133597e-03
34 1.1472873746e+01 6.5506866949e-03
35 1.1550479336e+01 6.2694787486e-03
36 1.1628327614e+01 6.0819651432e-03
37 1.1710137410e+01 5.8755420562e-03
38 1.1791486526e+01 5.7132721602e-03
39 1.1873667555e+01 5.6051784242e-03
40 1.1955876579e+01 5.4392536528e-03
41 1.2034737226e+01 5.2658741877e-03
42 1.2109340764e+01 5.1657333370e-03
43 1.2181742248e+01 5.0672182889e-03
44 1.2251816996e+01 4.9107157386e-03
45 1.2319663278e+01 4.8734465058e-03
46 1.2386556248e+01 4.7641974279e-03
47 1.2453196770e+01 4.6578673331e-03
48 1.2518082333e+01 4.5369449623e-03
49 1.2581087878e+01 4.4226821767e-03
50 1.2642639873e+01 4.3213637347e-03
51 1.2701582919e+01 4.2365414851e-03
52 1.2759366719e+01 4.1606539454e-03
53 1.2817125264e+01 4.0407445004e-03
54 1.2874969720e+01 3.9057006223e-03
55 1.2932406622e+01 3.8029218651e-03
56 1.2987793803e+01 3.7345834624e-03
57 1.3041574980e+01 3.6548418544e-03
58 1.3093952406e+01 3.5431732289e-03
59 1.3143046841e+01 3.4645439196e-03
60 1.3191479467e+01 3.4242181162e-03
61 1.3241076138e+01 3.3489278100e-03
62 1.3290545517e+01 3.2610970909e-03
63 1.3337674975e+01 3.1791162688e-03
64 1.3381586832e+01 3.1105990672e-03
65 1.3423063392e+01 3.0601410836e-03
66 1.3463941561e+01 2.9928140158e-03
67 1.3503814243e+01 2.9085198780e-03
68 1.3541629052e+01 2.8558244594e-03
69 1.3577481432e+01 2.8174502620e-03
70 1.3611445571e+01 2.7717034342e-03
71 1.3644756152e+01 2.7152034487e-03
72 1.3676951890e+01 2.6294957495e-03
73 1.3707008782e+01 2.5823852563e-03
74 1.3734647124e+01 2.5396640946e-03
75 1.3760396154e+01 2.4891637167e-03
76 1.3784442640e+01 2.4302121107e-03
77 1.3807763573e+01 2.3818906301e-03
78 1.3829086004e+01 2.3612556128e-03
79 1.3847494381e+01 2.3415841207e-03
80 1.3864009500e+01 2.2964808673e-03
81 1.3879954385e+01 2.2279989980e-03
82 1.3895390652e+01 2.1835765381e-03
83 1.3909651167e+01 2.1505349113e-03
