iter rel_error rel_residual
0 8.6011690059e+00 3.8569887369e-01
1 1.0014729171e+01 1.9098383386e-01
2 1.3949764817e+01 1.0771540819e-01
3 1.5009695303e+01 7.5100191083e-02
4 1.4144609019e+01 5.9529871929e-02
5 1.3287977795e+01 4.7577146124e-02
6 1.2937238140e+01 3.9525150366e-02
7 1.2768292033e+01 3.5360639780e-02
8 1.2601511077e+01 2.9832385549e-02
9 1.2241170659e+01 2.6748969286e-02
10 1.1744983729e+01 2.3944939141e-02
11 1.1356458730e+01 2.1185895152e-02
12 1.1080056255e+01 1.9339436306e-02
13 1.0858460396e+01 1.7620885884e-02
14 1.0550405567e+01 1.6114229320e-02
15 1.0184337827e+01 1.4975797095e-02
16 9.9022130601e+00 1.3989065442e-02
17 9.6985956688e+00 1.3372038580e-02
18 9.5308876207e+00 1.2676981970e-02
19 9.3776321573e+00 1.2280629324e-02
20 9.2349677179e+00 1.1654587159e-02
21 9.1374915375e+00 1.1129819406e-02
22 9.1162505510e+00 1.0644110722e-02
23 9.1445685413e+00 1.0030283453e-02
24 9.1758777927e+00 9.5746893647e-03
25 9.2145987593e+00 9.1922740055e-03
26 9.2804900366e+00 8.7745761787e-03
27 9.3663287285e+00 8.5198808609e-03
28 9.4539414838e+00 8.1712473803e-03
29 9.5282310256e+00 7.8704266963e-03
30 9.5896775829e+00 7.5628356895e-03
31 9.6451072888e+00 7.4443322759e-03
32 9.7052010171e+00 7.0967815647e-03
33 9.7636163618e+00 6.8288360106e-03
34 9.8106781960e+00 6.7261290117e-03
35 9.8512194490e+00 6.5862019480e-03
36 9.8982387949e+00 6.3614590110e-03
37 9.9537371494e+00 6.2223004541e-03
38 1.0011829091e+01 6.0641206266e-03
39 1.0065667083e+01 5.8719643964e-03
40 1.0121089644e+01 5.6653705902e-03
41 1.0181216161e+01 5.4869881012e-03
42 1.0243545857e+01 5.3136336437e-03
43 1.0304830260e+01 5.1576485847e-03
44 1.0363689351e+01 5.0282923405e-03
45 1.0421398937e+01 4.8683988447e-03
46 1.0479752665e+01 4.7530502950e-03
47 1.0538003829e+01 4.6706442873e-03
48 1.0593318561e+01 4.5300236516e-03
49 1.0643862061e+01 4.4243287167e-03
50 1.0692167281e+01 4.3444329454e-03
51 1.0739008338e+01 4.2369892378e-03
52 1.0784607503e+01 4.1345545210e-03
53 1.0829854782e+01 4.0244202723e-03
54 1.0873807753e+01 3.9003502421e-03
55 1.0914572968e+01 3.7605394611e-03
56 1.0952805048e+01 3.6784142954e-03
57 1.0989874365e+01 3.6059674414e-03
58 1.1026983203e+01 3.5378971471e-03
59 1.1062222394e+01 3.4552685150e-03
60 1.1094087703e+01 3.3499803188e-03
61 1.1124603725e+01 3.2917936364e-03
62 1.1154970985e+01 3.2138861414e-03
63 1.1183554691e+01 3.1503176269e-03
64 1.1208945165e+01 3.0728503062e-03
65 1.1231919185e+01 3.0129822969e-03
66 1.1254431861e+01 2.9799896734e-03
67 1.1276258599e+01 2.8987909339e-03
68 1.1295728356e+01 2.8286127743e-03
69 1.1312104505e+01 2.7550676477e-03
70 1.1327284843e+01 2.6800534345e-03
71 1.1342391603e+01 2.6480363926e-03
72 1.1356961027e+01 2.5803277218e-03
73 1.1369338039e+01 2.5181113191e-03
74 1.1380498828e+01 2.4720288469e-03
75 1.1391476082e+01 2.4172687713e-03
76 1.1401664202e+01 2.3755441515e-03
77 1.1410651034e+01 2.3481674115e-03
78 1.1418531627e+01 2.3085080131e-03
79 1.1425876364e+01 2.3151004625e-03
80 1.1433557413e+01 2.3959680990e-03
81 1.1442348274e+01 2.5676186322e-03
82 1.1453972017e+01 2.7833488504e-03
83 1.1469461026e+01 2.8233451630e-03
84 1.1484745962e+01 2.7086368700e-03
85 1.1496525417e+01 2.5223486851e-03
86 1.1504672492e+01 2.4056530875e-03
87 1.1510952093e+01 2.2845470860e-03
88 1.1515184152e+01 2.1750237733e-03
89 1.1516803098e+01 2.0527906018e-03
90 1.1515856852e+01 1.9593182694e-03
91 1.1513853639e+01 1.8566972324e-03
92 1.1511460777e+01 1.7436357536e-03
93 1.1507779925e+01 1.6338926561e-03
94 1.1502380252e+01 1.5690105516e-03
95 1.1496128290e+01 1.5086398394e-03
96 1.1490063719e+01 1.4450894801e-03
97 1.1483536852e+01 1.3999137317e-03
98 1.1476039489e+01 1.3522741056e-03
99 1.1467738504e+01 1.3131147900e-03
100 1.1459258814e+01 1.2796635294e-03
101 1.1450257457e+01 1.2636633454e-03
102 1.1440642621e+01 1.2447441876e-03
103 1.1430351899e+01 1.2146352137e-03
104 1.1419624335e+01 1.1972358351e-03
105 1.1409048722e+01 1.1808247714e-03
106 1.1397688968e+01 1.1678913724e-03
107 1.1385209876e+01 1.1545729724e-03
108 1.1372290906e+01 1.1397317664e-03
109 1.1359016660e+01 1.1333600965e-03
110 1.1345028027e+01 1.1267545032e-03
111 1.1329865071e+01 1.1199782967e-03
112 1.1314147118e+01 1.1188152829e-03
113 1.1297811211e+01 1.1202751407e-03
114 1.1280486911e+01 1.1241679374e-03
115 1.1261967054e+01 1.1321394212e-03
116 1.1242313925e+01 1.1389695909e-03
117 1.1221891932e+01 1.1535195925e-03
118 1.1200283424e+01 1.1622373416e-03
119 1.1177807451e+01 1.1633350700e-03
120 1.1154658394e+01 1.1572089587e-03
121 1.1130954604e+01 1.1585686633e-03
122 1.1107138314e+01 1.1637913100e-03
123 1.1082113808e+01 1.1703652432e-03
124 1.1055839497e+01 1.1746698188e-03
125 1.1029376343e+01 1.1714069926e-03
126 1.1002755763e+01 1.1662963738e-03
127 1.0975202531e+01 1.1807194481e-03
128 1.0946503631e+01 1.1898241031e-03
129 1.0917472140e+01 1.1947270768e-03
130 1.0888163306e+01 1.1959486433e-03
131 1.0857965180e+01 1.2071899351e-03
132 1.0826877826e+01 1.2134326479e-03
133 1.0795428461e+01 1.2153759568e-03
134 1.0763406337e+01 1.2240686001e-03
135 1.0730728750e+01 1.2387035540e-03
136 1.0696584661e+01 1.2763392812e-03
137 1.0659215325e+01 1.3562699382e-03
138 1.0616598338e+01 1.4804316458e-03
139 1.0566373859e+01 1.6494514131e-03
140 1.0505363965e+01 1.8053975929e-03
141 1.0437232272e+01 1.8969902062e-03
142 1.0367398087e+01 1.9039688755e-03
143 1.0302936786e+01 1.8705079806e-03
144 1.0243835585e+01 1.8746555325e-03
145 1.0187713001e+01 1.9184734464e-03
146 1.0135423195e+01 1.9487433250e-03
147 1.0090085833e+01 1.9111451973e-03
148 1.0052266407e+01 1.8365177752e-03
149 1.0019514024e+01 1.8017928813e-03
150 9.9918572253e+00 1.7602103338e-03
151 9.9686500399e+00 1.6946739923e-03
152 9.9474760369e+00 1.6548983426e-03
153 9.9266294028e+00 1.6206842325e-03
154 9.9059544393e+00 1.5766871497e-03
155 9.8863459596e+00 1.5481521924e-03
156 9.8675261560e+00 1.5339243215e-03
157 9.8484006462e+00 1.5101431040e-03
158 9.8286799218e+00 1.4943109038e-03
159 9.8098218935e+00 1.4613894701e-03
160 9.7920693721e+00 1.3987352876e-03
161 9.7749310686e+00 1.2946849661e-03
162 9.7587826335e+00 1.1878173055e-03
163 9.7438437834e+00 1.1064714058e-03
164 9.7290233717e+00 1.0873340721e-03
165 9.7126077266e+00 1.1206809333e-03
166 9.6940711263e+00 1.1514087352e-03
167 9.6746334892e+00 1.1506591310e-03
168 9.6549940671e+00 1.1619020810e-03
169 9.6341639032e+00 1.1734196873e-03
170 9.6109562584e+00 1.2007986344e-03
171 9.5862030816e+00 1.2350892179e-03
172 9.5601548114e+00 1.2584180831e-03
173 9.5326237488e+00 1.2863576065e-03
174 9.5034551930e+00 1.3073749754e-03
175 9.4729152762e+00 1.3099221122e-03
176 9.4415976526e+00 1.3209141902e-03
177 9.4092800064e+00 1.2976992547e-03
178 9.3760561174e+00 1.2665161832e-03
179 9.3409196673e+00 1.2510847584e-03
180 9.3053019428e+00 1.2144176943e-03
181 9.2706256551e+00 1.1775073006e-03
182 9.2358589027e+00 1.1472527741e-03
183 9.2013392155e+00 1.1104711269e-03
184 9.1682037122e+00 1.0770587958e-03
185 9.1369295305e+00 1.0562405298e-03
186 9.1072286033e+00 1.0312737928e-03
187 9.0791631030e+00 1.0032266004e-03
188 9.0528801583e+00 9.6764055626e-04
189 9.0283402618e+00 9.3821925676e-04
190 9.0051761494e+00 9.1614972486e-04
191 8.9826585259e+00 9.0053967610e-04
192 8.9606447776e+00 8.7991903330e-04
193 8.9395613997e+00 8.5648593016e-04
194 8.9198244940e+00 8.4899558617e-04
195 8.9002263498e+00 8.3109587232e-04
196 8.8814195892e+00 8.3542432737e-04
197 8.8629207334e+00 8.4150004145e-04
198 8.8451071042e+00 8.5055092109e-04
199 8.8276044019e+00 8.6796785686e-04
200 8.8101906173e+00 8.6997379744e-04
201 8.7934157895e+00 8.9145650049e-04
202 8.7772157292e+00 9.0226169841e-04
203 8.7615255873e+00 9.1594323467e-04
204 8.7458028562e+00 9.3678744298e-04
205 8.7306518012e+00 9.4954968002e-04
206 8.7167456977e+00 9.6225599942e-04
207 8.7034056371e+00 9.5335355206e-04
208 8.6906604972e+00 9.4829283124e-04
209 8.6781247751e+00 9.5195263446e-04
210 8.6666257977e+00 9.3356034466e-04
211 8.6560246892e+00 9.2551948002e-04
212 8.6458308801e+00 9.0890428805e-04
213 8.6358383214e+00 8.9916941077e-04
214 8.6263362919e+00 8.9064495387e-04
215 8.6172744355e+00 8.9925019438e-04
216 8.6081956002e+00 9.1311733792e-04
217 8.5991410001e+00 9.3029537332e-04
218 8.5902552054e+00 9.6320623218e-04
219 8.5817756450e+00 9.9895340399e-04
220 8.5738510623e+00 1.0395597184e-03
221 8.5665325965e+00 1.0619465771e-03
222 8.5599940066e+00 1.0565644588e-03
223 8.5547296280e+00 1.0268631672e-03
224 8.5505844564e+00 9.7753462063e-04
225 8.5468111057e+00 9.3060519984e-04
226 8.5432783805e+00 8.8949413150e-04
227 8.5400843852e+00 8.4551894323e-04
228 8.5368529038e+00 8.1536705064e-04
229 8.5335218193e+00 7.7497896468e-04
230 8.5300589962e+00 7.2916277659e-04
231 8.5267737014e+00 6.8888606169e-04
232 8.5237179247e+00 6.4907247912e-04
233 8.5205866520e+00 6.1468392006e-04
234 8.5172685101e+00 5.8234150857e-04
235 8.5139292618e+00 5.5381534827e-04
236 8.5107476083e+00 5.2663654386e-04
237 8.5076201683e+00 5.0014996171e-04
238 8.5044049260e+00 4.7650943547e-04
239 8.5010752821e+00 4.5392564234e-04
240 8.4978057079e+00 4.3535538265e-04
241 8.4944024897e+00 4.2736864060e-04
242 8.4906960727e+00 4.2835972936e-04
243 8.4866277884e+00 4.3542879101e-04
244 8.4822655751e+00 4.4633761896e-04
245 8.4778464472e+00 4.4366310863e-04
246 8.4734727641e+00 4.2604885319e-04
247 8.4694235234e+00 4.0437749591e-04
248 8.4656165294e+00 3.9154349343e-04
249 8.4617411044e+00 3.9067930045e-04
250 8.4576859258e+00 3.8717125766e-04
251 8.4535058072e+00 3.7817363129e-04
252 8.4493785740e+00 3.7291135326e-04
253 8.4451874927e+00 3.6358897330e-04
254 8.4408449407e+00 3.5736534640e-04
255 8.4363957568e+00 3.5152782195e-04
256 8.4317844866e+00 3.4858898488e-04
257 8.4269567719e+00 3.4422806594e-04
258 8.4217939344e+00 3.3969829736e-04
259 8.4163269252e+00 3.3856371069e-04
260 8.4105918959e+00 3.3494665769e-04
261 8.4045347048e+00 3.3425709699e-04
262 8.3981961266e+00 3.3030641124e-04
263 8.3915786580e+00 3.2989444820e-04
264 8.3846551314e+00 3.2625985073e-04
265 8.3777163999e+00 3.2064638745e-04
266 8.3707013727e+00 3.1889321520e-04
267 8.3635609505e+00 3.1385625276e-04
268 8.3564176192e+00 3.1112594298e-04
269 8.3493176971e+00 3.0902190203e-04
270 8.3420221541e+00 3.0916832697e-04
271 8.3344386490e+00 3.1281689229e-04
272 8.3266663504e+00 3.1187888584e-04
