iter rel_error rel_residual
0 9.1242217272e-01 4.3444340628e-01
1 9.0749094633e-01 2.1868913666e-01
2 8.8569412591e-01 1.1540421733e-01
3 8.6887680974e-01 6.5224016943e-02
4 8.5603714868e-01 5.2824869740e-02
5 8.4046079323e-01 5.0388679791e-02
6 8.2337903855e-01 4.1800843270e-02
7 8.1004840558e-01 3.1558359959e-02
8 7.9942416863e-01 3.2220713111e-02
9 7.9176319001e-01 2.7199247521e-02
10 7.8339783255e-01 2.3485821250e-02
11 7.7489748206e-01 1.7868161818e-02
12 7.6694392299e-01 1.4471744639e-02
13 7.5965353261e-01 1.3704155770e-02
14 7.5159597592e-01 1.1326168119e-02
15 7.4310799708e-01 1.1167413172e-02
16 7.3449576300e-01 1.1519205835e-02
17 7.2720736949e-01 1.2923038362e-02
18 7.2146627681e-01 1.1154979630e-02
19 7.1640768365e-01 9.4448565843e-03
20 7.1108180901e-01 9.7132495519e-03
21 7.0515328008e-01 8.9044204049e-03
22 6.9834651822e-01 9.4837444591e-03
23 6.9025902631e-01 9.9597081976e-03
24 6.8244668306e-01 8.4526202777e-03
25 6.7515720473e-01 7.7459207440e-03
26 6.6859742355e-01 8.4132582625e-03
27 6.6256374453e-01 8.7125411270e-03
28 6.5689824741e-01 9.0411970157e-03
29 6.5148971293e-01 9.1559354281e-03
30 6.4707117381e-01 1.1197321217e-02
31 6.4340813632e-01 1.0846620626e-02
32 6.3931291248e-01 7.3822796134e-03
33 6.3553462745e-01 7.0215237610e-03
34 6.3224355208e-01 5.9846102129e-03
35 6.2905615818e-01 5.2063139486e-03
36 6.2581103362e-01 4.6375479539e-03
37 6.2258675734e-01 4.1071997543e-03
38 6.1961063315e-01 3.9262615942e-03
39 6.1664757685e-01 4.0366947195e-03
40 6.1352423468e-01 3.5428265643e-03
41 6.1016578770e-01 4.1264792486e-03
42 6.0645120389e-01 3.6327204050e-03
43 6.0281027505e-01 3.9502654045e-03
44 5.9955197295e-01 3.1742371733e-03
45 5.9621082152e-01 3.1221096698e-03
46 5.9268426124e-01 3.0014785775e-03
47 5.8909365863e-01 3.1216283301e-03
48 5.8599054773e-01 3.1692877207e-03
