iter rel_error rel_residual
0 8.5297707865e+00 3.8868346292e-01
1 9.8613768247e+00 1.9106797762e-01
2 1.3668942653e+01 1.0677922764e-01
3 1.4747704588e+01 7.4727532427e-02
4 1.3994222518e+01 5.9375091740e-02
5 1.3232086726e+01 4.7270119855e-02
6 1.2922485396e+01 3.9494671699e-02
7 1.2755658095e+01 3.4880702736e-02
8 1.2560543861e+01 2.9729643643e-02
9 1.2193774149e+01 2.6597762858e-02
10 1.1713474323e+01 2.3935671778e-02
11 1.1363364199e+01 2.1196838185e-02
12 1.1121740880e+01 1.9340892880e-02
13 1.0913466976e+01 1.7621277869e-02
14 1.0610305664e+01 1.6160504018e-02
15 1.0240700332e+01 1.5077910282e-02
16 9.9451893945e+00 1.4025745887e-02
17 9.7268525875e+00 1.3497450265e-02
18 9.5459171819e+00 1.2652404146e-02
19 9.3855163812e+00 1.2161714891e-02
20 9.2455888785e+00 1.1606496423e-02
21 9.1515106669e+00 1.1085567824e-02
22 9.1294896526e+00 1.0655802437e-02
23 9.1563140142e+00 1.0155742980e-02
24 9.1887397128e+00 9.7048371634e-03
25 9.2228962275e+00 9.3486307838e-03
26 9.2828956544e+00 8.8223617277e-03
27 9.3640768303e+00 8.5033741788e-03
28 9.4479356081e+00 8.1981373216e-03
29 9.5247783926e+00 7.8958118539e-03
30 9.5903098145e+00 7.5669295451e-03
31 9.6475673527e+00 7.3898710598e-03
32 9.7070974684e+00 7.0913577434e-03
33 9.7648709200e+00 6.9428066941e-03
34 9.8144711735e+00 6.8182204441e-03
35 9.8592356143e+00 6.5907034620e-03
36 9.9074508676e+00 6.3887737036e-03
37 9.9628615880e+00 6.2097799855e-03
38 1.0019943863e+01 6.0196788925e-03
39 1.0072564121e+01 5.8430693545e-03
40 1.0126057977e+01 5.6401964813e-03
41 1.0184129434e+01 5.5005628371e-03
42 1.0246745282e+01 5.2755384207e-03
43 1.0304691394e+01 5.1124570356e-03
44 1.0361249916e+01 5.0562756577e-03
45 1.0418655320e+01 4.8886532346e-03
46 1.0476321572e+01 4.7878493664e-03
47 1.0535325838e+01 4.6846285340e-03
48 1.0591221394e+01 4.5492817779e-03
49 1.0641806292e+01 4.4431050353e-03
50 1.0688646303e+01 4.3398433815e-03
51 1.0734114269e+01 4.2619058968e-03
52 1.0780307872e+01 4.1807017468e-03
53 1.0826479204e+01 4.0664862609e-03
54 1.0870490279e+01 3.9603222683e-03
55 1.0910705086e+01 3.8487012638e-03
56 1.0948255894e+01 3.7453781094e-03
57 1.0984788297e+01 3.6436965337e-03
58 1.1020772233e+01 3.5249303618e-03
59 1.1053916566e+01 3.4288228675e-03
60 1.1083961365e+01 3.3383969740e-03
61 1.1111931731e+01 3.2521089952e-03
62 1.1139859032e+01 3.1652893513e-03
63 1.1166233041e+01 3.1202216471e-03
64 1.1190162267e+01 3.0461380700e-03
65 1.1211850612e+01 2.9994520872e-03
66 1.1233417666e+01 2.9180965158e-03
67 1.1254076138e+01 2.8541334842e-03
68 1.1273145223e+01 2.8202264203e-03
69 1.1289836446e+01 2.7492476447e-03
70 1.1305124117e+01 2.6666102000e-03
71 1.1320529238e+01 2.6235572520e-03
72 1.1335658123e+01 2.5480010618e-03
73 1.1348744759e+01 2.4796937976e-03
74 1.1360274672e+01 2.4384162169e-03
75 1.1371736645e+01 2.4047027200e-03
76 1.1382597890e+01 2.3720398820e-03
77 1.1392209242e+01 2.3395032324e-03
78 1.1400304296e+01 2.2972935899e-03
79 1.1407802865e+01 2.2836126204e-03
80 1.1415597729e+01 2.3642886884e-03
81 1.1424900558e+01 2.5706159788e-03
82 1.1437846117e+01 2.8286642561e-03
83 1.1455260706e+01 2.8886245955e-03
84 1.1472840688e+01 2.7327358852e-03
85 1.1486424560e+01 2.5449757186e-03
86 1.1496379547e+01 2.4210889188e-03
87 1.1503514423e+01 2.3097020362e-03
88 1.1508279514e+01 2.1865354715e-03
89 1.1510489380e+01 2.0514786037e-03
90 1.1509933651e+01 1.9531488039e-03
91 1.1507954876e+01 1.8433692543e-03
92 1.1505512818e+01 1.7463551305e-03
93 1.1501885968e+01 1.6519658651e-03
94 1.1496592031e+01 1.5554483615e-03
95 1.1490502751e+01 1.4814101338e-03
96 1.1484372941e+01 1.4217407594e-03
97 1.1477721227e+01 1.3784383842e-03
98 1.1470235063e+01 1.3351239911e-03
99 1.1461904713e+01 1.3050605181e-03
100 1.1453350920e+01 1.2691377632e-03
101 1.1444625352e+01 1.2461541497e-03
102 1.1435387385e+01 1.2298104700e-03
103 1.1425192865e+01 1.2252281491e-03
104 1.1414500181e+01 1.2185154257e-03
105 1.1404152943e+01 1.1802546284e-03
106 1.1393433794e+01 1.1605915958e-03
107 1.1381775766e+01 1.1486601255e-03
108 1.1369797570e+01 1.1347111095e-03
109 1.1357456679e+01 1.1245210640e-03
110 1.1344316352e+01 1.1303984249e-03
111 1.1330011027e+01 1.1265910014e-03
112 1.1315277713e+01 1.1190645662e-03
113 1.1299992334e+01 1.1203959163e-03
114 1.1284079577e+01 1.1333409213e-03
115 1.1266626977e+01 1.1407683496e-03
116 1.1248193727e+01 1.1445927528e-03
117 1.1229202404e+01 1.1477615490e-03
118 1.1209652111e+01 1.1462024298e-03
119 1.1189592481e+01 1.1475613648e-03
120 1.1168413882e+01 1.1540012197e-03
121 1.1146299405e+01 1.1615766599e-03
122 1.1123914600e+01 1.1593789604e-03
123 1.1100565556e+01 1.1571213845e-03
124 1.1076767582e+01 1.1513532956e-03
125 1.1052650399e+01 1.1562934712e-03
126 1.1027499452e+01 1.1715951491e-03
127 1.1001515369e+01 1.1806653382e-03
128 1.0974497105e+01 1.1810019469e-03
129 1.0947090835e+01 1.1803151363e-03
130 1.0919445140e+01 1.1873874399e-03
131 1.0891004117e+01 1.1991145938e-03
132 1.0861300474e+01 1.2075719581e-03
133 1.0830957219e+01 1.2154925019e-03
134 1.0800125305e+01 1.2181525925e-03
135 1.0768762585e+01 1.2367491395e-03
136 1.0735982876e+01 1.2750952654e-03
137 1.0699894145e+01 1.3542888695e-03
138 1.0659091067e+01 1.4747678114e-03
139 1.0611165468e+01 1.6335469965e-03
140 1.0553221698e+01 1.7918746317e-03
141 1.0487121875e+01 1.8776247953e-03
142 1.0420507720e+01 1.8829581364e-03
143 1.0358344251e+01 1.8459755920e-03
144 1.0300780645e+01 1.8706711003e-03
145 1.0247177676e+01 1.9033106964e-03
146 1.0197014425e+01 1.9185448778e-03
147 1.0153908306e+01 1.8877079825e-03
148 1.0118032140e+01 1.8403100852e-03
149 1.0086604182e+01 1.8086047270e-03
150 1.0059136195e+01 1.7555672412e-03
151 1.0035754327e+01 1.6997307816e-03
152 1.0015050334e+01 1.6423271402e-03
153 9.9947919816e+00 1.6063943478e-03
154 9.9749676580e+00 1.5764733118e-03
155 9.9564190870e+00 1.5303468413e-03
156 9.9383492412e+00 1.5105330268e-03
157 9.9196991465e+00 1.4997178915e-03
158 9.9003895226e+00 1.4817993546e-03
159 9.8818243142e+00 1.4490171810e-03
160 9.8641022929e+00 1.3909146707e-03
161 9.8463385933e+00 1.3073336020e-03
162 9.8298049273e+00 1.2018710430e-03
163 9.8150880577e+00 1.1097906433e-03
164 9.8008682351e+00 1.0898456495e-03
165 9.7852550232e+00 1.1241992696e-03
166 9.7667816639e+00 1.1592460786e-03
167 9.7467436003e+00 1.1594504404e-03
168 9.7265893625e+00 1.1742282543e-03
169 9.7048720336e+00 1.1921682981e-03
170 9.6806880636e+00 1.2162114443e-03
171 9.6552953429e+00 1.2377548587e-03
172 9.6293374171e+00 1.2555296061e-03
173 9.6024008186e+00 1.2968809058e-03
174 9.5736898619e+00 1.3005299254e-03
175 9.5430366968e+00 1.3070402057e-03
176 9.5120069671e+00 1.3101098104e-03
177 9.4795012252e+00 1.2978245985e-03
178 9.4452851399e+00 1.2798336708e-03
179 9.4102028998e+00 1.2451363759e-03
180 9.3748828271e+00 1.2104281703e-03
181 9.3401461920e+00 1.1835118877e-03
182 9.3042496500e+00 1.1581046942e-03
183 9.2689889998e+00 1.1209442150e-03
184 9.2352921649e+00 1.0886996944e-03
185 9.2032503197e+00 1.0668064070e-03
186 9.1730816774e+00 1.0369326715e-03
187 9.1445924500e+00 1.0085994848e-03
188 9.1176005487e+00 9.7831534883e-04
189 9.0927136087e+00 9.5206900159e-04
190 9.0692090834e+00 9.2024279169e-04
191 9.0465079774e+00 8.9320048793e-04
