iter rel_error rel_residual
0 3.1004907994e+00 8.7159696625e-02
1 3.1370280954e+00 3.7649220642e-02
2 2.5119112980e+00 4.1940638346e-02
3 2.1045847058e+00 1.4883574861e-02
4 2.0194981472e+00 1.6198989501e-02
5 1.7722243410e+00 1.3358589105e-02
6 1.7201905900e+00 6.2530894987e-03
7 1.6181788922e+00 3.9693871688e-03
8 1.5760322032e+00 6.7837769247e-03
9 1.5046684099e+00 5.6721946765e-03
10 1.4936730910e+00 3.0276998446e-03
11 1.4209951059e+00 4.1716735128e-03
12 1.3861344385e+00 4.2408564312e-03
13 1.3447378109e+00 2.5760952991e-03
14 1.3300545498e+00 3.0587292224e-03
15 1.3174775303e+00 2.8641803398e-03
16 1.2884871805e+00 1.7352272159e-03
17 1.2833666094e+00 2.0394580156e-03
18 1.2654930294e+00 2.4651112059e-03
19 1.2448822766e+00 1.3540453354e-03
20 1.2412471634e+00 1.5974052064e-03
21 1.2260408030e+00 1.8773518019e-03
22 1.2139667679e+00 1.0785677665e-03
23 1.2085933018e+00 1.2392840387e-03
24 1.1964142457e+00 1.6468804194e-03
25 1.1852542745e+00 9.8390405931e-04
26 1.1796220196e+00 1.0895445871e-03
27 1.1692829436e+00 1.4342460691e-03
28 1.1614839019e+00 8.4944656259e-04
29 1.1535787855e+00 9.7289919822e-04
30 1.1414106381e+00 1.4811361054e-03
31 1.1327959121e+00 8.4102731277e-04
32 1.1232724322e+00 9.9931318853e-04
33 1.1125084825e+00 1.3087302834e-03
34 1.1051696364e+00 7.6574949198e-04
35 1.0967944511e+00 8.3812119699e-04
36 1.0875323526e+00 1.2003858262e-03
37 1.0818755145e+00 6.7499843467e-04
38 1.0757155538e+00 7.5620629338e-04
39 1.0693415320e+00 9.0733558333e-04
40 1.0649827603e+00 6.1268690795e-04
41 1.0585429323e+00 6.6918278923e-04
42 1.0524812503e+00 9.9223073959e-04
43 1.0467374634e+00 6.0410681173e-04
44 1.0408831786e+00 6.7119546612e-04
45 1.0357386467e+00 8.6443785127e-04
46 1.0308324015e+00 5.5803225215e-04
47 1.0257609839e+00 5.7495951080e-04
48 1.0216092413e+00 7.1745030859e-04
49 1.0179608727e+00 4.8886752976e-04
50 1.0140967027e+00 5.1380783032e-04
51 1.0097255962e+00 7.3084035960e-04
52 1.0051518697e+00 5.0331637233e-04
53 1.0000521143e+00 5.3519673783e-04
54 9.9556909413e-01 6.7566542090e-04
55 9.9093180855e-01 4.8960535522e-04
56 9.8645457773e-01 4.8268608168e-04
57 9.8220853649e-01 6.4791055022e-04
58 9.7849223827e-01 4.4160432686e-04
59 9.7389438801e-01 4.3934665504e-04
60 9.7028491580e-01 5.7698007641e-04
61 9.6671217560e-01 4.1838868920e-04
62 9.6349224044e-01 4.2698642335e-04
63 9.6000920953e-01 5.6996872306e-04
64 9.5632876987e-01 3.9931372575e-04
65 9.5299145457e-01 3.9122991602e-04
66 9.5000538869e-01 5.3716717970e-04
67 9.4687788222e-01 3.6798275739e-04
68 9.4418945698e-01 3.3603421273e-04
69 9.4163387171e-01 4.5635476886e-04
70 9.3894117812e-01 3.2327507182e-04
71 9.3632477284e-01 3.4618306776e-04
72 9.3362819242e-01 4.4633747033e-04
73 9.3036938433e-01 3.5428189475e-04
74 9.2765060532e-01 3.4272241568e-04
75 9.2441220607e-01 4.6851514396e-04
76 9.2139791151e-01 3.2026888313e-04
77 9.1871499323e-01 3.3907880348e-04
78 9.1598672985e-01 4.1330845451e-04
79 9.1356921304e-01 2.9574277368e-04
80 9.1145926123e-01 2.8656852924e-04
81 9.0941693544e-01 3.5276161240e-04
82 9.0761187747e-01 2.4648844647e-04
83 9.0584178801e-01 2.4572484838e-04
84 9.0412647475e-01 3.2379866965e-04
85 9.0220642416e-01 2.4072068339e-04
86 9.0047053248e-01 2.3785666808e-04
87 8.9835671088e-01 3.3345598840e-04
88 8.9630338801e-01 2.1734818974e-04
89 8.9445092267e-01 2.3620705641e-04
90 8.9243978751e-01 3.2224792008e-04
91 8.9021328052e-01 2.2859015711e-04
92 8.8830955309e-01 2.3225631868e-04
93 8.8632903210e-01 2.8516012370e-04
94 8.8468594341e-01 2.1549231031e-04
95 8.8295748575e-01 1.9444866230e-04
96 8.8136223853e-01 2.7379754201e-04
97 8.7932299194e-01 2.2135776052e-04
98 8.7748397663e-01 2.2385338313e-04
99 8.7516592648e-01 2.9508677911e-04
100 8.7314551569e-01 2.1576578803e-04
101 8.7169165085e-01 1.9002470191e-04
102 8.7014574185e-01 2.4916514693e-04
103 8.6872781039e-01 1.8474389187e-04
104 8.6714851107e-01 1.9063121628e-04
105 8.6530504276e-01 2.5648798878e-04
106 8.6368398964e-01 1.9292239812e-04
107 8.6194591372e-01 2.0753606191e-04
108 8.6025459325e-01 2.4114499398e-04
109 8.5863672179e-01 1.9296817256e-04
110 8.5712491543e-01 1.7829057120e-04
111 8.5578522755e-01 2.3780124031e-04
112 8.5425664169e-01 1.7067648622e-04
113 8.5308623297e-01 1.5535979362e-04
