iter rel_error rel_residual
0 1.1172515205e+01 4.1797981114e-01
1 1.2751655593e+01 1.8760818897e-01
2 1.5646829643e+01 1.1323521232e-01
3 1.8444375382e+01 8.1209247454e-02
4 1.8825952461e+01 5.6996452745e-02
5 1.7295897452e+01 4.8103477696e-02
6 1.5354893659e+01 4.0189499382e-02
7 1.4277481607e+01 3.4875245407e-02
8 1.3886470725e+01 3.0282102850e-02
9 1.3721330684e+01 2.6867003868e-02
10 1.3593975595e+01 2.4275259938e-02
11 1.3438057436e+01 2.2130090783e-02
12 1.3190733063e+01 1.9833790118e-02
13 1.2850479997e+01 1.8159340522e-02
14 1.2541970063e+01 1.6541557129e-02
15 1.2351381127e+01 1.5402987893e-02
16 1.2238852306e+01 1.4375459982e-02
17 1.2121206589e+01 1.3242355208e-02
18 1.1979856775e+01 1.2303976607e-02
19 1.1829974779e+01 1.1617865420e-02
20 1.1688278034e+01 1.1211792505e-02
21 1.1580990300e+01 1.0638875282e-02
22 1.1499528608e+01 1.0101575603e-02
23 1.1427169216e+01 9.7113866783e-03
24 1.1364363229e+01 9.3765424303e-03
25 1.1312705477e+01 9.1549091276e-03
26 1.1282648938e+01 8.7699722353e-03
27 1.1277934892e+01 8.3973115060e-03
28 1.1292802443e+01 8.0777810480e-03
29 1.1318934248e+01 7.8519487440e-03
30 1.1348255005e+01 7.5396001662e-03
31 1.1387150583e+01 7.2259916101e-03
32 1.1439056577e+01 6.9976965408e-03
33 1.1500542008e+01 6.7784245258e-03
34 1.1574188653e+01 6.5432278859e-03
35 1.1651711830e+01 6.2809494013e-03
36 1.1725955898e+01 6.0925259337e-03
37 1.1801354655e+01 5.9562700440e-03
38 1.1878080459e+01 5.8010547307e-03
39 1.1959670863e+01 5.6423453298e-03
40 1.2041378925e+01 5.4071119258e-03
41 1.2117764182e+01 5.3023919875e-03
42 1.2189471635e+01 5.1721665159e-03
43 1.2257893413e+01 5.1092403666e-03
44 1.2326235005e+01 4.9515190692e-03
45 1.2394114508e+01 4.8806075861e-03
46 1.2461033347e+01 4.7852014580e-03
47 1.2526004618e+01 4.6076787775e-03
48 1.2586520612e+01 4.4855388833e-03
49 1.2642741174e+01 4.3993188986e-03
50 1.2698929756e+01 4.2910327147e-03
51 1.2754498835e+01 4.1820319498e-03
52 1.2811007772e+01 4.1018903077e-03
53 1.2866623452e+01 3.9832647857e-03
54 1.2919131191e+01 3.8683098345e-03
55 1.2969822965e+01 3.7802197212e-03
56 1.3020393662e+01 3.6787127783e-03
57 1.3072206571e+01 3.6019797392e-03
58 1.3123025778e+01 3.5054397205e-03
59 1.3169722246e+01 3.4358871076e-03
60 1.3213859140e+01 3.3688004968e-03
61 1.3258542125e+01 3.2879592645e-03
62 1.3304684293e+01 3.2086674053e-03
63 1.3352094564e+01 3.1844250329e-03
64 1.3397398303e+01 3.1202216140e-03
65 1.3438568454e+01 3.0515865323e-03
66 1.3477533021e+01 2.9766045918e-03
67 1.3516174878e+01 2.8815535830e-03
68 1.3554799544e+01 2.8314522316e-03
69 1.3591095103e+01 2.7627393109e-03
70 1.3622629448e+01 2.7065960753e-03
71 1.3651011534e+01 2.6637148567e-03
72 1.3680231284e+01 2.6262543832e-03
73 1.3710729746e+01 2.6001028367e-03
74 1.3739913170e+01 2.5389516010e-03
75 1.3766178002e+01 2.4845845186e-03
76 1.3789520867e+01 2.4265082167e-03
77 1.3812252398e+01 2.3802918262e-03
78 1.3834974458e+01 2.3392276938e-03
79 1.3856542378e+01 2.3158861724e-03
80 1.3875319486e+01 2.2697271864e-03
81 1.3891570485e+01 2.2143235950e-03
82 1.3906259825e+01 2.1952977931e-03
83 1.3920977938e+01 2.1428180347e-03
84 1.3935026731e+01 2.0963472688e-03
85 1.3946877123e+01 2.0649163689e-03
86 1.3956670092e+01 2.0229460606e-03
87 1.3965013425e+01 1.9900463888e-03
88 1.3972628974e+01 1.9516363339e-03
89 1.3979609378e+01 1.9144692194e-03
90 1.3985367666e+01 1.8734847046e-03
91 1.3990031233e+01 1.8607632261e-03
92 1.3993697528e+01 1.8347703070e-03
93 1.3996550674e+01 1.7965304205e-03
94 1.3998653231e+01 1.7551225859e-03
95 1.4000315105e+01 1.7232275999e-03
96 1.4001561531e+01 1.7021479902e-03
97 1.4001883642e+01 1.6871631620e-03
98 1.4000910633e+01 1.6532331823e-03
99 1.3998789922e+01 1.6339386187e-03
100 1.3996443806e+01 1.6136793027e-03
101 1.3994250698e+01 1.5995542079e-03
102 1.3991798415e+01 1.5788571485e-03
103 1.3987918933e+01 1.5549122030e-03
104 1.3982196029e+01 1.5376162149e-03
105 1.3975859351e+01 1.5112991715e-03
106 1.3970061594e+01 1.5092450442e-03
107 1.3964584399e+01 1.5231619158e-03
108 1.3957898632e+01 1.5663268640e-03
109 1.3948885193e+01 1.6305284122e-03
110 1.3937853068e+01 1.7110288691e-03
111 1.3926925791e+01 1.8057652452e-03
112 1.3917138615e+01 1.8791015612e-03
113 1.3907955865e+01 1.8512286395e-03
114 1.3897761978e+01 1.7591006784e-03
115 1.3886642154e+01 1.6292618057e-03
116 1.3875940471e+01 1.5331561692e-03
117 1.3865862995e+01 1.4731478071e-03
118 1.3855692198e+01 1.4460199876e-03
119 1.3844739646e+01 1.3828694373e-03
120 1.3832995948e+01 1.3218733359e-03
121 1.3820950880e+01 1.2646557557e-03
122 1.3809168539e+01 1.2154065040e-03
123 1.3797652763e+01 1.1691595072e-03
124 1.3785917187e+01 1.1255269225e-03
125 1.3773723763e+01 1.0736907304e-03
126 1.3761174498e+01 1.0274200678e-03
127 1.3748421548e+01 1.0002277339e-03
128 1.3735511391e+01 9.6420240721e-04
129 1.3722291156e+01 9.4271276544e-04
130 1.3708579935e+01 9.2605717294e-04
131 1.3694692840e+01 9.0231590373e-04
132 1.3680710610e+01 8.9016823486e-04
