iter rel_error rel_residual
0 6.4063167065e+00 3.8327164007e-01
1 5.6923708712e+00 2.0943241723e-01
2 5.9895768016e+00 1.3799805526e-01
3 6.4927619775e+00 9.6333912858e-02
4 6.4721366453e+00 7.3502048024e-02
5 6.1609016652e+00 5.3104435691e-02
6 6.3194764441e+00 4.4650280472e-02
7 6.7995091970e+00 3.9752680899e-02
8 6.9879721525e+00 3.2139329534e-02
9 6.4975186889e+00 3.1810014306e-02
10 5.9232737623e+00 2.3923647958e-02
11 5.7563109036e+00 2.1935913664e-02
12 5.6619119108e+00 1.9758817573e-02
13 5.4362077529e+00 1.5472065947e-02
14 5.1686709558e+00 1.6115123188e-02
15 4.9894136905e+00 1.3792782175e-02
16 4.9016265444e+00 1.3146315907e-02
17 4.8190306640e+00 1.1684208333e-02
18 4.6759862159e+00 1.1560875420e-02
19 4.4947845882e+00 1.0206772540e-02
20 4.3283063929e+00 9.9700248994e-03
21 4.1642923723e+00 9.1091869011e-03
22 3.9832364052e+00 8.8219757154e-03
23 3.7736137990e+00 8.0044313211e-03
24 3.5373750747e+00 7.9618339899e-03
25 3.3293112344e+00 7.1244909850e-03
26 3.1744922837e+00 6.8958954935e-03
27 3.0535152270e+00 6.2597414638e-03
28 2.9828270341e+00 6.2829789638e-03
29 3.0045885365e+00 5.8444729022e-03
30 3.0839431902e+00 5.8038898502e-03
31 3.1793317165e+00 5.2393990437e-03
32 3.3136245684e+00 5.3585834238e-03
33 3.4637695071e+00 4.9284828060e-03
34 3.5659891141e+00 4.6824244148e-03
35 3.6317942430e+00 4.6102249660e-03
36 3.6987715360e+00 4.7295783785e-03
37 3.7835256045e+00 4.3823174452e-03
38 3.8388603237e+00 4.2326042121e-03
39 3.8197004987e+00 4.0887433271e-03
40 3.7933238997e+00 4.1084556732e-03
41 3.8594719522e+00 3.9398552539e-03
42 3.9246523077e+00 4.0361443405e-03
43 3.8789015336e+00 3.4770851945e-03
44 3.7915418440e+00 3.4485141422e-03
45 3.7102837793e+00 3.2518175486e-03
46 3.5908823676e+00 3.3589398849e-03
47 3.4628829379e+00 3.1605083724e-03
48 3.3586856689e+00 3.2125156354e-03
49 3.2955390794e+00 3.1401354963e-03
50 3.3154060626e+00 3.1083223936e-03
51 3.3818086324e+00 2.9975982938e-03
52 3.4471954086e+00 2.8565739009e-03
53 3.5231118126e+00 2.8937886044e-03
54 3.6280261483e+00 2.6649493667e-03
55 3.7257203254e+00 2.4513650816e-03
56 3.7819564249e+00 2.6193360120e-03
57 3.8175940218e+00 2.5733700404e-03
58 3.8429973147e+00 2.5576198623e-03
