iter rel_error rel_residual
0 2.4171659817e+01 3.8627750362e-01
1 2.4375325854e+01 2.0005434713e-01
2 2.2489304844e+01 1.0651846324e-01
3 2.0461466351e+01 8.7149918053e-02
4 1.8316907616e+01 5.6401086402e-02
5 1.6710984065e+01 4.4891108972e-02
6 1.5196156517e+01 3.4525809837e-02
7 1.3993849540e+01 2.5191875927e-02
8 1.3093782002e+01 2.2387484644e-02
9 1.2370715560e+01 1.6447070032e-02
10 1.1708418097e+01 1.5631805263e-02
11 1.0845098937e+01 1.1711857948e-02
12 1.0031065498e+01 1.0940872600e-02
13 9.1794630336e+00 8.7857635710e-03
14 8.4384988314e+00 8.2654730980e-03
15 7.6915604016e+00 6.9906565230e-03
16 7.0736851134e+00 6.1869615838e-03
17 6.4931562124e+00 5.6059911113e-03
18 6.0169643583e+00 4.8567206716e-03
19 5.6120407390e+00 4.5728265491e-03
20 5.2687999682e+00 3.8769848575e-03
21 4.9820666109e+00 3.7899669386e-03
22 4.7843474886e+00 3.2730401623e-03
23 4.6602294743e+00 3.0721815300e-03
24 4.5589845431e+00 2.8131045051e-03
25 4.4769208903e+00 2.5352081530e-03
26 4.4155678609e+00 2.4198269704e-03
27 4.3684437035e+00 2.1893157048e-03
28 4.3315258412e+00 2.1021395886e-03
29 4.2910997396e+00 1.9044317762e-03
30 4.2500686095e+00 1.8433521718e-03
31 4.1980670219e+00 1.7035686354e-03
32 4.1403889939e+00 1.5993536607e-03
33 4.0834254349e+00 1.5259470267e-03
34 4.0237422328e+00 1.4255551856e-03
35 3.9568030691e+00 1.3548895308e-03
36 3.8954698561e+00 1.2569631225e-03
37 3.8427187043e+00 1.2003552139e-03
38 3.7870782358e+00 1.1529437798e-03
39 3.7372354201e+00 1.0826629082e-03
40 3.6959568325e+00 1.0202084366e-03
41 3.6568443133e+00 9.6368029405e-04
42 3.6211861326e+00 9.5575031818e-04
43 3.5930732901e+00 8.8142942648e-04
44 3.5677725018e+00 8.4848082397e-04
45 3.5445940216e+00 8.1326258686e-04
46 3.5249489399e+00 7.8933816045e-04
47 3.5061891457e+00 7.3871369702e-04
48 3.4859845324e+00 7.2642197156e-04
49 3.4648392960e+00 6.9550301758e-04
50 3.4437074869e+00 6.7366399438e-04
51 3.4232142486e+00 6.3281237330e-04
52 3.4045305868e+00 5.9544120270e-04
53 3.3854930594e+00 5.8681431493e-04
54 3.3662078514e+00 5.5063691629e-04
55 3.3448110220e+00 5.5382555876e-04
56 3.3255350211e+00 5.1481853264e-04
57 3.3081556507e+00 5.1524331203e-04
58 3.2903678141e+00 4.8255252744e-04
59 3.2746707027e+00 4.7062703157e-04
60 3.2595148490e+00 4.6199888843e-04
61 3.2461135048e+00 4.3640512659e-04
62 3.2333853457e+00 4.4083760604e-04
63 3.2211413866e+00 4.2210608884e-04
64 3.2092488495e+00 4.0922485295e-04
65 3.1982049563e+00 3.9985371151e-04
66 3.1878198063e+00 3.7587487684e-04
67 3.1764310765e+00 3.8014139883e-04
68 3.1644626976e+00 3.4880445471e-04
69 3.1530336883e+00 3.6300614519e-04
70 3.1407031430e+00 3.3543622832e-04
71 3.1296984979e+00 3.4033490477e-04
72 3.1180288519e+00 3.1878035218e-04
73 3.1065750158e+00 3.1450859134e-04
74 3.0947550620e+00 3.1077548956e-04
75 3.0835997383e+00 2.9708884816e-04
76 3.0727197361e+00 3.0508557775e-04
77 3.0629408269e+00 2.8256688964e-04
78 3.0548150857e+00 2.7792976146e-04
79 3.0470170724e+00 2.6712252796e-04
80 3.0395338477e+00 2.6540686755e-04
81 3.0328331545e+00 2.5662485941e-04
82 3.0264740679e+00 2.5304282621e-04
83 3.0192517995e+00 2.4466441844e-04
84 3.0122904990e+00 2.3711961828e-04
85 3.0046588664e+00 2.3829392010e-04
86 2.9967277884e+00 2.2209332398e-04
87 2.9889857119e+00 2.2759881474e-04
88 2.9805528325e+00 2.1545867185e-04
89 2.9720722561e+00 2.1461618901e-04
90 2.9638724034e+00 2.0739589790e-04
91 2.9557796121e+00 2.0761257531e-04
92 2.9472521215e+00 2.0252221704e-04
93 2.9391804741e+00 1.9684174173e-04
94 2.9316182900e+00 1.9716830166e-04
95 2.9234174203e+00 1.9741375720e-04
96 2.9160777165e+00 1.8928325740e-04
97 2.9091446651e+00 1.8979365531e-04
98 2.9021995359e+00 1.8126639532e-04
99 2.8958750482e+00 1.8267369323e-04
100 2.8891253001e+00 1.7393521082e-04
101 2.8830460365e+00 1.7127062322e-04
102 2.8763848445e+00 1.7072057669e-04
103 2.8705980438e+00 1.6282259388e-04
104 2.8646370434e+00 1.6194698348e-04
105 2.8588088509e+00 1.5534274447e-04
106 2.8527753416e+00 1.5848376771e-04
107 2.8465228681e+00 1.5033586878e-04
108 2.8408014892e+00 1.5111856409e-04
109 2.8347959982e+00 1.4730992109e-04
110 2.8293881672e+00 1.4352481114e-04
111 2.8238692235e+00 1.4162390436e-04
112 2.8187286687e+00 1.3760335061e-04
113 2.8132590470e+00 1.3991657294e-04
114 2.8083500662e+00 1.3397169959e-04
115 2.8037556657e+00 1.3494221562e-04
116 2.7988344608e+00 1.3311070352e-04
117 2.7940393879e+00 1.3358912065e-04
118 2.7890675919e+00 1.2978371214e-04
119 2.7838157568e+00 1.2891744533e-04
120 2.7787052262e+00 1.2706024680e-04
121 2.7738836964e+00 1.2291733580e-04
122 2.7689794533e+00 1.2306293289e-04
123 2.7641833617e+00 1.1778680674e-04
124 2.7596005579e+00 1.1599094441e-04
125 2.7551449224e+00 1.1366446914e-04
126 2.7506022288e+00 1.1060385011e-04
127 2.7463324833e+00 1.1180024959e-04
128 2.7418423460e+00 1.0649679840e-04
129 2.7376141447e+00 1.0465918346e-04
