iter rel_error rel_residual
0 9.1643699765e-01 3.8944103155e-01
1 9.0150627708e-01 1.8757790285e-01
2 8.7077215551e-01 1.0196348531e-01
3 8.5081808578e-01 6.3558686059e-02
4 8.2929626887e-01 5.7724522559e-02
5 8.1022270148e-01 5.5131417409e-02
6 7.9422790415e-01 4.3202334059e-02
7 7.8250458852e-01 2.6480658237e-02
8 7.7146071368e-01 2.6069155658e-02
9 7.6363625199e-01 1.8492338026e-02
10 7.5564198875e-01 1.8931731075e-02
11 7.4793831028e-01 1.4228266534e-02
12 7.4136519590e-01 1.1747727411e-02
13 7.3433609199e-01 1.2969627915e-02
14 7.2716590131e-01 8.9900010502e-03
15 7.1929125258e-01 1.0001521369e-02
16 7.1223150186e-01 9.2290472517e-03
17 7.0609215388e-01 8.4439902247e-03
18 7.0073579584e-01 7.7011902529e-03
19 6.9547009419e-01 7.1824058057e-03
20 6.8981180011e-01 7.9432201519e-03
21 6.8329174603e-01 8.4471851399e-03
22 6.7669164693e-01 9.7342669885e-03
23 6.7044760817e-01 9.5978019978e-03
24 6.6361718577e-01 8.4165531363e-03
25 6.5685804043e-01 8.9772880537e-03
26 6.5047159435e-01 7.9154880478e-03
27 6.4465811097e-01 1.0207009880e-02
28 6.3928361189e-01 1.2952183300e-02
29 6.3431322791e-01 9.9931836070e-03
30 6.2981492651e-01 6.7385591862e-03
31 6.2540530563e-01 6.7028631422e-03
32 6.2066277532e-01 4.9520536593e-03
33 6.1690841425e-01 4.9648687976e-03
34 6.1334932450e-01 4.5407038369e-03
35 6.1025671563e-01 4.0942196533e-03
36 6.0743051007e-01 4.0536668217e-03
37 6.0431920883e-01 3.4897446577e-03
38 6.0140013381e-01 3.4999863519e-03
39 5.9856636193e-01 3.5036002333e-03
40 5.9521918228e-01 3.2904382201e-03
41 5.9174723452e-01 3.3418755890e-03
42 5.8818047244e-01 3.0031223210e-03
43 5.8465842741e-01 3.0967794353e-03
44 5.8142224694e-01 2.6295199049e-03
45 5.7874585409e-01 2.6972182364e-03
46 5.7584741571e-01 2.8441733970e-03
47 5.7256972760e-01 2.3787128981e-03
48 5.6954327447e-01 2.3250921358e-03
49 5.6632922428e-01 2.3794723918e-03
50 5.6293205160e-01 2.5934603287e-03
51 5.5944860942e-01 2.5729770118e-03
52 5.5580101927e-01 2.2188790693e-03
53 5.5222981087e-01 2.6115475139e-03
54 5.4851908872e-01 2.5185346395e-03
55 5.4470985155e-01 2.6148427232e-03
56 5.4046127716e-01 2.4826101964e-03
57 5.3608788351e-01 2.5733458967e-03
58 5.3187042959e-01 2.6406303412e-03
59 5.2728810790e-01 2.6539961833e-03
60 5.2314026606e-01 2.7148157648e-03
61 5.1926455929e-01 2.4708666764e-03
62 5.1542610800e-01 2.7114710904e-03
63 5.1122680786e-01 2.8996578699e-03
64 5.0703808907e-01 3.2666945794e-03
65 5.0304849543e-01 3.0517847340e-03
66 4.9901356749e-01 2.6548026966e-03
67 4.9586077617e-01 2.9043428826e-03
68 4.9262058405e-01 2.5958781403e-03
69 4.8992730538e-01 2.4324295340e-03
70 4.8771877288e-01 2.2375314851e-03
71 4.8582347896e-01 2.3505644302e-03
72 4.8404805392e-01 2.4933896574e-03
73 4.8258766154e-01 2.6878640615e-03
74 4.8111175413e-01 2.2757146151e-03
75 4.7952374607e-01 1.7688805194e-03
76 4.7807461324e-01 1.5510568914e-03
77 4.7658835824e-01 1.5842491507e-03
78 4.7482840158e-01 1.9386721220e-03
79 4.7341573951e-01 2.7150561694e-03
80 4.7208008317e-01 2.1966898227e-03
81 4.7047522673e-01 1.5902260304e-03
82 4.6881793180e-01 1.3540311691e-03
83 4.6726059138e-01 1.3908121974e-03
84 4.6592419009e-01 1.2522649118e-03
85 4.6479766832e-01 1.2312363960e-03
86 4.6375994650e-01 1.4546463842e-03
87 4.6287374789e-01 1.4545367580e-03
88 4.6201685779e-01 1.5931953095e-03
89 4.6135699706e-01 2.1452420353e-03
90 4.6070203083e-01 1.5893341923e-03
91 4.6007368199e-01 1.3766504046e-03
92 4.5949553723e-01 1.3258557257e-03
93 4.5896606226e-01 1.4802394076e-03
94 4.5855636945e-01 2.0657431119e-03
95 4.5820306216e-01 1.8673016817e-03
96 4.5784802237e-01 1.2342154326e-03
97 4.5751593142e-01 1.1740877504e-03
98 4.5715986945e-01 9.6917451638e-04
99 4.5681465162e-01 8.6641546489e-04
100 4.5642151643e-01 8.2049420169e-04
101 4.5597942509e-01 7.8140527891e-04
102 4.5553022370e-01 8.5858799214e-04
103 4.5500802226e-01 7.4441821756e-04
104 4.5441816867e-01 6.7794916819e-04
105 4.5388212150e-01 7.1855292307e-04
106 4.5336751649e-01 6.9742469593e-04
107 4.5275526377e-01 5.9849796227e-04
108 4.5208567735e-01 6.1454766256e-04
109 4.5132692283e-01 6.0640513156e-04
110 4.5051129749e-01 5.6541894141e-04
111 4.4977876547e-01 6.1035953189e-04
112 4.4904423849e-01 6.0841871176e-04
113 4.4839696772e-01 5.8515459636e-04
114 4.4770120569e-01 5.2961785640e-04
115 4.4701905070e-01 4.9072847936e-04
116 4.4640225702e-01 4.4574506995e-04
117 4.4583534765e-01 4.0287914658e-04
118 4.4525203512e-01 3.8475440808e-04
119 4.4469794316e-01 3.9210833645e-04
120 4.4420316890e-01 4.4789044506e-04
121 4.4376113415e-01 4.2199095597e-04
122 4.4328804296e-01 4.1622662825e-04
123 4.4276218239e-01 3.7697572874e-04
124 4.4219163860e-01 3.9168799273e-04
125 4.4163480524e-01 3.4909878013e-04
126 4.4098366249e-01 3.6556336518e-04
127 4.4039854002e-01 4.2405641185e-04
128 4.3978740592e-01 3.8896483487e-04
129 4.3909895745e-01 3.5465325811e-04
130 4.3840323557e-01 3.6626089382e-04
131 4.3773837665e-01 3.6238021373e-04
132 4.3703379362e-01 3.3131945400e-04
133 4.3629566523e-01 4.1303323880e-04
134 4.3569589637e-01 7.0196084482e-04
