iter rel_error rel_residual
0 8.9500887776e+01 1.5825220380e-01
1 4.0015420144e+01 4.4757153835e-02
2 4.9194898232e+01 2.0887895196e-02
3 2.1321939463e+01 7.7456028114e-03
4 2.8684274455e+01 2.0245317312e-03
5 2.2767403110e+01 1.4154847445e-03
6 1.9409106189e+01 7.1836458645e-04
7 1.7963510181e+01 3.6834545361e-04
8 1.3548382048e+01 9.6570937974e-05
9 1.5921077768e+01 9.5460723978e-05
10 6.6050906703e+00 9.6664624031e-05
11 1.1656766946e+01 8.7625950578e-05
12 6.5628034012e+00 4.7547611539e-05
13 5.0967949550e+00 2.0786708485e-05
14 6.6753675830e+00 1.2446425505e-05
15 5.0232711497e+00 4.6405510678e-06
16 5.1143121926e+00 2.4093273160e-06
17 4.7962289006e+00 1.0235172211e-06
18 4.5167942588e+00 6.5306246545e-07
19 4.0224182251e+00 5.2383620408e-07
20 3.0090229545e+00 5.7457268021e-07
21 1.6572514857e+00 8.0872009866e-07
22 3.3381163705e-01 2.7490364480e-07
23 8.9286410850e-02 1.2978428207e-07
24 2.3375610587e-02 6.3894409921e-08
25 5.6978892950e-03 4.1645965346e-08
26 1.2720103940e-03 1.5832510954e-08
27 4.9489252982e-04 4.6775644856e-09
28 3.5296473202e-04 2.9137569868e-09
29 2.7924224195e-04 1.7522672855e-09
30 2.1860942446e-04 1.2166107272e-09
31 1.4326161763e-04 1.1881784720e-09
32 6.4143284122e-05 8.9015269138e-10
33 2.2083353938e-05 4.5529744634e-10
34 8.7574354524e-06 2.6142081352e-10
35 4.1614377778e-06 1.4260735059e-10
36 1.8841444520e-06 4.6311592613e-11
