iter rel_error rel_residual
0 1.0508769741e+00 4.2179992554e-01
1 1.1459532734e+00 2.2826540629e-01
2 1.0032080670e+00 1.8808596663e-01
3 9.4133558963e-01 1.4407772489e-01
4 9.3215852462e-01 1.1061287547e-01
5 9.0370664983e-01 8.4377619175e-02
6 8.7667482116e-01 6.4899517277e-02
7 8.6381403047e-01 4.1676492742e-02
8 8.5391266927e-01 2.7492154682e-02
9 8.4740304093e-01 1.7642425045e-02
10 8.4089629935e-01 1.4260859949e-02
11 8.3298073264e-01 1.1366994303e-02
12 8.2543446078e-01 1.1131270135e-02
13 8.1623375530e-01 1.0349353364e-02
14 8.0223431382e-01 1.1298838701e-02
15 7.9033561531e-01 1.1089477317e-02
16 7.8022450017e-01 1.0443007341e-02
17 7.6918099352e-01 9.7422717346e-03
18 7.6228068008e-01 8.2160377554e-03
19 7.5685339916e-01 7.3273454612e-03
20 7.5016369969e-01 6.2371715810e-03
21 7.4487937527e-01 5.8994044375e-03
22 7.4031298244e-01 5.9726761240e-03
23 7.3523824464e-01 5.8418452033e-03
24 7.3030491941e-01 5.8151512477e-03
25 7.2560810099e-01 4.6315123299e-03
26 7.2061956508e-01 5.0574681496e-03
27 7.1579506582e-01 5.4660353513e-03
28 7.1166523206e-01 4.7347099335e-03
29 7.0783153892e-01 4.7852407869e-03
30 7.0469877743e-01 4.0805365121e-03
31 7.0233115985e-01 3.4221673816e-03
32 7.0015812097e-01 3.2110071126e-03
33 6.9836411963e-01 3.1455936868e-03
34 6.9672123451e-01 2.8179987928e-03
35 6.9501491444e-01 2.4839661367e-03
36 6.9338826507e-01 2.6971460465e-03
37 6.9188193567e-01 2.6143615876e-03
38 6.9039100231e-01 2.4876197728e-03
39 6.8916813033e-01 2.2143378011e-03
40 6.8806222933e-01 1.8887481277e-03
41 6.8709963476e-01 1.8014118579e-03
42 6.8623035613e-01 1.6551186554e-03
43 6.8538841361e-01 1.8983368622e-03
44 6.8441557917e-01 1.7653912164e-03
45 6.8334987386e-01 1.6721336452e-03
46 6.8237208401e-01 1.7198314223e-03
47 6.8152422114e-01 1.6348540165e-03
48 6.8082638497e-01 1.6800963418e-03
49 6.8029743102e-01 1.3493856540e-03
50 6.7979229946e-01 1.3121539458e-03
51 6.7929145228e-01 1.2763607812e-03
52 6.7876630279e-01 1.1194402927e-03
53 6.7815268441e-01 1.2314389016e-03
54 6.7751164655e-01 1.1789869536e-03
55 6.7690482845e-01 1.1369043844e-03
56 6.7631472857e-01 1.0226721159e-03
57 6.7576017651e-01 1.0389735219e-03
58 6.7528231345e-01 1.0133500426e-03
59 6.7479727503e-01 9.2451862621e-04
60 6.7425796868e-01 1.0572895376e-03
61 6.7359078910e-01 9.9830485213e-04
62 6.7284711032e-01 9.2035690550e-04
63 6.7207869905e-01 1.0583977290e-03
64 6.7132302826e-01 9.2347824965e-04
65 6.7067698151e-01 8.5206116064e-04
66 6.7009120954e-01 8.2659022025e-04
67 6.6960753694e-01 7.3519914539e-04
68 6.6915970507e-01 7.3837585708e-04
69 6.6867785456e-01 7.1788225175e-04
70 6.6816822474e-01 7.3866531204e-04
71 6.6762055713e-01 6.6218463569e-04
72 6.6703020609e-01 7.2983935680e-04
73 6.6646888565e-01 7.3084817440e-04
74 6.6591027368e-01 6.9756845020e-04
75 6.6542605001e-01 7.3870550405e-04
76 6.6497776425e-01 6.8256898985e-04
77 6.6453140979e-01 6.8762608176e-04
78 6.6407346564e-01 6.8610939905e-04
79 6.6358218624e-01 6.7267516730e-04
80 6.6312347516e-01 6.5899900925e-04
81 6.6268978146e-01 6.1370845797e-04
82 6.6226439299e-01 6.2754476126e-04
83 6.6187754928e-01 6.5764028874e-04
84 6.6152051168e-01 6.5209423491e-04
85 6.6119234432e-01 6.3617705591e-04
86 6.6087311379e-01 5.6876365830e-04
87 6.6053049299e-01 5.0218204318e-04
88 6.6018454907e-01 5.0256847547e-04
89 6.5981256785e-01 5.0091853263e-04
90 6.5944236592e-01 4.8513564094e-04
91 6.5908467088e-01 4.9133828865e-04
92 6.5874883286e-01 5.0531356150e-04
93 6.5842395549e-01 5.3013635447e-04
94 6.5807403530e-01 5.4655971270e-04
95 6.5768223221e-01 5.4995382194e-04
96 6.5728447405e-01 5.6233859664e-04
97 6.5683879076e-01 5.0969045392e-04
98 6.5641778112e-01 4.9849540627e-04
99 6.5600797731e-01 5.1484388092e-04
100 6.5558803847e-01 5.1488668616e-04
101 6.5517523360e-01 5.0749420882e-04
102 6.5475330780e-01 4.9434548334e-04
103 6.5432527851e-01 4.7027426417e-04
104 6.5391400414e-01 4.6122592640e-04
105 6.5347260752e-01 4.3872296129e-04
106 6.5302735378e-01 4.5204278788e-04
107 6.5257527090e-01 4.4890488471e-04
108 6.5210108742e-01 4.5184177174e-04
109 6.5161889712e-01 4.7320895359e-04
110 6.5113803472e-01 4.5652164773e-04
111 6.5062894969e-01 4.6517567467e-04
112 6.5010177862e-01 4.9225052399e-04
113 6.4955776899e-01 4.7598100933e-04
114 6.4903288906e-01 4.8890055922e-04
115 6.4846491567e-01 5.4245702166e-04
116 6.4792174468e-01 5.8601354896e-04
117 6.4736298950e-01 6.0389325790e-04
118 6.4682299801e-01 5.8710364430e-04
119 6.4623043925e-01 5.4294904038e-04
120 6.4560758323e-01 5.1509750212e-04
121 6.4497901629e-01 4.7168023763e-04
122 6.4435323170e-01 4.6159721589e-04
123 6.4370760424e-01 4.3639029907e-04
124 6.4305484453e-01 4.8534538666e-04
125 6.4242985777e-01 5.0838021554e-04
126 6.4183107591e-01 5.0725741337e-04
127 6.4124522839e-01 5.5469928396e-04
128 6.4063518707e-01 5.5267689636e-04
129 6.4004947053e-01 5.7151909803e-04
130 6.3940502850e-01 5.0236399043e-04
131 6.3876442912e-01 4.8213745266e-04
132 6.3810915103e-01 4.4382772240e-04
133 6.3745922339e-01 4.2394483680e-04
134 6.3684527768e-01 4.7212457951e-04
135 6.3624618254e-01 4.7088069865e-04
136 6.3566193604e-01 4.6265254132e-04
137 6.3502281346e-01 4.4694107256e-04
138 6.3436651685e-01 4.2219186254e-04
139 6.3369741822e-01 3.9880186407e-04
140 6.3299821330e-01 3.9700612281e-04
141 6.3231604954e-01 3.9815826421e-04
142 6.3161614868e-01 3.8723194185e-04
143 6.3092306204e-01 3.8571047957e-04
144 6.3023103383e-01 4.0128899367e-04
145 6.2952210797e-01 4.1403730271e-04
146 6.2880738350e-01 4.1773152421e-04
147 6.2807952394e-01 4.2620641637e-04
148 6.2735210330e-01 4.2843712765e-04
149 6.2667157192e-01 3.9088722166e-04
150 6.2602780292e-01 3.8023830723e-04
151 6.2534627467e-01 3.8897231268e-04
152 6.2466480240e-01 3.9214406610e-04
153 6.2395195610e-01 3.9706803827e-04
154 6.2325384131e-01 4.1111491271e-04
155 6.2255989655e-01 4.2924693461e-04
156 6.2184902944e-01 5.0547223860e-04
157 6.2113712213e-01 5.2650715627e-04
158 6.2045474653e-01 4.8658703486e-04
159 6.1974260092e-01 4.4858034498e-04
160 6.1903807323e-01 4.3938138793e-04
161 6.1835492703e-01 4.0188749231e-04
162 6.1767451775e-01 4.0733468906e-04
163 6.1695923297e-01 4.0337542016e-04
164 6.1628464938e-01 4.0330426467e-04
165 6.1558092207e-01 3.9440079500e-04
166 6.1487659403e-01 3.9149613317e-04
167 6.1418970760e-01 3.7951804241e-04
168 6.1351188304e-01 3.7801324721e-04
169 6.1281342917e-01 3.7970110212e-04
170 6.1213717734e-01 3.7079489697e-04
171 6.1146663415e-01 3.9549317969e-04
172 6.1079583884e-01 4.0878569124e-04
173 6.1012673087e-01 4.8599596947e-04
174 6.0949873596e-01 5.1175395844e-04
175 6.0883515056e-01 4.5368842559e-04
176 6.0820800784e-01 4.0777519791e-04
177 6.0758242284e-01 3.7230689536e-04
178 6.0697041744e-01 3.6286316359e-04
179 6.0634177326e-01 3.5899611210e-04
180 6.0571795686e-01 3.6272912976e-04
181 6.0510939544e-01 3.7241364315e-04
182 6.0451834091e-01 3.6888855580e-04
183 6.0394263670e-01 3.5271757534e-04
184 6.0342596391e-01 3.1319227341e-04
185 6.0291106020e-01 2.8604095401e-04
186 6.0242861178e-01 2.9170985322e-04
187 6.0193384870e-01 2.9096538309e-04
188 6.0142683677e-01 3.0112926096e-04
189 6.0094183091e-01 3.0562841212e-04
190 6.0042487202e-01 2.9354630007e-04
191 5.9990663941e-01 2.9798126762e-04
