iter rel_error rel_residual
0 9.0051855379e-01 5.4744283409e-01
1 8.8802954701e-01 2.4332356494e-01
2 8.6599673111e-01 1.2844333693e-01
3 8.4320501858e-01 8.2648877494e-02
4 8.2461127205e-01 6.0656742446e-02
5 8.0650227770e-01 4.7220944688e-02
6 7.9137507472e-01 3.9513801421e-02
7 7.8085245626e-01 3.5142931301e-02
8 7.7060793476e-01 3.1713766225e-02
9 7.6259641549e-01 2.9292939183e-02
10 7.5503207843e-01 2.6070903167e-02
11 7.4821512678e-01 1.8718496635e-02
12 7.4194658711e-01 1.4865249508e-02
13 7.3576195783e-01 1.5395823350e-02
14 7.2919841266e-01 1.0931392315e-02
15 7.2206107539e-01 1.2461571049e-02
16 7.1564620716e-01 1.1184943984e-02
17 7.0989130800e-01 1.0277042250e-02
18 7.0411439979e-01 9.5143408497e-03
19 6.9870612093e-01 8.1577169692e-03
20 6.9335176820e-01 9.0743064796e-03
21 6.8681137324e-01 9.8970086327e-03
22 6.8013588147e-01 1.1742063197e-02
23 6.7348796176e-01 1.3587724707e-02
24 6.6669979124e-01 1.2448182796e-02
25 6.6066477087e-01 1.0636700961e-02
26 6.5505883210e-01 9.3394730578e-03
27 6.4924562497e-01 1.1145961872e-02
28 6.4412688240e-01 1.4780528109e-02
29 6.3999694780e-01 1.4411749691e-02
30 6.3665541813e-01 1.0441542328e-02
31 6.3355569655e-01 8.6841815146e-03
32 6.3022363947e-01 5.3864736794e-03
33 6.2712514622e-01 5.8979489784e-03
34 6.2431989872e-01 5.6401351083e-03
35 6.2171605452e-01 5.0011591522e-03
36 6.1917904919e-01 4.5804484184e-03
37 6.1636292381e-01 4.0568156213e-03
38 6.1366650095e-01 4.1167489954e-03
39 6.1076491334e-01 3.8440637286e-03
40 6.0725642296e-01 3.8904359506e-03
41 6.0379221021e-01 4.4235826734e-03
42 6.0038920412e-01 3.5653076556e-03
43 5.9714591301e-01 3.7789389199e-03
44 5.9423510440e-01 3.3177375585e-03
45 5.9171158810e-01 3.3077880958e-03
46 5.8916592554e-01 3.3556905982e-03
47 5.8639338963e-01 3.0333565244e-03
48 5.8369150711e-01 3.1479276771e-03
49 5.8075571250e-01 3.2822983286e-03
50 5.7799435579e-01 3.2689779366e-03
51 5.7522249758e-01 3.0912006000e-03
52 5.7226663560e-01 2.5561174603e-03
53 5.6927979873e-01 3.3297851050e-03
54 5.6621360326e-01 3.2424520112e-03
55 5.6298808831e-01 3.2431874773e-03
56 5.5953750715e-01 3.1543234761e-03
