iter rel_error rel_residual
0 1.6581167555e-01 4.3783678501e-02
1 1.0563851519e-01 1.6730699619e-02
2 7.4684749162e-02 8.7471438170e-03
3 5.9455812565e-02 5.4124555395e-03
4 5.0293287846e-02 3.7350001937e-03
5 4.3823094482e-02 2.6918111712e-03
6 3.8865063114e-02 2.0288173686e-03
7 3.4807351944e-02 1.5888935449e-03
8 3.1463297668e-02 1.2710070868e-03
9 2.8730282097e-02 1.0169171344e-03
10 2.6387409628e-02 8.2596866958e-04
11 2.4264999207e-02 6.8835845349e-04
12 2.2302186641e-02 5.8610624607e-04
13 2.0476544667e-02 5.1500226263e-04
14 1.8762714683e-02 4.5708558208e-04
15 1.7153762843e-02 4.0239626285e-04
16 1.5550663423e-02 3.6728441469e-04
17 1.3956883812e-02 3.3569111642e-04
18 1.2466964771e-02 3.0632906335e-04
19 1.1155839775e-02 2.7034329195e-04
20 1.0017786250e-02 2.3516535564e-04
21 9.0238826693e-03 2.0199506427e-04
22 8.1682874583e-03 1.7878200024e-04
23 7.4116238640e-03 1.5987874209e-04
24 6.7460135489e-03 1.4263020310e-04
25 6.1606260871e-03 1.2565538085e-04
26 5.6387580137e-03 1.1187328937e-04
27 5.1761691896e-03 1.0252161148e-04
28 4.7474219985e-03 9.7780790765e-05
29 4.3416913801e-03 9.2129612261e-05
30 3.9573771406e-03 8.4990681239e-05
31 3.6051937365e-03 7.8341551862e-05
32 3.2867730888e-03 7.3519797256e-05
33 3.0029109933e-03 6.8965439643e-05
34 2.7469784940e-03 6.3312041511e-05
35 2.5163286405e-03 5.7174115193e-05
36 2.3082600287e-03 5.1899117809e-05
37 2.1217803544e-03 4.7357702105e-05
38 1.9524552502e-03 4.2958458937e-05
39 1.7973680207e-03 3.8726796176e-05
40 1.6570805139e-03 3.4633400803e-05
41 1.5243719186e-03 3.1179070935e-05
42 1.4001620810e-03 2.8618808302e-05
43 1.2814533097e-03 2.6783575535e-05
44 1.1687767627e-03 2.4691735357e-05
45 1.0644360466e-03 2.2672314443e-05
46 9.6597711696e-04 2.0763813696e-05
47 8.7130006199e-04 1.9119544778e-05
48 7.8527647667e-04 1.7591383942e-05
49 7.0944157668e-04 1.6212760662e-05
50 6.4122995747e-04 1.4331795251e-05
51 5.8203186389e-04 1.2783229924e-05
52 5.2944087097e-04 1.1620887513e-05
53 4.7971422745e-04 1.0794440225e-05
54 4.3208155305e-04 1.0175951417e-05
55 3.8727551923e-04 9.3377915632e-06
56 3.4710133085e-04 8.5909039837e-06
57 3.1055313753e-04 7.8848449086e-06
58 2.7700197090e-04 7.3144839416e-06
59 2.4783454802e-04 6.6157032264e-06
60 2.2258405888e-04 5.9326689750e-06
61 2.0105492004e-04 5.2956230690e-06
62 1.8235426510e-04 4.7459303480e-06
63 1.6565600704e-04 4.3183088883e-06
64 1.5097942077e-04 3.8563622181e-06
65 1.3792302254e-04 3.4681710778e-06
66 1.2582773320e-04 3.1375929283e-06
67 1.1477000537e-04 2.8670277936e-06
68 1.0435205232e-04 2.6222796380e-06
69 9.4712253338e-05 2.4121339319e-06
70 8.6051157661e-05 2.2029051224e-06
71 7.8075425970e-05 2.0305901120e-06
72 7.0824229136e-05 1.8389593468e-06
73 6.4243345539e-05 1.6707594627e-06
74 5.8314651461e-05 1.5096936920e-06
75 5.2886102354e-05 1.3697817951e-06
76 4.7969787425e-05 1.2216990984e-06
77 4.3429882362e-05 1.1052416161e-06
78 3.9133662598e-05 1.0142815552e-06
79 3.5224461263e-05 9.2517301901e-07
80 3.1761907531e-05 8.0812285642e-07
81 2.8623641989e-05 7.4922769770e-07
82 2.5802602815e-05 6.7101217670e-07
83 2.3317089016e-05 5.9571455476e-07
84 2.1131708132e-05 5.4257672454e-07
85 1.9110613768e-05 5.0117518287e-07
86 1.7313492084e-05 4.4667776118e-07
87 1.5655669999e-05 4.1853026331e-07
88 1.4166736707e-05 3.6840169393e-07
89 1.2856910867e-05 3.3622970701e-07
90 1.1667402272e-05 3.0992023716e-07
91 1.0591225909e-05 2.7838892500e-07
92 9.6350508527e-06 2.5041122940e-07
93 8.7922811628e-06 2.2736739308e-07
94 8.0351176103e-06 2.0185515246e-07
95 7.3564651844e-06 1.7753685869e-07
96 6.7660928030e-06 1.5728286786e-07
97 6.2294739254e-06 1.4248449677e-07
98 5.7095131874e-06 1.2987127791e-07
99 5.2187815249e-06 1.1994612262e-07
100 4.7783141574e-06 1.0675382712e-07
101 4.3792579363e-06 9.6860738837e-08
102 4.0068043653e-06 8.8387013475e-08
103 3.6565946510e-06 8.2955563605e-08
104 3.3295272210e-06 7.7218698387e-08
105 3.0228084005e-06 7.2287555028e-08
106 2.7323421393e-06 6.5410545392e-08
107 2.4777421140e-06 5.7591237840e-08
108 2.2551532122e-06 5.1792378887e-08
109 2.0562748275e-06 4.7319396082e-08
110 1.8733033842e-06 4.3847416420e-08
111 1.7001360225e-06 3.9689275583e-08
112 1.5330571130e-06 3.6346531678e-08
113 1.3833364486e-06 3.2557871350e-08
114 1.2463033753e-06 3.0054850966e-08
115 1.1249340149e-06 2.7109551304e-08
116 1.0151475502e-06 2.4725579960e-08
117 9.1709277673e-07 2.2113707489e-08
118 8.2940648033e-07 1.9801226165e-08
119 7.5213341569e-07 1.7767215311e-08
120 6.8421380520e-07 1.5943460730e-08
121 6.2255819772e-07 1.4696276388e-08
122 5.6470057445e-07 1.3400968745e-08
123 5.1306832313e-07 1.2274576821e-08
124 4.6469145516e-07 1.1095414708e-08
125 4.2146982680e-07 1.0023400329e-08
126 3.8382718514e-07 8.9804523502e-09
127 3.4964145899e-07 7.9825669335e-09
128 3.2029870895e-07 7.0817756515e-09
129 2.9420521910e-07 6.4223617169e-09
130 2.6955986816e-07 5.9169398845e-09
131 2.4565509241e-07 5.5430470158e-09
132 2.2228492311e-07 5.1718545888e-09
133 1.9925766906e-07 4.8599287133e-09
134 1.7805286789e-07 4.3587873266e-09
135 1.5989004170e-07 3.8404909995e-09
136 1.4399606858e-07 3.4655809657e-09
137 1.2979720066e-07 3.1283992509e-09
138 1.1724752114e-07 2.8386383472e-09
139 1.0617208976e-07 2.5648257462e-09
140 9.6455359146e-08 2.3040847891e-09
141 8.7947146458e-08 2.0918985642e-09
142 8.0315688244e-08 1.8913155260e-09
143 7.3499393325e-08 1.7102656198e-09
144 6.6986668056e-08 1.5662242442e-09
145 6.0761919687e-08 1.4509427787e-09
