iter rel_error rel_residual
0 8.8270849773e+01 1.5377791749e-01
1 3.7490489851e+01 4.5070932432e-02
2 4.9228947643e+01 2.2005396470e-02
3 2.0210483147e+01 8.9432678871e-03
4 2.8183131436e+01 2.4930938347e-03
5 2.2287561948e+01 1.7051340637e-03
6 1.8941675061e+01 1.0168649371e-03
7 1.7670345007e+01 4.4199790473e-04
8 1.3095071696e+01 1.3050471941e-04
9 1.6760804196e+01 1.4043234224e-04
10 6.6615248080e+00 9.6799793249e-05
11 1.1821463739e+01 1.2036209643e-04
12 6.1582352385e+00 6.2272642063e-05
13 4.6071849458e+00 3.3243309271e-05
14 6.2613749054e+00 1.4200275923e-05
15 4.7008362465e+00 6.2163632307e-06
16 4.7579143433e+00 3.6065137928e-06
17 4.4615811690e+00 1.3401322716e-06
18 4.1969602546e+00 9.0000590161e-07
19 3.8397917911e+00 4.8651927903e-07
20 3.1037471626e+00 6.1308687396e-07
21 2.0383641815e+00 9.7116180345e-07
22 5.5172999945e-01 4.4668894894e-07
23 1.4578015820e-01 2.3242299513e-07
24 3.5494594853e-02 1.2442462664e-07
25 7.5335020894e-03 5.8720237852e-08
26 1.8269807841e-03 2.2243318814e-08
27 6.0547075200e-04 7.9962159889e-09
28 4.0001261748e-04 4.5975166442e-09
29 2.9346873721e-04 2.7241850737e-09
30 2.4249958835e-04 1.6857435025e-09
31 1.6921363214e-04 1.6681658293e-09
32 9.2595167451e-05 1.2703132427e-09
33 3.5093534155e-05 6.7214005892e-10
34 1.4828140521e-05 4.6130288371e-10
35 6.6586932908e-06 2.2246442957e-10
36 2.6292006531e-06 7.5320423864e-11
