iter rel_error rel_residual
0 1.1193195332e+01 4.2190725721e-01
1 1.2790005635e+01 1.8959170026e-01
2 1.5604551561e+01 1.1482069405e-01
3 1.8354498292e+01 8.2576233770e-02
4 1.8858234223e+01 5.8625344257e-02
5 1.7325266480e+01 4.8958495195e-02
6 1.5330794982e+01 4.0330254948e-02
7 1.4278785726e+01 3.4333462030e-02
8 1.3910568597e+01 3.0113786643e-02
9 1.3719678318e+01 2.6666428465e-02
10 1.3548731206e+01 2.4241639507e-02
11 1.3367287793e+01 2.2094166512e-02
12 1.3104856140e+01 1.9955146124e-02
13 1.2771737881e+01 1.8060831798e-02
14 1.2479902864e+01 1.6580387693e-02
15 1.2303183614e+01 1.5396989334e-02
16 1.2199181504e+01 1.4496370678e-02
17 1.2100644812e+01 1.3435701273e-02
18 1.1984725507e+01 1.2502164603e-02
19 1.1847365065e+01 1.1842893852e-02
20 1.1707949562e+01 1.1255549687e-02
21 1.1605266185e+01 1.0600472696e-02
22 1.1530284937e+01 1.0040145375e-02
23 1.1462749032e+01 9.7161749432e-03
24 1.1397888675e+01 9.3738600777e-03
25 1.1333369632e+01 9.1881148168e-03
26 1.1284408571e+01 8.7428429251e-03
27 1.1263274496e+01 8.4587636900e-03
28 1.1276009510e+01 8.1364729493e-03
29 1.1309033055e+01 7.8666226168e-03
30 1.1347952135e+01 7.5429667306e-03
31 1.1394412281e+01 7.2372498615e-03
32 1.1449644456e+01 6.9372290987e-03
33 1.1512196743e+01 6.7773930736e-03
34 1.1590437611e+01 6.6004878843e-03
35 1.1675509757e+01 6.3074813680e-03
36 1.1756450113e+01 6.1031577567e-03
37 1.1837627173e+01 5.9470539900e-03
38 1.1919575190e+01 5.7551392979e-03
39 1.2004743152e+01 5.6358241002e-03
40 1.2089086785e+01 5.4332040307e-03
41 1.2167883015e+01 5.3027028404e-03
42 1.2244573808e+01 5.2343115589e-03
43 1.2321117357e+01 5.1384410051e-03
44 1.2397814545e+01 5.0163675801e-03
45 1.2473871371e+01 4.9085156480e-03
46 1.2546545160e+01 4.8060209787e-03
47 1.2616976545e+01 4.6912022624e-03
48 1.2685466497e+01 4.5808447162e-03
49 1.2751885599e+01 4.4207884688e-03
50 1.2814462915e+01 4.2861426322e-03
51 1.2873264769e+01 4.1912004974e-03
52 1.2928860336e+01 4.0813080156e-03
53 1.2983290584e+01 3.9450121987e-03
54 1.3035552156e+01 3.8659649517e-03
55 1.3088283572e+01 3.7904890239e-03
56 1.3138048444e+01 3.6851448087e-03
57 1.3186089751e+01 3.6222968485e-03
58 1.3233665606e+01 3.5332305869e-03
59 1.3280119960e+01 3.4809733450e-03
60 1.3326527183e+01 3.4293515206e-03
61 1.3373263823e+01 3.3569786522e-03
62 1.3418779889e+01 3.2734798028e-03
63 1.3462674250e+01 3.2034956712e-03
64 1.3504447839e+01 3.1395013546e-03
65 1.3543760322e+01 3.0868784359e-03
66 1.3582385712e+01 3.0360516770e-03
67 1.3620008965e+01 2.9369733003e-03
68 1.3655312231e+01 2.8992307873e-03
69 1.3688321124e+01 2.8419763481e-03
70 1.3718738721e+01 2.7624990357e-03
71 1.3746630918e+01 2.7099859452e-03
72 1.3774009315e+01 2.6631116783e-03
73 1.3800846089e+01 2.6323495666e-03
74 1.3826088102e+01 2.5803138800e-03
75 1.3849080182e+01 2.5183352231e-03
76 1.3869420658e+01 2.4651693275e-03
77 1.3889003463e+01 2.4206889251e-03
78 1.3907858840e+01 2.3628211646e-03
79 1.3925012688e+01 2.3287128256e-03
80 1.3940360247e+01 2.2744546652e-03
81 1.3954176553e+01 2.2249104506e-03
82 1.3967176222e+01 2.1878177480e-03
83 1.3979621739e+01 2.1663676864e-03
84 1.3990680777e+01 2.1275066532e-03
85 1.3999612957e+01 2.0818127150e-03
86 1.4007236210e+01 2.0339576175e-03
87 1.4014384753e+01 1.9906978954e-03
88 1.4021428646e+01 1.9561366970e-03
89 1.4027417901e+01 1.9284622501e-03
90 1.4031532885e+01 1.9035968893e-03
91 1.4034177492e+01 1.8804214209e-03
92 1.4036287915e+01 1.8509756381e-03
93 1.4038018001e+01 1.8234151095e-03
94 1.4038837815e+01 1.7820639422e-03
95 1.4038476794e+01 1.7681018270e-03
96 1.4037413368e+01 1.7341742297e-03
97 1.4036292198e+01 1.6930544271e-03
98 1.4034841047e+01 1.6700480329e-03
99 1.4032484200e+01 1.6566488823e-03
100 1.4028921979e+01 1.6387761378e-03
101 1.4024668332e+01 1.6291963516e-03
102 1.4020438758e+01 1.5768481714e-03
103 1.4015991315e+01 1.5531676522e-03
104 1.4010378238e+01 1.5364593530e-03
105 1.4003113208e+01 1.5298028914e-03
106 1.3994968089e+01 1.5296432158e-03
107 1.3986768968e+01 1.5265534448e-03
108 1.3978466358e+01 1.5618762420e-03
109 1.3968689413e+01 1.6297615111e-03
110 1.3956795490e+01 1.7188151777e-03
111 1.3943275457e+01 1.8202404490e-03
112 1.3929600078e+01 1.8660041852e-03
113 1.3916374136e+01 1.8641080028e-03
114 1.3903417021e+01 1.7840519829e-03
115 1.3890535482e+01 1.6573868798e-03
116 1.3877778595e+01 1.5572438488e-03
117 1.3864909199e+01 1.5018303050e-03
118 1.3851818315e+01 1.4485232116e-03
119 1.3838350608e+01 1.3985936693e-03
120 1.3824433484e+01 1.3299435996e-03
121 1.3810634303e+01 1.2692289792e-03
122 1.3797039285e+01 1.2270301120e-03
123 1.3783501928e+01 1.1837746641e-03
124 1.3769931651e+01 1.1378384462e-03
125 1.3756290460e+01 1.0875527027e-03
126 1.3742583707e+01 1.0461665812e-03
127 1.3729086172e+01 1.0108901877e-03
128 1.3715435829e+01 9.7918389054e-04
129 1.3701526783e+01 9.5148103644e-04
130 1.3687127063e+01 9.3438722835e-04
131 1.3672522715e+01 9.1162784444e-04
132 1.3658055720e+01 8.9187731879e-04
133 1.3643106183e+01 8.7774254990e-04
134 1.3627223902e+01 8.7577714413e-04
135 1.3610379035e+01 8.6975707396e-04
136 1.3593421996e+01 8.5453218005e-04
137 1.3576705794e+01 8.4104812736e-04
138 1.3559693407e+01 8.3885211023e-04
139 1.3541885281e+01 8.4193889902e-04
140 1.3523114820e+01 8.4438518275e-04
141 1.3503649439e+01 8.4377088050e-04
142 1.3483526408e+01 8.4310131709e-04
143 1.3462853755e+01 8.3109442150e-04
144 1.3441839938e+01 8.2440162808e-04
145 1.3420739143e+01 8.2002256423e-04
146 1.3399240619e+01 8.2273496587e-04
147 1.3377471676e+01 8.2362439088e-04
148 1.3354621452e+01 8.2302037852e-04
149 1.3330873344e+01 8.2978884912e-04
150 1.3306144356e+01 8.3500896523e-04
151 1.3280879394e+01 8.4042215972e-04
152 1.3254409920e+01 8.4689870156e-04
153 1.3226356212e+01 8.6049101965e-04
154 1.3197020134e+01 8.6752033591e-04
155 1.3167469568e+01 8.7457688560e-04
156 1.3138524884e+01 8.7537846432e-04
157 1.3109966650e+01 8.7264152310e-04
158 1.3080640747e+01 8.6822761721e-04
159 1.3049730225e+01 8.6931555853e-04
160 1.3017319768e+01 8.7147588729e-04
161 1.2984505200e+01 8.7093721998e-04
162 1.2950987606e+01 8.7004111446e-04
163 1.2917445718e+01 8.6834807600e-04
164 1.2882761993e+01 8.6802820571e-04
165 1.2848108010e+01 8.7520232470e-04
