iter rel_error rel_residual
0 1.9328150694e+00 5.6040675555e-01
1 3.1089754609e+00 1.8069319419e-01
2 2.2551383006e+00 7.1733745773e-02
3 1.6324013702e+00 4.4110894741e-02
4 1.3998532384e+00 3.1514535307e-02
5 1.4219336643e+00 2.6985507971e-02
6 1.4624109380e+00 2.4467912494e-02
7 1.3937589732e+00 2.1874906894e-02
8 1.3304709741e+00 1.5186803331e-02
9 1.2767475423e+00 1.4622537680e-02
10 1.2588350647e+00 1.3465608769e-02
11 1.2066658558e+00 1.4233266542e-02
12 1.1533527109e+00 1.2431664736e-02
13 1.1095200463e+00 7.4937482913e-03
14 1.0620818662e+00 9.4066110200e-03
15 1.0389544743e+00 9.7873955880e-03
16 9.9589245868e-01 7.8181100769e-03
17 9.5306999254e-01 8.0845276996e-03
18 9.1458520775e-01 6.9631009134e-03
19 8.8418481521e-01 5.9228572496e-03
20 8.6180058077e-01 3.5932909444e-03
21 8.3999877313e-01 4.0031776849e-03
22 8.2198216184e-01 4.7279229120e-03
23 7.9613805733e-01 3.3951861059e-03
24 7.7829129701e-01 3.7864887725e-03
25 7.6689855108e-01 3.5626318409e-03
26 7.5382636692e-01 3.9840596651e-03
27 7.3808120677e-01 5.0882885504e-03
28 7.1294218888e-01 4.3476871527e-03
29 6.7643198384e-01 3.6688575041e-03
30 6.4906023353e-01 3.3697001128e-03
31 6.1920874704e-01 2.8608728761e-03
32 6.0375601101e-01 3.8552442402e-03
33 6.0104638553e-01 2.4290748622e-03
34 5.9611141006e-01 2.9735812790e-03
35 5.8845328842e-01 2.4879605245e-03
36 5.7494328919e-01 3.3532172330e-03
37 5.5267575105e-01 2.5138997046e-03
38 5.2903619401e-01 2.2117036328e-03
39 4.9604140421e-01 2.1235418132e-03
40 4.6760569367e-01 1.5572156120e-03
41 4.5172917843e-01 2.2303576668e-03
42 4.3875471492e-01 1.9110811922e-03
43 4.3707255753e-01 1.5969209845e-03
44 4.3833098214e-01 1.5712363985e-03
45 4.3394830680e-01 2.0063592717e-03
46 4.1433235446e-01 1.1718015204e-03
47 3.9386681642e-01 1.2756744238e-03
48 3.7652795670e-01 1.4022129165e-03
49 3.5904529229e-01 1.2262925216e-03
50 3.5061442179e-01 1.3071676465e-03
51 3.5907607929e-01 1.1906729371e-03
52 3.6500760110e-01 1.1343546944e-03
53 3.5507523779e-01 1.2160413227e-03
54 3.4238016820e-01 1.1459920305e-03
55 3.3052284235e-01 7.9548259647e-04
56 3.2238841940e-01 9.1265989214e-04
57 3.2109721694e-01 9.8075606216e-04
58 3.2977720235e-01 6.2324353439e-04
59 3.3651261694e-01 6.0415242128e-04
60 3.3413813832e-01 7.5030899609e-04
61 3.2649155752e-01 8.1946681716e-04
62 3.1883842906e-01 8.3795923554e-04
63 3.1367619843e-01 7.9450496137e-04
64 3.0903293693e-01 7.6845525524e-04
65 3.0722447447e-01 7.7915684224e-04
66 3.0546023767e-01 6.6219978217e-04
67 3.0208571530e-01 4.6622673891e-04
68 2.9829239994e-01 4.4023798572e-04
69 2.9573453972e-01 4.7966459745e-04
70 2.9389755384e-01 5.0320517369e-04
71 2.9046226903e-01 4.5754507067e-04
72 2.8618318296e-01 3.7597627785e-04
73 2.8455863907e-01 5.0022073871e-04
74 2.8492998700e-01 3.5007294957e-04
75 2.8468508664e-01 4.9851252295e-04
76 2.8422955482e-01 4.0224380264e-04
77 2.8416060200e-01 3.5507134105e-04
78 2.8269577547e-01 4.4420123369e-04
79 2.7906938605e-01 2.8736869834e-04
80 2.7358497610e-01 4.5714571246e-04
81 2.6985271515e-01 3.1470994802e-04
82 2.6898008878e-01 2.9680026309e-04
83 2.6967626376e-01 4.2728720669e-04
84 2.6953780204e-01 2.5509530013e-04
85 2.6617106167e-01 2.7045906033e-04
86 2.6103071189e-01 3.8408781166e-04
87 2.5710972839e-01 4.3264518511e-04
88 2.5351143446e-01 3.7604294857e-04
89 2.4989230892e-01 2.8284364823e-04
90 2.4683460787e-01 2.5451025493e-04
91 2.4494305360e-01 2.6938620175e-04
92 2.4366679985e-01 3.0813611989e-04
93 2.4165348312e-01 2.0595708395e-04
94 2.3756845101e-01 2.5574841387e-04
95 2.3222709105e-01 2.3812198357e-04
96 2.2757529182e-01 2.5300061625e-04
97 2.2356521665e-01 2.6335413427e-04
98 2.1902679363e-01 2.4537285313e-04
99 2.1460228596e-01 2.4180630724e-04
100 2.1040355482e-01 2.1832083834e-04
101 2.0611179827e-01 1.7765379085e-04
102 2.0209895219e-01 2.3128690294e-04
103 1.9865606126e-01 2.2777927723e-04
104 1.9576625613e-01 2.8820283186e-04
105 1.9221967756e-01 2.8449308589e-04
106 1.8745851817e-01 1.9108488371e-04
107 1.8263342196e-01 1.8829748785e-04
108 1.7870065361e-01 2.4747273251e-04
109 1.7605294450e-01 2.3517890414e-04
110 1.7307723879e-01 1.8933665732e-04
111 1.6964439428e-01 1.7160579896e-04
112 1.6588018917e-01 2.0549503979e-04
113 1.6113210959e-01 2.4368339724e-04
114 1.5674216928e-01 2.0301935193e-04
115 1.5198745240e-01 1.8882092108e-04
116 1.4755273449e-01 1.7818078484e-04
117 1.4374254163e-01 2.1773444110e-04
118 1.3948839966e-01 2.0921303649e-04
119 1.3574109043e-01 1.8794756488e-04
120 1.3194941668e-01 1.7274952959e-04
121 1.2768692837e-01 1.6557995569e-04
122 1.2355841937e-01 1.8392615711e-04
123 1.2017339963e-01 1.8323290545e-04
124 1.1745303318e-01 1.7044663642e-04
125 1.1481874328e-01 1.7747914568e-04
126 1.1178209171e-01 1.3950324682e-04
127 1.0864261576e-01 1.0014553362e-04
128 1.0595833934e-01 1.3324912604e-04
129 1.0327613931e-01 1.2500498261e-04
130 1.0038556356e-01 1.9946463702e-04
131 9.7525788179e-02 1.5151055046e-04
132 9.4502838687e-02 1.3047228488e-04
133 9.2007910764e-02 1.4540671665e-04
134 8.9522918044e-02 1.2467264927e-04
135 8.6953166535e-02 1.3845199893e-04
136 8.3880755822e-02 9.5293926246e-05
137 8.0273163772e-02 1.5455636267e-04
138 7.6850344785e-02 1.2177197918e-04
139 7.3607554816e-02 1.0214995518e-04
140 7.1335222864e-02 1.0486587433e-04
141 6.9276678693e-02 1.1384777957e-04
142 6.7543170654e-02 8.2635486026e-05
143 6.5672338814e-02 6.5973816844e-05
144 6.3839641592e-02 7.5941324568e-05
145 6.2404740097e-02 8.0383608178e-05
146 6.1503224066e-02 8.4637262649e-05
147 6.0708356304e-02 1.1143610646e-04
148 5.9408376742e-02 1.0781324007e-04
149 5.7776581926e-02 7.4550317634e-05
150 5.5784860712e-02 5.9713594818e-05
151 5.3515120124e-02 7.3353068746e-05
152 5.1754230639e-02 8.5687824998e-05
153 5.0287488692e-02 9.5044804047e-05
154 4.8676167066e-02 5.8366197546e-05
155 4.6723468408e-02 6.1853217417e-05
156 4.5022642624e-02 7.0224043632e-05
157 4.3701297265e-02 6.2981232198e-05
158 4.2484021051e-02 6.8906979503e-05
159 4.1188395728e-02 8.0196424536e-05
160 3.9623333798e-02 9.9391052267e-05
161 3.8101444572e-02 7.0693309089e-05
162 3.6342720481e-02 5.1924752250e-05
163 3.4913392617e-02 5.0114516201e-05
164 3.3919903007e-02 5.6357363747e-05
165 3.3298766546e-02 6.2556841453e-05
166 3.2758248542e-02 5.2700606222e-05
167 3.1681821795e-02 4.5973746124e-05
168 3.0073313484e-02 4.1886535580e-05
169 2.8561213606e-02 6.1653973741e-05
170 2.7417817925e-02 3.4548885860e-05
171 2.6468121289e-02 4.6802564638e-05
172 2.5436779613e-02 5.5001857949e-05
173 2.4473018017e-02 6.3726354393e-05
174 2.3340508345e-02 6.4247434452e-05
175 2.2057230685e-02 5.5811973480e-05
176 2.0709303123e-02 5.7257104228e-05
177 1.9271240126e-02 3.1838208097e-05
178 1.7713585874e-02 3.2142746266e-05
179 1.6714255260e-02 3.4245575595e-05
180 1.6162377608e-02 3.4691520567e-05
181 1.5670442061e-02 3.5373266843e-05
182 1.5172281057e-02 3.5419720474e-05
183 1.4539119080e-02 2.7630174747e-05
184 1.3573487802e-02 2.2146202945e-05
185 1.2570133957e-02 3.2279129434e-05
186 1.1774002099e-02 3.2305380470e-05
187 1.1259032465e-02 2.9070821619e-05
188 1.1024668489e-02 2.0128513266e-05
189 1.0894326277e-02 2.1303648280e-05
190 1.0709587961e-02 2.2537018934e-05
191 1.0443870353e-02 2.6043995491e-05
192 1.0042648372e-02 1.6265475517e-05
193 9.5830074839e-03 1.4803778687e-05
194 8.9818124777e-03 1.8187497016e-05
195 8.2679579901e-03 1.4777333496e-05
196 7.6624015314e-03 1.8358586362e-05
197 7.2707994051e-03 1.7468720752e-05
198 7.0648299649e-03 2.0317139982e-05
199 7.0505522021e-03 1.9278868313e-05
200 6.9048150035e-03 1.4413472921e-05
201 6.5787014396e-03 1.3582818121e-05
202 6.0814308473e-03 1.6243998562e-05
203 5.6415839360e-03 1.9271649419e-05
204 5.2572796019e-03 1.3803271209e-05
205 4.9108301922e-03 1.2262661575e-05
206 4.7116076640e-03 1.3946516935e-05
207 4.6702350697e-03 1.2835973580e-05
208 4.6551855489e-03 1.1940134881e-05
209 4.5030313103e-03 8.2286900059e-06
210 4.2726037768e-03 7.1656276379e-06
211 3.9421492355e-03 1.0035684608e-05
212 3.5733220206e-03 7.3727419155e-06
213 3.2525614809e-03 1.1289224140e-05
214 3.0474362975e-03 1.0321974082e-05
215 2.9608670707e-03 8.8529728982e-06
216 2.9416184777e-03 9.8159237386e-06
217 2.9144171873e-03 5.2365505362e-06
218 2.8048362964e-03 6.6750505243e-06
219 2.6032107025e-03 8.3208570469e-06
220 2.3240489447e-03 8.2031071816e-06
221 2.0746565800e-03 5.5448970788e-06
222 1.9283727975e-03 4.3113437416e-06
223 1.8849285820e-03 4.7952171249e-06
224 1.8746256079e-03 2.9211907793e-06
225 1.8605559229e-03 3.9020285033e-06
226 1.7984525074e-03 4.0931277635e-06
227 1.6804400632e-03 3.6452004534e-06
228 1.5595644795e-03 3.2911337492e-06
229 1.4684312395e-03 3.5801328062e-06
230 1.4244701065e-03 5.3704112971e-06
231 1.4087870548e-03 4.5072172297e-06
232 1.3906396832e-03 3.5873246935e-06
233 1.3300274369e-03 2.5795626464e-06
234 1.2583821078e-03 2.5773589981e-06
235 1.1648639978e-03 2.2775780958e-06
236 1.0731665195e-03 2.8997153825e-06
237 1.0128121316e-03 2.4109224086e-06
238 9.6999975831e-04 2.0569930755e-06
239 9.3230488712e-04 2.2219716720e-06
240 8.8982825189e-04 1.5103598044e-06
241 8.5826773223e-04 1.3829397494e-06
242 8.3278821820e-04 1.0749239194e-06
243 7.9749861808e-04 1.5377321938e-06
244 7.5525628718e-04 1.3338699019e-06
245 7.2396416103e-04 1.0794566686e-06
246 7.0348193863e-04 1.3123427446e-06
247 6.8903010626e-04 1.4454454129e-06
248 6.6739709773e-04 1.3551779290e-06
249 6.4371639473e-04 1.5131844742e-06
250 6.1725306316e-04 1.1503714445e-06
251 5.8828097356e-04 1.0126000482e-06
252 5.6156928579e-04 1.0808147823e-06
253 5.3879250571e-04 8.0603944944e-07
254 5.2118083410e-04 9.0736303509e-07
255 5.0689058214e-04 8.7950794509e-07
256 4.9052062637e-04 6.9817257075e-07
257 4.7379170573e-04 7.2562299956e-07
258 4.5871391988e-04 7.9124683742e-07
259 4.4051792875e-04 1.0595449076e-06
260 4.2739015623e-04 8.8640897283e-07
261 4.1265856904e-04 8.2873689872e-07
262 3.9598504850e-04 8.5338823945e-07
263 3.7967525750e-04 1.0203314031e-06
264 3.6558841408e-04 8.7012696521e-07
265 3.5101168184e-04 5.8724915286e-07
266 3.3263987349e-04 7.5034339099e-07
267 3.1245411191e-04 6.6933720731e-07
268 2.9465390199e-04 6.7449654086e-07
269 2.8585275291e-04 6.8659198840e-07
270 2.8086722934e-04 5.6145056842e-07
271 2.7606985994e-04 6.6976408174e-07
272 2.6906061410e-04 6.0217785700e-07
273 2.6007568972e-04 5.7804682498e-07
274 2.4832994490e-04 5.5664621733e-07
275 2.3401629141e-04 4.8616596441e-07
276 2.1988536059e-04 4.6695347846e-07
277 2.0962590106e-04 4.1222557975e-07
278 2.0030817817e-04 3.4371528342e-07
279 1.9116138053e-04 3.9028973429e-07
280 1.8191235959e-04 4.5883538251e-07
281 1.7346438807e-04 3.3619766136e-07
282 1.6498102774e-04 2.5443963346e-07
283 1.5643544343e-04 2.9408765525e-07
284 1.4519671895e-04 3.5704792678e-07
285 1.3704298222e-04 3.9182653180e-07
286 1.3128641046e-04 3.2499640440e-07
287 1.2585331617e-04 2.5659760769e-07
288 1.2161214986e-04 3.2849088932e-07
289 1.1767591609e-04 2.8881187008e-07
290 1.1330404404e-04 2.5453693225e-07
291 1.0733756838e-04 2.3294916865e-07
292 1.0282736908e-04 2.6873583111e-07
293 9.9209985043e-05 2.6133338744e-07
294 9.4928604339e-05 2.5163430813e-07
295 9.0467854041e-05 3.1347389733e-07
296 8.6230983980e-05 2.4393678859e-07
297 8.1863900576e-05 2.3284635787e-07
298 7.7382729712e-05 2.4200660926e-07
299 7.3631038585e-05 2.6238813964e-07
300 7.1593412657e-05 1.6546667930e-07
301 6.7635111222e-05 2.0957582523e-07
302 6.3035203069e-05 1.9124152203e-07
303 5.8990656995e-05 1.7676779370e-07
304 5.5139479229e-05 1.5037580292e-07
305 5.1839131604e-05 1.9102230135e-07
306 5.0108425709e-05 1.8113345914e-07
307 4.7899469840e-05 1.2987107617e-07
308 4.5426083296e-05 1.0346359926e-07
309 4.3163599234e-05 8.8027936327e-08
310 4.0496548330e-05 1.1576822634e-07
311 3.7901851786e-05 6.9628104896e-08
312 3.5211566157e-05 9.6796841964e-08
313 3.2265519799e-05 1.0860433275e-07
314 3.0350913496e-05 9.0474322841e-08
315 2.9592795591e-05 8.4052779152e-08
316 2.8786321975e-05 6.5959587511e-08
317 2.7676711505e-05 6.1604989749e-08
318 2.5684768633e-05 6.4411600734e-08
319 2.3410491591e-05 5.9080288592e-08
320 2.1413196152e-05 6.6834824946e-08
321 2.0337497737e-05 8.0495130442e-08
322 2.0311247766e-05 5.8797663525e-08
323 2.0572188860e-05 4.3001569635e-08
324 2.0516098452e-05 6.0228007101e-08
325 1.9822410023e-05 2.7480353090e-08
326 1.8455904693e-05 2.8128020005e-08
327 1.6987585024e-05 3.8929477321e-08
328 1.5993637217e-05 3.2917447217e-08
329 1.5840789145e-05 2.8697620586e-08
330 1.5858910086e-05 2.7763941339e-08
331 1.5420132287e-05 3.3528557897e-08
332 1.4653511749e-05 3.4183240618e-08
333 1.3375225152e-05 3.1684202397e-08
334 1.1967345224e-05 3.7285003482e-08
335 1.1017161452e-05 3.1407919211e-08
336 1.0430106079e-05 3.0694877663e-08
337 1.0190149106e-05 2.1905806315e-08
338 9.9106134335e-06 2.2107048959e-08
339 9.6541197382e-06 2.8045786257e-08
340 9.0271391409e-06 2.7721297459e-08
341 8.2213010316e-06 3.2880436086e-08
342 7.9420618361e-06 2.8709830645e-08
343 7.8726017374e-06 2.5196644287e-08
344 7.9917312347e-06 2.0605361877e-08
345 7.7084791964e-06 3.0763201222e-08
346 7.5327187578e-06 2.1421517103e-08
347 7.1976436553e-06 1.3016811248e-08
