iter rel_error rel_residual
0 1.6779919541e-01 4.5199684464e-02
1 1.0744357872e-01 1.7929966948e-02
2 7.5917360088e-02 9.3657285669e-03
3 5.9979679782e-02 5.7040694351e-03
4 5.0591656533e-02 3.9323420231e-03
5 4.4171460347e-02 2.7858981578e-03
6 3.9262053665e-02 2.0648718830e-03
7 3.5429814005e-02 1.5673835856e-03
8 3.2341807446e-02 1.2783941850e-03
9 2.9709639608e-02 1.0375006548e-03
10 2.7426996304e-02 8.6826415927e-04
11 2.5354918183e-02 7.1674254110e-04
12 2.3450795155e-02 6.1053885489e-04
13 2.1638815695e-02 5.4154555328e-04
14 1.9938812009e-02 4.7747572451e-04
15 1.8344441351e-02 4.2026534189e-04
16 1.6784489799e-02 3.7690312423e-04
17 1.5193569160e-02 3.5503741440e-04
18 1.3671402370e-02 3.2845478367e-04
19 1.2306683403e-02 2.9447765586e-04
20 1.1074686519e-02 2.5568029341e-04
21 9.9472116414e-03 2.2560053396e-04
22 8.9219882140e-03 2.0154353189e-04
23 8.0277243143e-03 1.8051626008e-04
24 7.2759118862e-03 1.5799669109e-04
25 6.6123483940e-03 1.4023734897e-04
26 6.0345308716e-03 1.2457959914e-04
27 5.5234939453e-03 1.1371417699e-04
28 5.0574413311e-03 1.0769230780e-04
29 4.6003728776e-03 1.0222640320e-04
30 4.1509484044e-03 9.5828783175e-05
31 3.7365784663e-03 8.8368295695e-05
32 3.3633035850e-03 8.1008579098e-05
33 3.0302140024e-03 7.5421455438e-05
34 2.7290905263e-03 6.9074537438e-05
35 2.4756315953e-03 6.0754028344e-05
36 2.2539855572e-03 5.3646664641e-05
37 2.0615803078e-03 4.8350974798e-05
38 1.8964163326e-03 4.2686353423e-05
39 1.7455744131e-03 3.7584085524e-05
40 1.6080528126e-03 3.3640411659e-05
41 1.4706149145e-03 3.0671924644e-05
42 1.3384836481e-03 2.7751704324e-05
43 1.2100366078e-03 2.6163908134e-05
44 1.0874879713e-03 2.4027911895e-05
45 9.7642242652e-04 2.2001083409e-05
46 8.7474231542e-04 1.9906043092e-05
47 7.8415162757e-04 1.7927557698e-05
48 7.0721179113e-04 1.6304124376e-05
49 6.3856899968e-04 1.5054424421e-05
50 5.7914115298e-04 1.3346692762e-05
51 5.2793338182e-04 1.1923673276e-05
52 4.8134363392e-04 1.0796673716e-05
53 4.3665060706e-04 1.0013270908e-05
54 3.9453207237e-04 9.1468683294e-06
