iter rel_error rel_residual
0 2.9201990837e+00 6.8907109125e-02
1 2.9759591324e+00 3.2544093320e-02
2 2.3766770214e+00 3.8409905666e-02
3 2.0037234083e+00 1.3607710771e-02
4 1.9110177984e+00 1.4973640345e-02
5 1.7131838004e+00 1.2259312900e-02
6 1.6707257678e+00 5.6633244339e-03
7 1.5638880663e+00 3.8766031576e-03
8 1.5125363196e+00 7.5627056272e-03
9 1.4322500322e+00 5.4738314779e-03
10 1.4275307456e+00 2.6436972601e-03
11 1.3703710372e+00 3.8489836985e-03
12 1.3421967312e+00 3.6823487545e-03
13 1.3166481707e+00 2.2379367669e-03
14 1.2937221020e+00 2.9472996555e-03
15 1.2806427408e+00 2.7909049911e-03
16 1.2530798197e+00 1.5925274742e-03
17 1.2412792409e+00 2.2912954694e-03
18 1.2275954284e+00 2.3206757601e-03
19 1.2025969382e+00 1.3375174737e-03
20 1.1958313268e+00 1.8871538336e-03
21 1.1803274392e+00 1.9438966969e-03
22 1.1648142222e+00 1.1860063844e-03
23 1.1587014759e+00 1.4355732586e-03
24 1.1412215958e+00 1.8009396622e-03
25 1.1280893376e+00 9.7242420791e-04
26 1.1225494365e+00 1.2511937328e-03
27 1.1099337086e+00 1.4708523097e-03
28 1.1011297463e+00 8.2405862541e-04
29 1.0937765040e+00 1.0412976039e-03
30 1.0800162268e+00 1.4425213036e-03
31 1.0722447416e+00 7.6091296275e-04
32 1.0649333295e+00 9.3480375313e-04
33 1.0544170963e+00 1.2165691947e-03
34 1.0484917516e+00 6.8617056841e-04
35 1.0416226463e+00 7.7345272308e-04
36 1.0336964754e+00 1.0504477837e-03
37 1.0290082909e+00 5.8359516357e-04
38 1.0220523216e+00 7.3117099752e-04
39 1.0149189691e+00 9.0896822878e-04
40 1.0105527974e+00 5.5884442478e-04
41 1.0040271492e+00 6.5761112647e-04
42 9.9813945981e-01 8.3675735566e-04
43 9.9378991676e-01 4.9857870778e-04
44 9.8788648583e-01 6.5374326614e-04
45 9.8085890157e-01 8.4560400247e-04
46 9.7657161273e-01 5.0976500389e-04
47 9.7002740383e-01 6.2082923381e-04
48 9.6532552011e-01 7.4592242284e-04
49 9.6124121548e-01 4.7238885109e-04
50 9.5716368972e-01 5.1049194629e-04
51 9.5368171208e-01 6.3471103651e-04
52 9.5076082492e-01 4.0586371355e-04
53 9.4738852084e-01 4.4650590376e-04
54 9.4456008167e-01 5.7548527821e-04
