iter rel_error rel_residual
0 3.6621139817e+00 4.4109322397e-01
1 4.2978234372e+00 1.5741839635e-01
2 2.5264531577e+00 4.9061221916e-02
3 2.0204355712e+00 4.7014368704e-02
4 1.7091857602e+00 4.1923111464e-02
5 1.8230010528e+00 2.7914694269e-02
6 1.8392113233e+00 2.0113817930e-02
7 1.7611251983e+00 1.6089554248e-02
8 1.6910965571e+00 1.3840477453e-02
9 1.6363471520e+00 1.2275253223e-02
10 1.6169083730e+00 1.2371508252e-02
11 1.5238878296e+00 1.1430926713e-02
12 1.4570057069e+00 6.9945854656e-03
13 1.3649850981e+00 5.7357847576e-03
14 1.2846727780e+00 5.7749846424e-03
15 1.2078881813e+00 6.5401015928e-03
16 1.1465223038e+00 5.1590058947e-03
17 1.0714230486e+00 6.6361874418e-03
18 1.0099979471e+00 5.1161910534e-03
19 9.5760649745e-01 4.7027763159e-03
20 9.3045147846e-01 2.6826245895e-03
21 9.0359234748e-01 3.3886248907e-03
22 8.8124942418e-01 3.5199760704e-03
23 8.5227899674e-01 3.9358933310e-03
24 8.4301472968e-01 2.9181244565e-03
25 8.3034044527e-01 2.0858924494e-03
26 8.0848473430e-01 3.2036925931e-03
27 7.8667655570e-01 3.6657070308e-03
28 7.6079283828e-01 2.8023259684e-03
29 7.2501797151e-01 2.3658157718e-03
30 6.9387707119e-01 2.1396082293e-03
31 6.7097205757e-01 1.9331064376e-03
32 6.5916197958e-01 1.9093506000e-03
33 6.5991868469e-01 1.5509829328e-03
34 6.5691581727e-01 1.5240985822e-03
35 6.5156413731e-01 1.9018032653e-03
36 6.3546036626e-01 1.9192642191e-03
37 6.1349761735e-01 1.4819832699e-03
38 5.8435725030e-01 1.6062522644e-03
39 5.4926053071e-01 1.6179809361e-03
40 5.1690930268e-01 1.3884962674e-03
41 4.9995283333e-01 1.2575793676e-03
42 4.9082619887e-01 1.4888075925e-03
43 4.8450366852e-01 1.4162994501e-03
44 4.8085089366e-01 1.2957590990e-03
45 4.6637733717e-01 9.7768370553e-04
46 4.4459445583e-01 1.3947742152e-03
47 4.2087953118e-01 1.1377801599e-03
48 4.0020903728e-01 9.5770578016e-04
49 3.8656142055e-01 7.3145150271e-04
50 3.7694264609e-01 1.0987261335e-03
51 3.8105690961e-01 1.0232004738e-03
52 3.8644460343e-01 9.7850889277e-04
53 3.7709696099e-01 7.2652565730e-04
54 3.6157783635e-01 6.3116101809e-04
55 3.4566429617e-01 1.0330921927e-03
56 3.3824839075e-01 5.5982185336e-04
57 3.3780480147e-01 5.0069395037e-04
58 3.4567879452e-01 7.3189723517e-04
59 3.5241645337e-01 4.4988492940e-04
60 3.4976066948e-01 7.1147073587e-04
61 3.4100562281e-01 5.7144339150e-04
62 3.3155159978e-01 5.2644729447e-04
63 3.2654326777e-01 8.1418233543e-04
64 3.2369938949e-01 5.4398290625e-04
65 3.2261268231e-01 4.3246096640e-04
66 3.2095996760e-01 4.7381902837e-04
67 3.1829046794e-01 5.7729613689e-04
68 3.1354742679e-01 4.3739110496e-04
69 3.1090977546e-01 3.8472575038e-04
70 3.0885508345e-01 4.2193446697e-04
71 3.0650058301e-01 4.1943857467e-04
72 3.0236519680e-01 3.9622046257e-04
73 2.9960344709e-01 2.6578996423e-04
74 2.9929798297e-01 3.2299673840e-04
75 2.9989704331e-01 2.9871635111e-04
76 3.0006808311e-01 2.4529313483e-04
77 2.9956906039e-01 3.3789057058e-04
78 2.9751405831e-01 1.9656827394e-04
79 2.9416235628e-01 2.6484401340e-04
80 2.9011718031e-01 2.3548951874e-04
81 2.8689838780e-01 1.7583397486e-04
82 2.8506069194e-01 2.7607109714e-04
83 2.8472399842e-01 2.5851548629e-04
84 2.8479143203e-01 2.0686512562e-04
85 2.8270142630e-01 2.5430733008e-04
86 2.7842756721e-01 2.7533022702e-04
87 2.7352121887e-01 1.8804703880e-04
88 2.6838843968e-01 2.3372717319e-04
89 2.6443111619e-01 1.7350103654e-04
90 2.6108513433e-01 1.3668835808e-04
91 2.5881528038e-01 2.0448492671e-04
92 2.5693957860e-01 1.7876847805e-04
93 2.5412715467e-01 1.5944958239e-04
94 2.5003500427e-01 1.5977371688e-04
95 2.4504188139e-01 1.8452215008e-04
96 2.4027994672e-01 1.8825604541e-04
97 2.3682384155e-01 1.7626702617e-04
98 2.3352768318e-01 1.8735893539e-04
99 2.3031001925e-01 1.8289377513e-04
100 2.2603933597e-01 1.6955160198e-04
101 2.2026077608e-01 1.2239078422e-04
102 2.1435673729e-01 1.2366842033e-04
103 2.0979307431e-01 1.3127961340e-04
104 2.0629903265e-01 1.9940270752e-04
105 2.0236827078e-01 1.6848293634e-04
106 1.9804202929e-01 1.3959100180e-04
107 1.9234634310e-01 1.4298316558e-04
108 1.8732102625e-01 1.4402224368e-04
109 1.8366804462e-01 1.6648607994e-04
110 1.8064543453e-01 1.5663410207e-04
111 1.7679522033e-01 1.4892959564e-04
112 1.7219416829e-01 1.8793296572e-04
113 1.6717008280e-01 1.6460329187e-04
114 1.6244412516e-01 1.6400788970e-04
115 1.5728522092e-01 1.2855299288e-04
116 1.5111438135e-01 1.7088605315e-04
117 1.4696437851e-01 1.3729860082e-04
118 1.4314061308e-01 1.4037121186e-04
119 1.3957464857e-01 1.5958871040e-04
120 1.3595320606e-01 1.2359329881e-04
121 1.3147601373e-01 1.0777728811e-04
122 1.2780536501e-01 1.0021543625e-04
123 1.2428257611e-01 1.2143872695e-04
124 1.2188801950e-01 1.3175053589e-04
125 1.1944827533e-01 1.2293125861e-04
126 1.1652697469e-01 7.2307368604e-05
127 1.1311828568e-01 1.1954677100e-04
128 1.0993838036e-01 9.3648066437e-05
129 1.0696417630e-01 9.6682785628e-05
130 1.0407108575e-01 1.1379099982e-04
131 1.0129517897e-01 1.0259797187e-04
132 9.8213298041e-02 9.0370143575e-05
133 9.5530185301e-02 9.8642622206e-05
134 9.3216343125e-02 8.5963058643e-05
135 9.0943994124e-02 9.9522732904e-05
136 8.8322261842e-02 9.7133808735e-05
137 8.5158622289e-02 5.8753988356e-05
138 8.1769199020e-02 7.0908260619e-05
139 7.8262597330e-02 6.8185684556e-05
140 7.5519362998e-02 9.2292394489e-05
141 7.3607446992e-02 6.6601020531e-05
142 7.1735655625e-02 6.1704891825e-05
143 6.9907634107e-02 5.9015959205e-05
144 6.8097924205e-02 4.2292971031e-05
145 6.6823205746e-02 5.7258251563e-05
146 6.5640873374e-02 6.9843218551e-05
147 6.4583586864e-02 7.1903556305e-05
148 6.3226367392e-02 6.7480847580e-05
149 6.1692693833e-02 4.8629219397e-05
150 5.9754526141e-02 6.1007218544e-05
151 5.7565711200e-02 6.6388721139e-05
152 5.5533827165e-02 3.8718034817e-05
153 5.3497153891e-02 6.0440290047e-05
154 5.1567831838e-02 5.2818348167e-05
155 4.9691101603e-02 5.2891385333e-05
156 4.8199905542e-02 5.3325408292e-05
157 4.6898742241e-02 5.5443435358e-05
158 4.5606632322e-02 4.3073456386e-05
159 4.4333430714e-02 5.5028744804e-05
160 4.2857370737e-02 6.6655361865e-05
161 4.1175219856e-02 5.2683920307e-05
162 3.9304735645e-02 5.0064142276e-05
163 3.7995177417e-02 4.3832994717e-05
164 3.7137292715e-02 5.6363335697e-05
165 3.6230525377e-02 4.6268432748e-05
166 3.5252465005e-02 4.5447690898e-05
167 3.3980280369e-02 3.3574528523e-05
168 3.2396785899e-02 3.2818024652e-05
169 3.0675018291e-02 3.5520011277e-05
170 2.9239789597e-02 3.7782600300e-05
171 2.8160902317e-02 3.8124072825e-05
172 2.6871188007e-02 5.0880568732e-05
173 2.5551711136e-02 3.3518907013e-05
174 2.4340835431e-02 3.3799382537e-05
175 2.2985874079e-02 2.8551795340e-05
176 2.1489772176e-02 2.3346824971e-05
177 1.9747419512e-02 3.3031998653e-05
178 1.8139141748e-02 2.7402403417e-05
179 1.6864013789e-02 3.0853526851e-05
180 1.6150342762e-02 3.1913670559e-05
181 1.5643647337e-02 2.6299877064e-05
182 1.5264530497e-02 1.7908955465e-05
183 1.4677376977e-02 1.8422134033e-05
184 1.3884889287e-02 2.2093452739e-05
185 1.3043852685e-02 2.0654504946e-05
186 1.2196143779e-02 1.6561194958e-05
187 1.1420588684e-02 1.4093476665e-05
188 1.1050994873e-02 1.7728678596e-05
189 1.1000848205e-02 1.5269731618e-05
190 1.0891566826e-02 1.7743501186e-05
191 1.0623617160e-02 1.4213020647e-05
192 1.0150654580e-02 1.1289981144e-05
193 9.6446912530e-03 1.0911004483e-05
194 9.1217220388e-03 8.7442439465e-06
195 8.3115863678e-03 7.7638424750e-06
196 7.6730272005e-03 8.7633645569e-06
197 7.3130510170e-03 1.0519819652e-05
198 7.2205982467e-03 1.1999985066e-05
199 7.1078966040e-03 1.1443932402e-05
