iter rel_error rel_residual
0 9.4244500717e+01 1.4199831914e-01
1 3.9727894630e+01 3.6494038419e-02
2 5.4253877301e+01 1.6589178827e-02
3 2.5673155271e+01 8.2086026951e-03
4 3.0482622627e+01 2.2360658228e-03
5 2.5936988067e+01 1.3328190287e-03
6 2.2102250746e+01 8.4517876129e-04
7 2.0178440308e+01 3.7350433368e-04
8 1.4678552885e+01 1.3580817452e-04
9 1.8226909492e+01 1.6432113745e-04
10 6.1126314227e+00 1.1278907178e-04
11 1.1975034191e+01 1.0939109068e-04
12 7.0090799384e+00 5.6133312077e-05
13 5.6908041428e+00 2.5444386645e-05
14 7.1186949327e+00 1.1927786713e-05
15 5.6137198481e+00 4.4671052367e-06
16 5.6127089840e+00 2.8316062951e-06
17 5.2649876188e+00 1.1290324318e-06
18 4.9420221021e+00 8.0371235513e-07
19 4.3730242802e+00 6.7659590795e-07
20 2.9600195173e+00 9.4979069180e-07
21 1.4414435762e+00 1.0869514876e-06
22 2.7929688745e-01 3.3027973846e-07
23 7.1313597922e-02 1.3902458080e-07
24 1.7066483608e-02 1.0098132548e-07
25 3.5482931408e-03 4.5981926764e-08
26 9.0644728543e-04 1.3420942791e-08
27 4.3065384068e-04 5.2765275712e-09
28 3.3783179879e-04 3.1024830766e-09
29 2.6582232797e-04 1.9449713564e-09
30 2.0742090304e-04 1.4109551060e-09
31 1.3377529978e-04 1.3168967652e-09
32 6.2223183987e-05 9.5085357910e-10
33 2.4143654769e-05 4.9026543941e-10
34 1.0461696997e-05 2.8595028110e-10
35 4.8949898126e-06 1.5553723757e-10
36 2.1188337778e-06 5.3479620521e-11
