iter rel_error rel_residual
0 9.4222367174e-01 3.8059818663e-01
1 9.0934142381e-01 2.0660840321e-01
2 8.8296831389e-01 1.0798939149e-01
3 8.6365477644e-01 5.7576242881e-02
4 8.4144078284e-01 4.6761669964e-02
5 8.1904778994e-01 3.3902557336e-02
6 8.0160771797e-01 3.1878716053e-02
7 7.8786328592e-01 2.4240183955e-02
8 7.7528334824e-01 2.3477789542e-02
9 7.6597118178e-01 2.4763897928e-02
10 7.5752371791e-01 1.9275958831e-02
11 7.4925464963e-01 1.4512072034e-02
12 7.4100558460e-01 1.2491631353e-02
13 7.3433458937e-01 1.0261664961e-02
14 7.2679875124e-01 9.1500043961e-03
15 7.1935668375e-01 9.2248775584e-03
16 7.1291541598e-01 9.4357410645e-03
17 7.0795819874e-01 8.5538259925e-03
18 7.0330923917e-01 8.1729497178e-03
19 6.9844217574e-01 7.5558013169e-03
20 6.9310483788e-01 7.6481406007e-03
21 6.8792149843e-01 8.6767863035e-03
22 6.8228958886e-01 7.9754778563e-03
23 6.7570123922e-01 6.9401567720e-03
24 6.6946427534e-01 6.8527890274e-03
25 6.6364122074e-01 8.1557065798e-03
26 6.5917962017e-01 1.0133465214e-02
27 6.5550772670e-01 1.1737923732e-02
28 6.5168289197e-01 8.8377506417e-03
29 6.4794661988e-01 7.2998458668e-03
30 6.4429769197e-01 6.2669171496e-03
31 6.4081939152e-01 5.0346721517e-03
32 6.3748370479e-01 4.8552066170e-03
33 6.3432109388e-01 4.4107206710e-03
34 6.3159129001e-01 4.3748953854e-03
35 6.2854721908e-01 4.0023381948e-03
36 6.2551916795e-01 3.7091374970e-03
37 6.2233264885e-01 3.4840382530e-03
38 6.1913014615e-01 3.2067475992e-03
39 6.1599066755e-01 3.3150041099e-03
40 6.1246387138e-01 3.2232768212e-03
41 6.0856222647e-01 3.3004396002e-03
42 6.0496901180e-01 2.9535860846e-03
43 6.0111916132e-01 2.7528601795e-03
44 5.9775940383e-01 2.7522291231e-03
45 5.9442866217e-01 2.8271022450e-03
46 5.9095175923e-01 2.7078863951e-03
47 5.8741532600e-01 2.4730052376e-03
48 5.8375950080e-01 2.2284564139e-03
49 5.8029244245e-01 2.5128700588e-03
50 5.7659760238e-01 2.4652350408e-03
51 5.7250347492e-01 2.6543087070e-03
52 5.6852778024e-01 2.3757940163e-03
53 5.6452466800e-01 2.4127099620e-03
54 5.6106678925e-01 2.3728313927e-03
55 5.5764799946e-01 2.2875705491e-03
56 5.5398471290e-01 2.4157511598e-03
57 5.5029614500e-01 2.3855123472e-03
58 5.4652853335e-01 2.6584090933e-03
59 5.4245642142e-01 2.7742121680e-03
60 5.3854927962e-01 2.5962807260e-03
61 5.3495706703e-01 2.6539190131e-03
62 5.3134049663e-01 2.7539902894e-03
63 5.2729244285e-01 2.9637304857e-03
64 5.2321280988e-01 3.1013673176e-03
65 5.1918464354e-01 2.9186496352e-03
66 5.1520347816e-01 2.7829898056e-03
67 5.1194220742e-01 2.9798119901e-03
68 5.0889254442e-01 2.7631116843e-03
69 5.0620279077e-01 2.4821161314e-03
70 5.0415322324e-01 2.2149711099e-03
71 5.0220318354e-01 2.0496338148e-03
72 5.0044140235e-01 2.2802811987e-03
73 4.9873636489e-01 2.6748567891e-03
74 4.9713358145e-01 2.6799928782e-03
75 4.9534067753e-01 2.4408665999e-03
76 4.9363438661e-01 1.7279366616e-03
77 4.9161124479e-01 1.4779766329e-03
78 4.8971135944e-01 1.5573316760e-03
79 4.8777715237e-01 1.8026639092e-03
80 4.8608149198e-01 2.4021247327e-03
